,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,history_date,history_price,graph_history_date,graph_history_price,max_price,min_price_from_2019,code,y,x
0,"3,800",직거래,1992,2023,봉황10길,00077,00000,45750,01,0,4631120,임실읍 이도리,0182,0002,45750,25022,1,상원상아,3,24,45750-2,59.58,,182-2,45750,5,,,"['2012-01-12', '2012-07-29', '2014-11-21', '2015-03-31', '2017-01-20', '2017-05-08', '2018-03-29', '2019-01-29', '2019-09-28', '2020-01-06', '2020-12-24', '2023-02-13', '2023-03-24']","['4000', '3850', '4300', '4150', '5300', '5460', '5300', '5600', '4400', '3300', '4300', '5800', '3800']","['2012-01', '2012-02', '2012-03', '2012-04', '2012-05', '2012-06', '2012-07', '2012-08', '2012-09', '2012-10', '2012-11', '2012-12', '2013-01', '2013-02', '2013-03', '2013-04', '2013-05', '2013-06', '2013-07', '2013-08', '2013-09', '2013-10', '2013-11', '2013-12', '2014-01', '2014-02', '2014-03', '2014-04', '2014-05', '2014-06', '2014-07', '2014-08', '2014-09', '2014-10', '2014-11', '2014-12', '2015-01', '2015-02', '2015-03', '2015-04', '2015-05', '2015-06', '2015-07', '2015-08', '2015-09', '2015-10', '2015-11', '2015-12', '2016-01', '2016-02', '2016-03', '2016-04', '2016-05', '2016-06', '2016-07', '2016-08', '2016-09', '2016-10', '2016-11', '2016-12', '2017-01', '2017-02', '2017-03', '2017-04', '2017-05', '2017-06', '2017-07', '2017-08', '2017-09', '2017-10', '2017-11', '2017-12', '2018-01', '2018-02', '2018-03', '2018-04', '2018-05', '2018-06', '2018-07', '2018-08', '2018-09', '2018-10', '2018-11', '2018-12', '2019-01', '2019-02', '2019-03', '2019-04', '2019-05', '2019-06', '2019-07', '2019-08', '2019-09', '2019-10', '2019-11', '2019-12', '2020-01', '2020-02', '2020-03', '2020-04', '2020-05', '2020-06', '2020-07', '2020-08', '2020-09', '2020-10', '2020-11', '2020-12', '2021-01', '2021-02', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03', '2023-04']","[4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 4000.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 3850.0, 4300.0, 4300.0, 4300.0, 4300.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 4150.0, 5300.0, 5300.0, 5300.0, 5300.0, 5460.0, 5460.0, 5460.0, 5460.0, 5460.0, 5460.0, 5460.0, 5460.0, 5460.0, 5460.0, 5300.0, 5300.0, 5300.0, 5300.0, 5300.0, 5300.0, 5300.0, 5300.0, 5300.0, 5300.0, 5600.0, 5600.0, 5600.0, 5600.0, 5600.0, 5600.0, 5600.0, 5600.0, 4400.0, 4400.0, 4400.0, 4400.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 3300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 4300.0, 5800.0, 3800.0, 3800.0]","['2023-02-13', '5800']","['2020-01-06', '3300']",,,
1,"11,500",중개거래,2003,2023,구이로,00012,00000,45750,01,0,3266093,운암면 마암리,0613,0016,45750,32030,1,운암엘드호수가,3,4,45750-12,84.5911,전북 전주덕진구,613-16,45750,4,,,"['2012-03-19', '2013-10-11', '2014-03-13', '2014-07-15', '2014-12-18', '2015-05-19', '2015-06-15', '2016-06-13', '2016-06-28', '2016-11-01', '2017-02-27', '2017-04-28', '2017-09-28', '2017-10-13', '2018-05-02', '2018-05-09', '2018-10-06', '2018-11-09', '2019-03-14', '2019-05-03', '2019-06-26', '2019-07-22', '2020-05-03', '2020-05-17', '2020-08-06', '2020-08-22', '2021-07-07', '2021-08-23', '2021-09-30', '2022-03-24', '2022-08-07', '2022-10-28', '2022-11-30', '2022-12-21', '2023-03-04']","['13000', '13000', '14000', '14000', '10000', '15000', '11000', '12000', '13000', '13000', '11700', '11550', '13300', '12500', '13000', '12000', '12000', '12000', '13000', '12500', '12400', '13000', '12000', '12900', '15000', '12000', '14000', '12000', '8600', '13000', '13000', '13000', '15000', '10000', '11500']","['2012-01', '2012-02', '2012-03', '2012-04', '2012-05', '2012-06', '2012-07', '2012-08', '2012-09', '2012-10', '2012-11', '2012-12', '2013-01', '2013-02', '2013-03', '2013-04', '2013-05', '2013-06', '2013-07', '2013-08', '2013-09', '2013-10', '2013-11', '2013-12', '2014-01', '2014-02', '2014-03', '2014-04', '2014-05', '2014-06', '2014-07', '2014-08', '2014-09', '2014-10', '2014-11', '2014-12', '2015-01', '2015-02', '2015-03', '2015-04', '2015-05', '2015-06', '2015-07', '2015-08', '2015-09', '2015-10', '2015-11', '2015-12', '2016-01', '2016-02', '2016-03', '2016-04', '2016-05', '2016-06', '2016-07', '2016-08', '2016-09', '2016-10', '2016-11', '2016-12', '2017-01', '2017-02', '2017-03', '2017-04', '2017-05', '2017-06', '2017-07', '2017-08', '2017-09', '2017-10', '2017-11', '2017-12', '2018-01', '2018-02', '2018-03', '2018-04', '2018-05', '2018-06', '2018-07', '2018-08', '2018-09', '2018-10', '2018-11', '2018-12', '2019-01', '2019-02', '2019-03', '2019-04', '2019-05', '2019-06', '2019-07', '2019-08', '2019-09', '2019-10', '2019-11', '2019-12', '2020-01', '2020-02', '2020-03', '2020-04', '2020-05', '2020-06', '2020-07', '2020-08', '2020-09', '2020-10', '2020-11', '2020-12', '2021-01', '2021-02', '2021-03', '2021-04', '2021-05', '2021-06', '2021-07', '2021-08', '2021-09', '2021-10', '2021-11', '2021-12', '2022-01', '2022-02', '2022-03', '2022-04', '2022-05', '2022-06', '2022-07', '2022-08', '2022-09', '2022-10', '2022-11', '2022-12', '2023-01', '2023-02', '2023-03', '2023-04']","[0, 0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 14000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 15000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 11000.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 13000.0, 13000.0, 13000.0, 11700.0, 11700.0, 11550.0, 11550.0, 11550.0, 11550.0, 11550.0, 13300.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 12500.0, 12000.0, 12000.0, 12000.0, 12000.0, 12000.0, 13000.0, 13000.0, 12500.0, 12400.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 12450.0, 12450.0, 12450.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 13500.0, 14000.0, 12000.0, 8600.0, 8600.0, 8600.0, 8600.0, 8600.0, 8600.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 13000.0, 15000.0, 10000.0, 10000.0, 10000.0, 11500.0, 11500.0]","['2015-05-19', '15000']","['2021-09-30', '8600']",,,
