,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"1,000",,1994,2012,다복로,00001,00000,44710,01,0,3257006,금산읍 중도리,0188,0072,44710,25022,1,금성근로자청소년,1,5,44710-26,46.17,,188-72,44710,10,,
1,"1,472",,1994,2012,다복로,00001,00000,44710,01,0,3257006,금산읍 중도리,0188,0072,44710,25022,1,금성근로자청소년,1,18,44710-26,32.4,,188-72,44710,8,,
2,"1,472",,1994,2012,다복로,00001,00000,44710,01,0,3257006,금산읍 중도리,0188,0072,44710,25022,1,금성근로자청소년,1,18,44710-26,32.4,,188-72,44710,8,,
3,"6,000",,1996,2012,금산로,01379,00000,44710,01,0,3000088,금산읍 하옥리,0407,0005,44710,25023,1,대신,1,13,44710-5,55.97,,407-5,44710,6,,
4,"5,800",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,1,5,44710-10,39.51,,274,44710,11,,
5,"6,500",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,1,9,44710-10,39.51,,274,44710,3,,
6,"9,000",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,1,14,44710-10,49.71,,274,44710,9,,
7,"6,300",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,1,26,44710-10,39.51,,274,44710,11,,
8,"8,900",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,1,26,44710-10,49.71,,274,44710,11,,
9,"10,700",,1990,2012,금산로,01515,00000,44710,01,0,3000088,금산읍 상리,0048,0005,44710,25024,1,삼일1,1,30,44710-7,83.47,,48-5,44710,7,,
10,"4,500",,1987,2012,하마전로,00057,00000,44710,01,0,3257054,추부면 마전리,0391,0000,44710,39023,1,대한,1,13,44710-15,65.25,,391,44710,5,,
0,"6,900",,1992,2012,비범로,00080,00000,44710,01,0,3257021,금산읍 중도리,0199,0001,44710,25022,1,동남,2,7,44710-1,73.61,,199-1,44710,1,,
1,"1,400",,1994,2012,다복로,00001,00000,44710,01,0,3257006,금산읍 중도리,0188,0072,44710,25022,1,금성근로자청소년,2,14,44710-26,46.17,,188-72,44710,5,,
2,"1,500",,1994,2012,다복로,00001,00000,44710,01,0,3257006,금산읍 중도리,0188,0072,44710,25022,1,금성근로자청소년,2,23,44710-26,32.4,,188-72,44710,7,,
3,"1,500",,1994,2012,다복로,00001,00000,44710,01,0,3257006,금산읍 중도리,0188,0072,44710,25022,1,금성근로자청소년,2,23,44710-26,46.17,,188-72,44710,9,,
4,"13,000",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,2,1,44710-10,59.91,,274,44710,4,,
5,"9,450",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,2,3,44710-10,49.71,,274,44710,10,,
6,"11,900",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,2,12,44710-10,59.91,,274,44710,15,,
7,"5,200",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,2,19,44710-10,39.51,,274,44710,1,,
8,"9,500",,2000,2012,비호산로,00005,00000,44710,01,0,3257023,금산읍 상리,0274,0000,44710,25024,1,주공1차,2,20,44710-10,49.34,,274,44710,8,,
