,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"18,200",,1998,2012,영주로,00065,00000,26110,01,0,3125005,영주동,0160,0000,26110,10100,1,동아(160-0),1,7,26110-46,84.72,,160,26110,10,,
1,"22,300",,1997,2012,영주로,00051,00000,26110,01,0,3125005,영주동,0161,0000,26110,10100,1,금호,1,9,26110-30,84.59,,161,26110,13,,
2,"11,500",,1983,2012,망양로,00405,00000,26110,01,0,3125011,영주동,0106,0009,26110,10100,1,동주파크,1,9,26110-33,84.98,,106-9,26110,1,,
3,"13,500",,1998,2012,영주로,00065,00000,26110,01,0,3125005,영주동,0160,0000,26110,10100,1,동아(160-0),1,13,26110-46,57.09,,160,26110,13,,
4,"17,650",,1998,2012,영주로,00065,00000,26110,01,0,3125005,영주동,0160,0000,26110,10100,1,동아(160-0),1,30,26110-46,84.72,,160,26110,16,,
5,"10,000",,1981,2012,동광길93번길,00005,00000,26110,01,0,4175073,동광동5가,0016,0011,26110,11500,1,대동맨션,1,18,26110-4,57.59,,16-11,26110,1,,
6,"8,300",,2011,2012,흑교로45번길,00005,00001,26110,01,0,4175290,보수동2가,0118,0008,26110,12100,1,대성아르빌,1,6,26110-820,33.08,,118-8,26110,3,,
7,"6,750",,1976,2012,흑교로87번길,00003,00001,26110,01,0,4175303,보수동2가,0038,0001,26110,12100,1,흑교,1,15,26110-15,50.25,,38-1,26110,4,,
8,"6,800",,2011,2012,흑교로45번길,00005,00001,26110,01,0,4175290,보수동2가,0118,0008,26110,12100,1,대성아르빌,1,19,26110-820,26.68,,118-8,26110,3,,
9,"18,000",,1997,2012,대청로,00060,00000,26110,13,0,3125010,부평동2가,0002,0000,26110,12400,1,월드밸리,1,30,26110-25,73.84,,2,26110,17,,
10,"16,350",,2004,2012,대청로,00032,00000,26110,15,0,3125010,부평동4가,0002,0002,26110,12600,1,대근하버빌타운,1,2,26110-51,84.7,,2-2,26110,6,,
11,"5,500",,1967,2012,광복로43번길,00011,00000,26110,01,0,4175011,신창동2가,0022,0000,26110,12800,1,신생,1,18,26110-29,35.75,,22,26110,3,,
0,"7,000",,1983,2012,망양로,00405,00000,26110,01,0,3125011,영주동,0106,0009,26110,10100,1,동주파크,2,2,26110-33,56.4,,106-9,26110,1,,
1,"13,600",,1998,2012,영주로,00065,00000,26110,01,0,3125005,영주동,0160,0000,26110,10100,1,동아(160-0),2,2,26110-46,57.09,,160,26110,5,,
2,"14,800",,1998,2012,영주로,00073,00000,26110,01,0,3125005,영주동,0092,0000,26110,10100,1,동아(92-0),2,20,26110-32,76.86,,92,26110,3,,
3,"18,800",,1997,2012,영주로,00051,00000,26110,01,0,3125005,영주동,0161,0000,26110,10100,1,금호,2,26,26110-30,76.78,,161,26110,7,,
4,"13,500",,1984,2012,동영로31번길,00011,00000,26110,01,0,4175082,영주동,0450,0025,26110,10100,1,흥아거북,2,29,26110-42,78.84,,450-25,26110,3,,
5,"13,000",,1981,2012,동광길93번길,00005,00000,26110,01,0,4175073,동광동5가,0016,0011,26110,11500,1,대동맨션,2,21,26110-4,82.35,,16-11,26110,7,,
6,"6,800",,1976,2012,대청북길16번길,00008,00000,26110,01,0,4175059,대청동4가,0078,0076,26110,11900,1,동림,2,13,26110-8,63.87,,78-76,26110,5,,
7,"7,000",,1996,2012,대청북길,00012,00000,26110,01,0,4175058,대청동4가,0075,0171,26110,11900,1,근영빌라3동,2,16,26110-70,58.49,,75-171,26110,4,,
8,"18,800",,2002,2012,흑교로,00067,00000,26110,02,0,3125015,보수동2가,0074,0009,26110,12100,1,송파지오스빌라트,2,9,26110-17,80.49,,74-9,26110,5,,
9,"4,950",,1994,2012,대청로,00037,00000,26110,10,0,3125010,보수동2가,0118,0003,26110,12100,1,노블레스힐,2,20,26110-16,24.79,,118-3,26110,8,,
10,"16,650",,2004,2012,흑교로81번길,00006,00000,26110,01,0,4175302,보수동2가,0035,0001,26110,12100,1,해오름,2,25,26110-47,79.78,,35-1,26110,4,,
11,"22,700",,2004,2012,대청로,00032,00000,26110,15,0,3125010,부평동4가,0002,0002,26110,12600,1,대근하버빌타운,2,27,26110-51,109.15,,2-2,26110,4,,
12,"20,000",,1975,2012,광복중앙로,00027,00000,26110,02,0,3125002,신창동1가,0004,0000,26110,12700,1,용두산맨션,2,10,26110-28,115.7,,4,26110,9,,
0,"15,000",,2002,2012,중동길,00046,00000,26110,01,0,4006007,영주동,0013,0028,26110,10100,1,세광플러스빌,3,3,26110-43,79.25,,13-28,26110,3,,
1,"17,300",,2006,2012,초량상로,00013,00000,26110,01,0,3006001,영주동,0005,0000,26110,10100,1,우남이채롬,3,7,26110-775,59.5862,,5,26110,17,,
2,"16,500",,1998,2012,영주로,00065,00000,26110,01,0,3125005,영주동,0160,0000,26110,10100,1,동아(160-0),3,13,26110-46,84.72,,160,26110,5,,
3,"2,700",,1976,2012,영주로,00087,00000,26110,01,0,3125005,영주동,0091,0001,26110,10100,1,은하아파트,3,16,26110-38,49.59,,91-1,26110,4,,
4,"15,900",,1998,2012,영주로,00073,00000,26110,01,0,3125005,영주동,0092,0000,26110,10100,1,동아(92-0),3,23,26110-32,76.86,,92,26110,12,,
5,"9,800",,1983,2012,망양로,00405,00000,26110,01,0,3125011,영주동,0106,0009,26110,10100,1,동주파크,3,23,26110-33,77.905,,106-9,26110,1,,
6,"15,600",,1997,2012,영주로,00051,00000,26110,01,0,3125005,영주동,0161,0000,26110,10100,1,금호,3,24,26110-30,59.75,,161,26110,4,,
7,"4,300",,1976,2012,망양로,00375,00000,26110,01,0,3125011,영주동,0248,0001,26110,10100,1,청운아파트2동,3,27,26110-39,42.98,,248-1,26110,1,,
8,"15,000",,1997,2012,영주로,00051,00000,26110,01,0,3125005,영주동,0161,0000,26110,10100,1,금호,3,29,26110-30,59.75,,161,26110,8,,
9,"6,800",,1972,2012,중앙대로115번길,00001,00006,26110,01,0,4175255,대창동1가,0054,0067,26110,10200,1,부원,3,31,26110-2,66.12,,54-67,26110,10,,
10,"6,000",,1979,2012,중구로75번길,00014,00000,26110,01,0,4175248,대청동4가,0081,0048,26110,11900,1,대청맨션,3,14,26110-7,49.65,,81-48,26110,5,,
11,"8,500",,1995,2012,대청북길,00009,00000,26110,01,0,4175058,대청동4가,0075,0120,26110,11900,1,유한빌라,3,31,26110-67,59.73,,75-120,26110,3,,
12,"15,000",,2002,2012,흑교로,00067,00000,26110,02,0,3125015,보수동2가,0074,0009,26110,12100,1,송파지오스빌라트,3,15,26110-17,76.47,,74-9,26110,10,,
13,"16,900",,2002,2012,흑교로,00067,00000,26110,02,0,3125015,보수동2가,0074,0009,26110,12100,1,송파지오스빌라트,3,26,26110-17,76.47,,74-9,26110,5,,
14,"15,000",,2003,2012,흑교로71번길,00018,00001,26110,02,0,4175298,보수동3가,0029,0017,26110,12200,1,7차청탑그린빌라,3,2,26110-21,69.06,,29-17,26110,8,,
