,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"8,200",,1991,2012,강화대로248번길,00020,00000,28710,01,0,4271060,강화읍 갑곳리,0430,0000,28710,25025,1,유성2,1,6,28710-7,79.3,,430,28710,5,,
1,"13,200",,1994,2012,강화대로,00191,00014,28710,01,0,2157001,강화읍 갑곳리,0667,0000,28710,25025,1,현대,1,11,28710-8,84.89,,667,28710,1,,
2,"6,000",,1990,2012,강화대로,00280,00000,28710,01,0,2157001,강화읍 갑곳리,0349,0000,28710,25025,1,용진2,1,20,28710-4,59.04,,349,28710,2,,
3,"13,000",,1994,2012,강화대로,00191,00014,28710,01,0,2157001,강화읍 갑곳리,0667,0000,28710,25025,1,현대,1,30,28710-8,84.89,,667,28710,2,,
4,"8,000",,1990,2012,갑룡길49번길,00002,00000,28710,01,0,4271010,강화읍 갑곳리,0083,0001,28710,25025,1,설호,1,31,28710-3,75.19,,83-1,28710,4,,
5,"6,600",,1991,2012,강화대로248번길,00009,00001,28710,01,0,4271060,강화읍 갑곳리,0394,0001,28710,25025,1,용진3,1,31,28710-5,82.98,,394-1,28710,5,,
6,"13,400",,2007,2012,강화대로,00234,00012,28710,01,0,2157001,강화읍 갑곳리,1100,0000,28710,25025,1,베이힐,1,31,28710-14,60.24,,1100,28710,2,,
7,"14,500",,2001,2012,중앙로,00274,00000,28710,02,0,3150025,선원면 창리,0663,0000,28710,31025,1,세광엔리치빌1차,1,7,28710-16,84.9942,,663,28710,10,,
8,"13,000",,2001,2012,중앙로,00274,00000,28710,02,0,3150025,선원면 창리,0663,0000,28710,31025,1,세광엔리치빌1차,1,10,28710-16,84.9942,,663,28710,11,,
9,"12,700",,2001,2012,중앙로,00274,00000,28710,02,0,3150025,선원면 창리,0663,0000,28710,31025,1,세광엔리치빌1차,1,25,28710-16,84.9942,,663,28710,3,,
10,"14,000",,2004,2012,중앙로,00253,00001,28710,02,0,3150025,선원면 창리,0619,0000,28710,31025,1,강화2차세광엔리치빌,1,26,28710-245,68.203,,619,28710,15,,
0,"24,300",,2011,2012,남문로,00041,00000,28710,01,0,3157016,강화읍 남산리,0599,0000,28710,25024,1,이지미래지향,2,29,28710-334,84.8364,,599,28710,3,,
