,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"9,500",,2003,2012,금학로317번길,00017,00000,42780,01,0,4490045,철원읍 화지리,0071,0002,42780,25021,1,산호그린빌,1,31,42780-11,84.98,,71-2,42780,4,,
1,"4,700",,1993,2012,삼부연로,00081,00014,42780,01,0,3230015,갈말읍 신철원리,0484,0002,42780,25621,1,중앙,1,31,42780-6,59.67,,484-2,42780,2,,
2,"20,000",,2008,2012,명성로139번길,00013,00022,42780,01,0,4490113,갈말읍 지포리,0138,0000,42780,25622,1,명품ESA,1,16,42780-132,128.837,,138,42780,12,,
3,"3,500",,1998,2012,명성로139번길,00033,00005,42780,01,0,4490113,갈말읍 지포리,0135,0002,42780,25622,1,성화그린,1,20,42780-8,73.26,,135-2,42780,4,,
4,"10,200",,2007,2012,명성로139번길,00043,00000,42780,01,0,4490113,갈말읍 지포리,0460,0000,42780,25622,1,지포리도성,1,25,42780-123,71.6951,,460,42780,2,,
5,"4,000",,1998,2012,명성로139번길,00033,00005,42780,01,0,4490113,갈말읍 지포리,0135,0002,42780,25622,1,성화그린,1,27,42780-8,58.14,,135-2,42780,2,,
6,"5,800",,1998,2012,군탄로8번길,00016,00000,42780,01,0,4490015,갈말읍 군탄리,1028,0097,42780,25624,1,유명,1,2,42780-9,59.85,,1028-97,42780,2,,
7,"7,100",,1995,2012,금학로136번길,00018,00000,42780,01,0,4490023,동송읍 이평리,0588,0003,42780,25921,1,한국개나리,1,16,42780-3,84.87,,588-3,42780,12,,
8,"10,000",,1996,2012,와수로,00246,00001,42780,01,0,3230024,서면 와수리,0864,0001,42780,31022,1,신원백마,1,4,42780-10,84.93,,864-1,42780,5,,
0,"7,200",,2003,2012,금학로317번길,00017,00000,42780,01,0,4490045,철원읍 화지리,0071,0002,42780,25021,1,산호그린빌,2,13,42780-11,59.85,,71-2,42780,5,,
1,"7,100",,2003,2012,금학로317번길,00017,00000,42780,01,0,4490045,철원읍 화지리,0071,0002,42780,25021,1,산호그린빌,2,20,42780-11,59.85,,71-2,42780,10,,
2,"10,300",,2003,2012,금학로317번길,00017,00000,42780,01,0,4490045,철원읍 화지리,0071,0002,42780,25021,1,산호그린빌,2,22,42780-11,84.98,,71-2,42780,8,,
