,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"11,500",,2000,2012,망운로21번가길,00019,00000,48840,01,0,4829225,남해읍 서변리,0287,0000,48840,25022,1,한빛그린,1,19,48840-2,59.592,,287,48840,9,,
1,"8,100",,1997,2012,화전로,00154,00000,48840,01,0,3343044,남해읍 차산리,0774,0004,48840,25024,1,현대,1,2,48840-4,59.4,,774-4,48840,6,,
2,"11,800",,2000,2012,망운로,00072,00000,48840,01,0,3343013,남해읍 아산리,0320,0002,48840,25027,1,효성,1,2,48840-9,59.772,,320-2,48840,7,,
3,"5,500",,1992,2012,망운로,00077,00000,48840,01,0,3343013,남해읍 아산리,0970,0001,48840,25027,1,남양,1,18,48840-6,58.26,,970-1,48840,5,,
4,"20,000",,2009,2012,망운로,00068,00000,48840,01,0,3343013,남해읍 아산리,0320,0007,48840,25027,1,보성노블레스,1,30,48840-64,84.828,,320-7,48840,10,,
5,"15,000",,2009,2012,망운로,00068,00000,48840,01,0,3343013,남해읍 아산리,0320,0007,48840,25027,1,보성노블레스,1,31,48840-64,84.828,,320-7,48840,1,,
6,"4,500",,1993,2012,동부대로1876번가길,00034,00000,48840,01,0,4829192,삼동면 지족리,0223,0000,48840,33022,1,대아,1,18,48840-14,59.88,,223,48840,4,,
7,"8,000",,2000,2012,미조로14번길,00019,00000,48840,01,0,4829246,미조면 미조리,0085,0000,48840,34022,1,대명,1,10,48840-19,83.09,,85,48840,6,,
0,"7,800",,1997,2012,화전로,00154,00000,48840,01,0,3343044,남해읍 차산리,0774,0004,48840,25024,1,현대,2,6,48840-4,59.4,,774-4,48840,10,,
1,"10,500",,2000,2012,망운로,00072,00000,48840,01,0,3343013,남해읍 아산리,0320,0002,48840,25027,1,효성,2,10,48840-9,59.772,,320-2,48840,8,,
2,"9,000",,2000,2012,망운로,00072,00000,48840,01,0,3343013,남해읍 아산리,0320,0002,48840,25027,1,효성,2,21,48840-9,59.772,,320-2,48840,11,,
3,"9,700",,2000,2012,망운로,00072,00000,48840,01,0,3343013,남해읍 아산리,0320,0002,48840,25027,1,효성,2,23,48840-9,59.772,,320-2,48840,9,,
4,"4,000",,1993,2012,동부대로1876번가길,00034,00000,48840,01,0,4829192,삼동면 지족리,0223,0000,48840,33022,1,대아,2,24,48840-14,59.88,,223,48840,2,,
5,"4,350",,1993,2012,동부대로1876번가길,00034,00000,48840,01,0,4829192,삼동면 지족리,0223,0000,48840,33022,1,대아,2,28,48840-14,59.88,,223,48840,3,,
6,"2,800",,2002,2012,두양로312번길,00013,00000,48840,01,0,4829217,남면 죽전리,0252,0000,48840,35029,1,삼영죽전,2,24,48840-20,84.9,,252,48840,1,,
7,"2,800",,1994,2012,남해대로,03051,00005,48840,05,0,2343003,고현면 이어리,0327,0000,48840,37021,1,풍산,2,23,48840-16,59.88,,327,48840,1,,
0,"16,700",,2011,2012,화전로122번길,00037,00016,48840,01,0,4829401,남해읍 북변리,0463,0002,48840,25021,1,양지빌2차,3,9,48840-71,70.9706,,463-2,48840,5,,
1,"6,000",,1992,2012,망운로,00077,00000,48840,01,0,3343013,남해읍 아산리,0970,0001,48840,25027,1,남양,3,2,48840-6,58.26,,970-1,48840,10,,
2,"6,500",,1992,2012,망운로,00077,00000,48840,01,0,3343013,남해읍 아산리,0970,0001,48840,25027,1,남양,3,5,48840-6,58.26,,970-1,48840,3,,
3,"8,700",,2002,2012,오동로,00012,00000,48840,01,0,3343030,남해읍 아산리,0189,0001,48840,25027,1,남해신우보람,3,9,48840-11,70.132,,189-1,48840,1,,
4,"10,000",,2000,2012,망운로,00072,00000,48840,01,0,3343013,남해읍 아산리,0320,0002,48840,25027,1,효성,3,27,48840-9,59.772,,320-2,48840,2,,
5,"2,900",,1992,2012,삼이로7번길,00025,00000,48840,01,0,4829281,삼동면 지족리,0488,0000,48840,33022,1,지족비룡빌라,3,2,48840-15,75.9,,488,48840,1,,
6,"2,500",,1992,2012,삼이로7번길,00025,00000,48840,01,0,4829281,삼동면 지족리,0488,0000,48840,33022,1,지족비룡빌라,3,21,48840-15,70.08,,488,48840,1,,
7,"8,500",,1994,2012,남해대로,03051,00005,48840,05,0,2343003,고현면 이어리,0327,0000,48840,37021,1,풍산,3,9,48840-16,102.6,,327,48840,2,,
0,"16,700",,2011,2012,화전로122번길,00037,00016,48840,01,0,4829401,남해읍 북변리,0463,0002,48840,25021,1,양지빌2차,4,13,48840-71,70.9706,,463-2,48840,5,,
1,"16,400",,2003,2012,화전로122번길,00024,00001,48840,01,0,4829401,남해읍 북변리,0303,0000,48840,25021,1,정원패밀리,4,16,48840-12,83.9517,,303,48840,8,,
2,"8,400",,1997,2012,화전로,00154,00000,48840,01,0,3343044,남해읍 차산리,0774,0004,48840,25024,1,현대,4,30,48840-4,59.4,,774-4,48840,7,,
3,"6,000",,2002,2012,오동로,00012,00000,48840,01,0,3343030,남해읍 아산리,0189,0001,48840,25027,1,남해신우보람,4,4,48840-11,40.266,,189-1,48840,6,,
4,"15,500",,2001,2012,망운로10번가길,00047,00000,48840,01,0,4829220,남해읍 아산리,0333,0003,48840,25027,1,임페리얼빌리지A동,4,20,48840-8,102.9,,333-3,48840,6,,
5,"6,500",,1992,2012,망운로,00077,00000,48840,01,0,3343013,남해읍 아산리,0970,0001,48840,25027,1,남양,4,26,48840-6,76.47,,970-1,48840,12,,
6,"4,000",,1992,2012,망운로,00077,00000,48840,01,0,3343013,남해읍 아산리,0970,0001,48840,25027,1,남양,4,26,48840-6,58.65,,970-1,48840,8,,
7,"4,600",,1993,2012,동부대로1876번가길,00034,00000,48840,01,0,4829192,삼동면 지족리,0223,0000,48840,33022,1,대아,4,13,48840-14,59.88,,223,48840,9,,
8,"7,500",,1996,2012,미조로14번길,00026,00000,48840,01,0,4829246,미조면 미조리,0085,0002,48840,34022,1,대동비치빌라,4,23,48840-18,98.2,,85-2,48840,1,,
0,"5,500",,2001,2012,망운로21번가길,00024,00015,48840,01,0,4829225,남해읍 서변리,0361,0000,48840,25022,1,남산,5,24,48840-1,59.94,,361,48840,1,,
1,"12,000",,1997,2012,화전로,00154,00000,48840,01,0,3343044,남해읍 차산리,0774,0004,48840,25024,1,현대,5,2,48840-4,84.66,,774-4,48840,5,,
2,"9,100",,2002,2012,오동로,00012,00000,48840,01,0,3343030,남해읍 아산리,0189,0001,48840,25027,1,남해신우보람,5,16,48840-11,54.8384,,189-1,48840,5,,
3,"3,200",,1992,2012,삼이로7번길,00025,00000,48840,01,0,4829281,삼동면 지족리,0488,0000,48840,33022,1,지족비룡빌라,5,7,48840-15,61.35,,488,48840,4,,
0,"8,000",,1997,2012,화전로,00154,00000,48840,01,0,3343044,남해읍 차산리,0774,0004,48840,25024,1,현대,6,26,48840-4,59.4,,774-4,48840,5,,
1,"11,900",,2000,2012,망운로,00072,00000,48840,01,0,3343013,남해읍 아산리,0320,0002,48840,25027,1,효성,6,7,48840-9,82.844,,320-2,48840,2,,
2,"7,000",,1989,2012,망운로10번가길,00053,00004,48840,01,0,4829220,남해읍 아산리,0316,0001,48840,25027,1,"신흥(가,나,상가동)",6,9,48840-7,56.73,,316-1,48840,3,,
3,"10,000",,2000,2012,망운로,00072,00000,48840,01,0,3343013,남해읍 아산리,0320,0002,48840,25027,1,효성,6,10,48840-9,59.772,,320-2,48840,3,,
4,"3,000",,1995,2012,무림로63번길,00014,00003,48840,00,,4829233,이동면 무림리,1144,0000,48840,31024,1,송림비치맨션,6,1,48840-13,37.98,,1144,48840,6,,
0,"16,700",,2011,2012,화전로122번길,00037,00016,48840,01,0,4829401,남해읍 북변리,0463,0002,48840,25021,1,양지빌2차,7,3,48840-71,70.9706,,463-2,48840,3,,
1,"4,300",,1989,2012,망운로10번가길,00053,00004,48840,01,0,4829220,남해읍 아산리,0316,0001,48840,25027,1,"신흥(가,나,상가동)",7,20,48840-7,56.73,,316-1,48840,2,,
2,"11,500",,2000,2012,망운로,00072,00000,48840,01,0,3343013,남해읍 아산리,0320,0002,48840,25027,1,효성,7,23,48840-9,59.772,,320-2,48840,4,,
3,"17,000",,2011,2012,망운로21번길,00123,00000,48840,01,0,4829226,남해읍 아산리,0493,0001,48840,25027,1,양지빌리지,7,23,48840-67,84.05,,493-1,48840,3,,
0,"16,100",,2011,2012,화전로122번길,00037,00016,48840,01,0,4829401,남해읍 북변리,0463,0002,48840,25021,1,양지빌2차,8,8,48840-71,70.9706,,463-2,48840,2,,
1,"16,700",,2011,2012,화전로122번길,00037,00016,48840,01,0,4829401,남해읍 북변리,0463,0002,48840,25021,1,양지빌2차,8,8,48840-71,70.9706,,463-2,48840,3,,
2,"16,700",,2011,2012,화전로122번길,00037,00016,48840,01,0,4829401,남해읍 북변리,0463,0002,48840,25021,1,양지빌2차,8,9,48840-71,70.9706,,463-2,48840,3,,
3,"16,700",,2011,2012,화전로122번길,00037,00016,48840,01,0,4829401,남해읍 북변리,0463,0002,48840,25021,1,양지빌2차,8,9,48840-71,70.9706,,463-2,48840,4,,
