,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"6,500",,1995,2012,중거리당산로,00108,00000,45790,01,0,3279055,고창읍 읍내리,0410,0009,45790,25021,1,상원모양맨션,1,4,45790-10,59.84,,410-9,45790,11,,
1,"8,500",,1995,2012,중거리당산로,00085,00000,45790,01,0,3279055,고창읍 읍내리,1163,0000,45790,25021,1,삼영남흥맨션,1,6,45790-9,84.48,,1163,45790,1,,
2,"3,350",,1998,2012,동리로,00172,00014,45790,01,0,3279015,고창읍 읍내리,0056,0002,45790,25021,1,성산,1,18,45790-14,38.955,,56-2,45790,3,,
3,"9,800",,1999,2012,월곡로,00083,00000,45790,01,0,3279075,고창읍 월곡리,0586,0000,45790,25023,1,온천마을제일,1,3,45790-17,59.9646,,586,45790,12,,
4,"7,400",,2000,2012,월곡1길,00043,00000,45790,01,0,4637689,고창읍 월곡리,0585,0000,45790,25023,1,월곡주공,1,10,45790-16,49.71,,585,45790,9,,
5,"10,200",,1999,2012,월곡로,00083,00000,45790,01,0,3279075,고창읍 월곡리,0586,0000,45790,25023,1,온천마을제일,1,12,45790-17,59.9646,,586,45790,14,,
6,"7,500",,2000,2012,월곡1길,00043,00000,45790,01,0,4637689,고창읍 월곡리,0585,0000,45790,25023,1,월곡주공,1,19,45790-16,49.71,,585,45790,13,,
7,"9,850",,1999,2012,월곡로,00083,00000,45790,01,0,3279075,고창읍 월곡리,0586,0000,45790,25023,1,온천마을제일,1,19,45790-17,59.9646,,586,45790,15,,
8,"9,900",,1999,2012,월곡로,00083,00000,45790,01,0,3279075,고창읍 월곡리,0586,0000,45790,25023,1,온천마을제일,1,26,45790-17,59.9646,,586,45790,3,,
9,"8,900",,1995,2012,보릿골로,00195,00000,45790,01,0,3279026,고창읍 석교리,0010,0008,45790,25037,1,성산현대,1,13,45790-13,59.7,,10-8,45790,11,,
10,"16,000",,2009,2012,보릿골로,00191,00000,45790,01,0,3279026,고창읍 석교리,0010,0003,45790,25037,1,선운프라자,1,19,45790-73,84.9807,,10-3,45790,11,,
0,"8,000",,1995,2012,중거리당산로,00108,00000,45790,01,0,3279055,고창읍 읍내리,0410,0009,45790,25021,1,상원모양맨션,2,7,45790-10,59.84,,410-9,45790,10,,
1,"6,400",,1998,2012,동리로,00172,00014,45790,01,0,3279015,고창읍 읍내리,0056,0002,45790,25021,1,성산,2,7,45790-14,59.808,,56-2,45790,1,,
2,"3,200",,1998,2012,동리로,00172,00014,45790,01,0,3279015,고창읍 읍내리,0056,0002,45790,25021,1,성산,2,10,45790-14,38.955,,56-2,45790,5,,
3,"6,500",,1998,2012,동리로,00172,00014,45790,01,0,3279015,고창읍 읍내리,0056,0002,45790,25021,1,성산,2,10,45790-14,59.808,,56-2,45790,1,,
4,"8,000",,1995,2012,중거리당산로,00108,00000,45790,01,0,3279055,고창읍 읍내리,0410,0009,45790,25021,1,상원모양맨션,2,13,45790-10,59.84,,410-9,45790,3,,
5,"6,400",,1994,2012,중거리당산로,00102,00000,45790,01,0,3279055,고창읍 읍내리,0410,0001,45790,25021,1,미영,2,14,45790-8,56.58,,410-1,45790,5,,
6,"7,600",,1995,2012,중거리당산로,00108,00000,45790,01,0,3279055,고창읍 읍내리,0410,0009,45790,25021,1,상원모양맨션,2,20,45790-10,59.84,,410-9,45790,5,,
7,"6,900",,1998,2012,동리로,00172,00014,45790,01,0,3279015,고창읍 읍내리,0056,0002,45790,25021,1,성산,2,24,45790-14,59.808,,56-2,45790,1,,
8,"8,200",,1995,2012,중거리당산로,00108,00000,45790,01,0,3279055,고창읍 읍내리,0410,0009,45790,25021,1,상원모양맨션,2,27,45790-10,59.84,,410-9,45790,9,,
9,"3,600",,1998,2012,동리로,00172,00014,45790,01,0,3279015,고창읍 읍내리,0056,0002,45790,25021,1,성산,2,28,45790-14,38.955,,56-2,45790,2,,
10,"6,500",,1991,2012,청룡길,00020,00000,45790,01,0,4637836,고창읍 교촌리,0214,0001,45790,25022,1,유진청하,2,10,45790-1,84.96,,214-1,45790,4,,
11,"7,500",,1991,2012,청룡길,00020,00000,45790,01,0,4637836,고창읍 교촌리,0214,0001,45790,25022,1,유진청하,2,16,45790-1,84.96,,214-1,45790,2,,
12,"6,000",,1991,2012,청룡길,00020,00000,45790,01,0,4637836,고창읍 교촌리,0214,0001,45790,25022,1,유진청하,2,18,45790-1,84.96,,214-1,45790,5,,
13,"8,000",,1995,2012,모양성로,00108,00000,45790,01,0,3279020,고창읍 교촌리,0224,0003,45790,25022,1,진흥하이츠2차,2,20,45790-2,59.92,,224-3,45790,8,,
14,"5,250",,1991,2012,청룡길,00020,00000,45790,01,0,4637836,고창읍 교촌리,0214,0001,45790,25022,1,유진청하,2,27,45790-1,84.96,,214-1,45790,2,,
15,"10,000",,1999,2012,월곡로,00083,00000,45790,01,0,3279075,고창읍 월곡리,0586,0000,45790,25023,1,온천마을제일,2,7,45790-17,59.9646,,586,45790,9,,
16,"9,600",,1999,2012,월곡로,00083,00000,45790,01,0,3279075,고창읍 월곡리,0586,0000,45790,25023,1,온천마을제일,2,8,45790-17,59.9646,,586,45790,15,,
17,"7,700",,2000,2012,월곡1길,00043,00000,45790,01,0,4637689,고창읍 월곡리,0585,0000,45790,25023,1,월곡주공,2,9,45790-16,49.71,,585,45790,9,,
18,"7,500",,2000,2012,월곡1길,00043,00000,45790,01,0,4637689,고창읍 월곡리,0585,0000,45790,25023,1,월곡주공,2,10,45790-16,49.71,,585,45790,14,,
19,"7,000",,2000,2012,월곡1길,00043,00000,45790,01,0,4637689,고창읍 월곡리,0585,0000,45790,25023,1,월곡주공,2,16,45790-16,49.71,,585,45790,1,,
20,"7,700",,2000,2012,월곡1길,00043,00000,45790,01,0,4637689,고창읍 월곡리,0585,0000,45790,25023,1,월곡주공,2,20,45790-16,49.71,,585,45790,11,,
21,"8,500",,1999,2012,월곡로,00083,00000,45790,01,0,3279075,고창읍 월곡리,0586,0000,45790,25023,1,온천마을제일,2,20,45790-17,59.8706,,586,45790,1,,
22,"8,500",,2000,2012,월곡1길,00043,00000,45790,01,0,4637689,고창읍 월곡리,0585,0000,45790,25023,1,월곡주공,2,20,45790-16,49.71,,585,45790,8,,
23,"10,000",,1999,2012,월곡로,00083,00000,45790,01,0,3279075,고창읍 월곡리,0586,0000,45790,25023,1,온천마을제일,2,21,45790-17,59.9646,,586,45790,3,,
24,"7,100",,2000,2012,월곡1길,00043,00000,45790,01,0,4637689,고창읍 월곡리,0585,0000,45790,25023,1,월곡주공,2,24,45790-16,49.71,,585,45790,14,,
