,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"10,500",,2008,2012,백산로,00015,00004,48720,01,0,3339052,의령읍 동동리,1048,0006,48720,25023,1,한우베스트빌,2,17,48720-40,84.976,,1048-6,48720,1,,
0,"10,000",,1997,2012,의병로14길,00023,00000,48720,01,0,4817242,의령읍 서동리,0508,0001,48720,25021,1,서광,3,12,48720-2,59.8,,508-1,48720,8,,
1,"14,550",,1997,2012,의병로14길,00023,00000,48720,01,0,4817242,의령읍 서동리,0508,0001,48720,25021,1,서광,3,19,48720-2,84.58,,508-1,48720,6,,
2,"8,400",,1996,2012,백산로,00013,00000,48720,01,0,3339052,의령읍 동동리,1047,0007,48720,25023,1,청운빌라,3,9,48720-8,83.98,,1047-7,48720,5,,
0,"8,500",,1997,2012,의병로14길,00023,00000,48720,01,0,4817242,의령읍 서동리,0508,0001,48720,25021,1,서광,4,20,48720-2,59.8,,508-1,48720,13,,
1,"14,750",,1997,2012,의병로14길,00023,00000,48720,01,0,4817242,의령읍 서동리,0508,0001,48720,25021,1,서광,4,24,48720-2,84.58,,508-1,48720,10,,
0,"14,250",,1997,2012,의병로14길,00023,00000,48720,01,0,4817242,의령읍 서동리,0508,0001,48720,25021,1,서광,5,7,48720-2,84.58,,508-1,48720,10,,
1,"7,000",,2001,2012,의병로9길,00019,00000,48720,01,0,4817262,의령읍 서동리,0244,0000,48720,25021,1,석호빌라,5,17,48720-10,51.645,,244,48720,2,,
2,"12,500",,2008,2012,백산로,00015,00004,48720,01,0,3339052,의령읍 동동리,1048,0006,48720,25023,1,한우베스트빌,5,8,48720-40,84.883,,1048-6,48720,8,,
3,"11,500",,2008,2012,백산로,00015,00004,48720,01,0,3339052,의령읍 동동리,1048,0006,48720,25023,1,한우베스트빌,5,18,48720-40,84.976,,1048-6,48720,7,,
0,"12,400",,2008,2012,백산로,00015,00004,48720,01,0,3339052,의령읍 동동리,1048,0006,48720,25023,1,한우베스트빌,6,3,48720-40,84.883,,1048-6,48720,8,,
1,"12,250",,2008,2012,백산로,00015,00004,48720,01,0,3339052,의령읍 동동리,1048,0006,48720,25023,1,한우베스트빌,6,28,48720-40,84.976,,1048-6,48720,6,,
0,"5,000",,2001,2012,의병로9길,00019,00000,48720,01,0,4817262,의령읍 서동리,0244,0000,48720,25021,1,석호빌라,7,19,48720-10,51.645,,244,48720,3,,
1,"9,200",,1997,2012,의병로14길,00023,00000,48720,01,0,4817242,의령읍 서동리,0508,0001,48720,25021,1,서광,7,25,48720-2,59.8,,508-1,48720,8,,
2,"7,400",,1992,2012,남산로,00007,00015,48720,01,0,3339048,의령읍 동동리,0862,0018,48720,25023,1,삼영타운,7,10,48720-6,59.95,,862-18,48720,10,,
3,"5,700",,1989,2012,남산로,00027,00000,48720,01,0,3339048,의령읍 동동리,0977,0001,48720,25023,1,대신,7,31,48720-5,75.63,,977-1,48720,5,,
4,"4,500",,1991,2012,대한로,01780,00000,48720,01,0,3339049,부림면 신반리,0380,0001,48720,39021,1,상진들국화맨션,7,16,48720-9,70.36,,380-1,48720,6,,
0,"8,000",,1997,2012,의병로14길,00023,00000,48720,01,0,4817242,의령읍 서동리,0508,0001,48720,25021,1,서광,8,27,48720-2,59.8,,508-1,48720,5,,
0,"6,230",,1991,2012,백산로3길,00005,00000,48720,01,0,4817156,의령읍 동동리,1046,0001,48720,25023,1,우진빌라,9,13,48720-7,80.98,,1046-1,48720,4,,
0,"12,800",,2008,2012,백산로,00015,00004,48720,01,0,3339052,의령읍 동동리,1048,0006,48720,25023,1,한우베스트빌,10,4,48720-40,84.976,,1048-6,48720,6,,
1,"11,500",,2008,2012,백산로,00015,00004,48720,01,0,3339052,의령읍 동동리,1048,0006,48720,25023,1,한우베스트빌,10,15,48720-40,84.976,,1048-6,48720,2,,
0,"6,650",,1997,2012,의병로14길,00023,00000,48720,01,0,4817242,의령읍 서동리,0508,0001,48720,25021,1,서광,11,9,48720-2,59.8,,508-1,48720,6,,
1,"5,900",,1990,2012,남산로,00045,00000,48720,01,0,3339048,의령읍 동동리,0944,0002,48720,25023,1,남산,11,18,48720-4,77.46,,944-2,48720,5,,
2,"5,500",,1990,2012,남산로,00045,00000,48720,01,0,3339048,의령읍 동동리,0944,0002,48720,25023,1,남산,11,26,48720-4,77.46,,944-2,48720,1,,
3,"4,600",,1991,2012,대한로,01780,00000,48720,01,0,3339049,부림면 신반리,0380,0001,48720,39021,1,상진들국화맨션,11,5,48720-9,82.08,,380-1,48720,9,,
