,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"7,200",,1997,2012,낭주길,00005,00000,45800,01,0,4640108,부안읍 선은리,0258,0001,45800,25023,1,대림낭주골,1,30,45800-12,59.925,,258-1,45800,2,,
1,"7,000",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,1,3,45800-14,51.49,,909,45800,7,,
2,"8,000",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,1,10,45800-14,51.74,,909,45800,14,,
3,"7,400",,1991,2012,학동길,00011,00006,45800,01,0,4640668,부안읍 봉덕리,0814,0003,45800,25024,1,동원맨션(2),1,11,45800-7,84.89,,814-3,45800,1,,
4,"6,000",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,1,11,45800-13,39.74,,873,45800,5,,
5,"8,500",,1995,2012,봉신길,00019,00000,45800,01,0,4640251,부안읍 봉덕리,0626,0004,45800,25024,1,부안현대,1,11,45800-9,59.815,,626-4,45800,5,,
6,"4,200",,1991,2012,봉신길,00015,00000,45800,01,0,4640251,부안읍 봉덕리,0626,0008,45800,25024,1,동영파크맨션(2),1,26,45800-5,51,,626-8,45800,3,,
7,"9,000",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,1,28,45800-14,51.49,,909,45800,13,,
8,"4,500",,2000,2012,지서로,00080,00000,45800,01,0,3280087,변산면 지서리,0408,0000,45800,36025,1,변산송림,1,2,45800-10,45.954,,408,45800,5,,
9,"2,500",,2000,2012,지서로,00080,00000,45800,01,0,3280087,변산면 지서리,0408,0000,45800,36025,1,변산송림,1,25,45800-10,20.9083,,408,45800,6,,
0,"15,500",,2005,2012,오리정로,00172,00000,45800,01,0,3280067,부안읍 봉덕리,0910,0000,45800,25024,1,하이안,2,6,45800-46,84.9234,,910,45800,9,,
1,"6,800",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,2,7,45800-13,49.62,,873,45800,9,,
2,"4,300",,1990,2012,봉신길,00005,00000,45800,01,0,4640251,부안읍 봉덕리,0632,0003,45800,25024,1,동영파크맨션(1),2,13,45800-4,59.64,,632-3,45800,3,,
3,"7,400",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,2,19,45800-14,51.74,,909,45800,4,,
4,"8,000",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,2,20,45800-13,49.62,,873,45800,11,,
5,"5,700",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,2,20,45800-13,49.62,,873,45800,15,,
6,"7,000",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,2,27,45800-13,49.62,,873,45800,2,,
7,"6,300",,2000,2012,지서로,00080,00000,45800,01,0,3280087,변산면 지서리,0408,0000,45800,36025,1,변산송림,2,10,45800-10,53.9658,,408,45800,9,,
8,"6,400",,2000,2012,지서로,00080,00000,45800,01,0,3280087,변산면 지서리,0408,0000,45800,36025,1,변산송림,2,20,45800-10,53.9658,,408,45800,4,,
0,"7,600",,1997,2012,낭주길,00005,00000,45800,01,0,4640108,부안읍 선은리,0258,0001,45800,25023,1,대림낭주골,3,10,45800-12,59.925,,258-1,45800,11,,
1,"7,900",,1997,2012,낭주길,00005,00000,45800,01,0,4640108,부안읍 선은리,0258,0001,45800,25023,1,대림낭주골,3,12,45800-12,59.925,,258-1,45800,11,,
2,"6,600",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,3,2,45800-13,49.62,,873,45800,2,,
3,"6,500",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,3,6,45800-14,59.92,,909,45800,10,,
4,"5,900",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,3,8,45800-13,39.74,,873,45800,3,,
5,"8,300",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,3,19,45800-14,51.49,,909,45800,14,,
6,"8,500",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,3,19,45800-14,51.49,,909,45800,7,,
7,"7,200",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,3,21,45800-13,49.62,,873,45800,8,,
8,"7,600",,1990,2012,봉신길,00005,00000,45800,01,0,4640251,부안읍 봉덕리,0632,0003,45800,25024,1,동영파크맨션(1),3,27,45800-4,84.93,,632-3,45800,4,,
9,"12,000",,1995,2012,봉신길,00019,00000,45800,01,0,4640251,부안읍 봉덕리,0626,0004,45800,25024,1,부안현대,3,27,45800-9,84.62,,626-4,45800,6,,
10,"6,000",,1993,2012,진성길,00009,00000,45800,01,0,4640614,부안읍 봉덕리,0793,0004,45800,25024,1,부안진성,3,28,45800-8,59.88,,793-4,45800,9,,
0,"6,400",,1993,2012,상원길,00019,00000,45800,01,0,4640297,부안읍 동중리,0106,0000,45800,25021,1,상원,4,9,45800-1,59.94,,106,45800,2,,
1,"4,000",,1998,2012,학동길,00004,00000,45800,01,0,4640668,부안읍 봉덕리,0873,0000,45800,25024,1,봉덕주공,4,3,45800-13,39.74,,873,45800,12,,
2,"17,500",,2005,2012,오리정로,00172,00000,45800,01,0,3280067,부안읍 봉덕리,0910,0000,45800,25024,1,하이안,4,4,45800-46,84.9234,,910,45800,6,,
3,"6,800",,1993,2012,진성길,00011,00000,45800,01,0,4640614,부안읍 봉덕리,0793,0004,45800,25024,1,부안진성,4,16,45800-8,59.88,,793-4,45800,1,,
4,"7,000",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,4,19,45800-14,51.74,,909,45800,5,,
5,"8,300",,2003,2012,석정로,00286,00000,45800,01,0,3280054,부안읍 봉덕리,0909,0000,45800,25024,1,봉덕주공2단지,4,23,45800-14,51.74,,909,45800,5,,
