,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부
0,"6,300",,1995,2012,동외4길,00021,00000,46900,01,0,4703109,진도읍 동외리,0712,0000,46900,25021,1,청와,1,3,46900-2,59.94,,712,46900,2,,
1,"6,100",,1995,2012,동외4길,00021,00000,46900,01,0,4703109,진도읍 동외리,0712,0000,46900,25021,1,청와,1,3,46900-2,59.94,,712,46900,7,,
0,"6,900",,1995,2012,쌍정2길,00012,00007,46900,01,0,4703192,진도읍 쌍정리,0117,0000,46900,25022,1,계명,2,9,46900-1,59.76,,117,46900,3,,
1,"7,000",,1995,2012,쌍정2길,00012,00007,46900,01,0,4703192,진도읍 쌍정리,0117,0000,46900,25022,1,계명,2,14,46900-1,59.76,,117,46900,4,,
2,"8,100",,2000,2012,교동2길,00020,00000,46900,01,0,4703039,진도읍 교동리,0570,0001,46900,25024,1,대일임대,2,7,46900-10,84.4984,,570-1,46900,7,,
3,"6,500",,2009,2012,교동5길,00065,00000,46900,01,0,4703042,진도읍 교동리,0614,0003,46900,25024,1,인산,2,8,46900-11,60,,614-3,46900,3,,
4,"7,500",,2000,2012,남산로,00096,00000,46900,01,0,3301035,진도읍 남동리,0131,0009,46900,25025,1,백두,2,1,46900-8,78.3984,,131-9,46900,7,,
5,"12,900",,2006,2012,남산2길,00036,00000,46900,01,0,4703067,진도읍 남동리,0131,0005,46900,25025,1,세림아름누리,2,10,46900-46,84.9289,,131-5,46900,5,,
0,"4,500",,1995,2012,쌍정2길,00012,00007,46900,01,0,4703192,진도읍 쌍정리,0117,0000,46900,25022,1,계명,3,5,46900-1,59.76,,117,46900,6,,
1,"6,700",,2000,2012,교동2길,00020,00000,46900,01,0,4703039,진도읍 교동리,0570,0001,46900,25024,1,대일임대,3,12,46900-10,57.12,,570-1,46900,8,,
0,"13,000",,2006,2012,남산2길,00036,00000,46900,01,0,4703067,진도읍 남동리,0131,0005,46900,25025,1,세림아름누리,4,25,46900-46,84.9289,,131-5,46900,14,,
1,"13,500",,2006,2012,남산2길,00036,00000,46900,01,0,4703067,진도읍 남동리,0131,0005,46900,25025,1,세림아름누리,4,27,46900-46,84.9289,,131-5,46900,5,,
0,"7,300",,1995,2012,성북길,00007,00000,46900,01,0,4703161,진도읍 교동리,0177,0005,46900,25024,1,북상하이츠빌라,6,5,46900-7,85.56,,177-5,46900,4,,
1,"9,600",,2006,2012,남산2길,00036,00000,46900,01,0,4703067,진도읍 남동리,0131,0005,46900,25025,1,세림아름누리,6,11,46900-46,84.9289,,131-5,46900,7,,
2,"8,900",,2000,2012,남산로,00096,00000,46900,01,0,3301035,진도읍 남동리,0131,0009,46900,25025,1,백두,6,22,46900-8,78.3984,,131-9,46900,3,,
0,"6,400",,1995,2012,성북길,00007,00000,46900,01,0,4703161,진도읍 교동리,0177,0005,46900,25024,1,북상하이츠빌라,7,18,46900-7,85.56,,177-5,46900,5,,
0,"5,000",,2009,2012,교동5길,00065,00000,46900,01,0,4703042,진도읍 교동리,0614,0003,46900,25024,1,인산,8,8,46900-11,60,,614-3,46900,2,,
1,"12,500",,2006,2012,남산2길,00036,00000,46900,01,0,4703067,진도읍 남동리,0131,0005,46900,25025,1,세림아름누리,8,10,46900-46,84.9289,,131-5,46900,12,,
0,"7,300",,1995,2012,쌍정2길,00012,00007,46900,01,0,4703192,진도읍 쌍정리,0117,0000,46900,25022,1,계명,9,16,46900-1,59.76,,117,46900,9,,
1,"12,000",,2006,2012,남산2길,00036,00000,46900,01,0,4703067,진도읍 남동리,0131,0005,46900,25025,1,세림아름누리,9,12,46900-46,84.9289,,131-5,46900,9,,
2,"14,000",,2006,2012,남산2길,00036,00000,46900,01,0,4703067,진도읍 남동리,0131,0005,46900,25025,1,세림아름누리,9,15,46900-46,84.9289,,131-5,46900,6,,
0,"7,000",,1995,2012,동외4길,00021,00000,46900,01,0,4703109,진도읍 동외리,0712,0000,46900,25021,1,청와,10,25,46900-2,59.94,,712,46900,6,,
1,"6,900",,1995,2012,쌍정2길,00012,00007,46900,01,0,4703192,진도읍 쌍정리,0117,0000,46900,25022,1,계명,10,22,46900-1,59.76,,117,46900,7,,
2,"6,500",,1991,2012,교동2길,00008,00000,46900,01,0,4703039,진도읍 교동리,0893,0007,46900,25024,1,미림,10,10,46900-6,84.29,,893-7,46900,5,,
3,"6,000",,2009,2012,교동5길,00065,00000,46900,01,0,4703042,진도읍 교동리,0614,0003,46900,25024,1,인산,10,10,46900-11,60,,614-3,46900,8,,
