,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1992,,,2012,신풍동,"3,000",김제신풍주공아파트,1,0,4,39.99,,,70,45210,2
1,,1993,,,2012,신풍동,"5,500",비사벌,1,0,9,59.4,,,595,45210,7
2,,2001,,,2012,신풍동,"13,000",대방,1,0,9,82.8836,,,605,45210,3
3,,2000,,,2012,신풍동,"3,410",부영(3차),1,5,9,49.896,,,63,45210,17
4,,2000,,,2012,신풍동,"3,108",부영(3차),1,8,16,49.896,,,63,45210,12
5,,2000,,,2012,신풍동,"3,100",부영(3차),1,8,16,49.896,,,63,45210,3
6,,2000,,,2012,신풍동,"3,154",부영(3차),1,4,17,49.896,,,63,45210,9
7,,2000,,,2012,신풍동,"3,680",부영(3차),1,10,26,59.933,,,63,45210,13
8,,2000,,,2012,신풍동,"3,249",부영(3차),1,6,26,49.896,,,63,45210,18
9,,2000,,,2012,신풍동,"3,680",부영(3차),1,10,27,59.933,,,63,45210,4
10,,1993,,,2012,신풍동,"5,000",비사벌,1,0,27,59.4,,,595,45210,8
11,,2000,,,2012,신풍동,"3,610",부영(3차),1,9,30,59.933,,,63,45210,18
12,,2000,,,2012,신풍동,"3,249",부영(3차),1,6,30,49.896,,,63,45210,13
13,,2010,,,2012,검산동,"1,258",김제검산(3)휴먼시아,1,10,6,39.66,,,1050,45210,2
14,,2010,,,2012,검산동,"1,572",김제검산(3)휴먼시아,1,11,6,45.8,,,1050,45210,6
15,,1995,,,2012,검산동,"2,520",부영(1차),1,0,9,49.72,,,1032-1,45210,2
16,,1998,,,2012,검산동,"6,000",진우(1차),1,0,10,59.99,,,1030,45210,7
17,,1995,,,2012,검산동,"2,478",부영(1차),1,7,12,49.72,,,1032-1,45210,1
18,,2004,,,2012,검산동,"8,000",검산주공2단지아파트,1,0,14,59.56,,,1048,45210,13
19,,2004,,,2012,검산동,"6,000",검산주공2단지아파트,1,0,17,59.56,,,1048,45210,2
20,,1995,,,2012,검산동,"2,100",부영(1차),1,11,26,49.72,,,1032-1,45210,5
21,,1995,,,2012,검산동,"2,500",부영(1차),1,7,27,49.72,,,1032-1,45210,7
22,,1998,,,2012,검산동,"3,550",부영(2차),1,8,27,59.76,,,1032,45210,10
23,,2000,,,2012,하동,"2,385",부영(노인복지주택),1,0,11,35.974,,,404-20,45210,1
24,,2000,,,2012,하동,"2,642",부영(노인복지주택),1,0,12,35.974,,,404-20,45210,1
25,,2000,,,2012,하동,"2,385",부영(노인복지주택),1,0,16,35.974,,,404-20,45210,1
26,,2000,,,2012,하동,"3,221",부영(노인복지주택),1,0,20,48.71,,,404-20,45210,1
27,,2000,,,2012,만경읍 몽산리,300,만경영광아파트,1,20,27,49.8,,,79-4,45210,1
0,,2000,,,2012,신풍동,"2,871",부영(3차),2,17,2,59.933,,,63,45210,1
1,,2000,,,2012,신풍동,"3,675",부영(3차),2,10,2,59.933,,,63,45210,9
2,,2000,,,2012,신풍동,"3,090",부영(3차),2,8,7,49.896,,,63,45210,17
3,,2000,,,2012,신풍동,"3,108",부영(3차),2,8,7,49.896,,,63,45210,11
4,,2000,,,2012,신풍동,"3,610",부영(3차),2,9,13,59.933,,,63,45210,18
5,,2000,,,2012,신풍동,"3,670",부영(3차),2,8,13,59.933,,,63,45210,18
6,,2000,,,2012,신풍동,"3,610",부영(3차),2,9,14,59.933,,,63,45210,9
7,,2001,,,2012,신풍동,"8,000",성산그린빌,2,0,16,83.1066,,,365,45210,4
8,,2000,,,2012,신풍동,"4,348",부영(3차),2,0,16,59.933,,,63,45210,16
9,,2000,,,2012,신풍동,"3,252",부영(3차),2,5,16,49.896,,,63,45210,6
10,,2000,,,2012,신풍동,"3,108",부영(3차),2,8,16,49.896,,,63,45210,14
11,,2000,,,2012,신풍동,"3,675",부영(3차),2,10,16,59.933,,,63,45210,9
