,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2011,,,2012,영광읍 교촌리,"8,000",숲안에105동,1,0,18,68.0094,,,155,46870,1
1,,1997,,,2012,영광읍 단주리,"3,500",사직스카이1차아파트,1,10,2,59.96,,,370-12,46870,17
2,,1999,,,2012,영광읍 단주리,"2,000",사직스카이2차아파트,1,10,17,39.96,,,370-13,46870,8
3,,1997,,,2012,영광읍 녹사리,"4,500",국제,1,0,18,59.85,,,19-2,46870,15
4,,1997,,,2012,영광읍 녹사리,"1,000",국제,1,25,18,39.54,,,19-2,46870,7
5,,2002,,,2012,영광읍 녹사리,"5,500",근형퍼스트빌,1,0,28,59.76,,,259-1,46870,3
0,,1997,,,2012,영광읍 단주리,"5,000",사직스카이1차아파트,2,0,8,59.96,,,370-12,46870,7
1,,1999,,,2012,영광읍 단주리,"1,000",사직스카이2차아파트,2,30,13,39.96,,,370-13,46870,5
2,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,2,25,22,39.96,,,370-13,46870,10
3,,2004,,,2012,영광읍 녹사리,"6,000",영광녹사주공,2,0,6,51.88,,,38,46870,3
4,,2002,,,2012,영광읍 녹사리,"5,000",근형퍼스트빌,2,0,10,59.76,,,259-1,46870,8
5,,1997,,,2012,영광읍 녹사리,"2,700",국제,2,0,10,39.54,,,19-2,46870,18
6,,2004,,,2012,영광읍 녹사리,0,영광녹사주공,2,29,15,51.88,,,38,46870,10
7,,2002,,,2012,영광읍 녹사리,"1,000",근형퍼스트빌,2,40,21,59.97,,,259-1,46870,2
8,,1994,,,2012,영광읍 녹사리,"3,000",영진,2,0,28,49.9,,,26-4,46870,3
9,,2002,,,2012,영광읍 녹사리,"4,500",근형퍼스트빌,2,0,29,59.76,,,259-1,46870,9
10,,1998,,,2012,홍농읍 상하리,"1,000",해주,2,25,13,59.88,,,55,46870,1
0,,1997,,,2012,영광읍 단주리,"4,000",사직스카이1차아파트,3,0,8,59.96,,,370-12,46870,9
1,,1999,,,2012,영광읍 단주리,500,사직스카이2차아파트,3,35,8,39.96,,,370-13,46870,11
2,,1999,,,2012,영광읍 단주리,"1,000",사직스카이2차아파트,3,30,21,39.96,,,370-13,46870,9
3,,1999,,,2012,영광읍 단주리,"2,500",사직스카이2차아파트,3,10,27,39.96,,,370-13,46870,6
4,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,3,20,30,39.96,,,370-13,46870,3
5,,1994,,,2012,영광읍 녹사리,"3,000",영진,3,0,1,49.9,,,26-4,46870,2
6,,2004,,,2012,영광읍 녹사리,"4,000",영광녹사주공,3,0,19,51.88,,,38,46870,10
7,,1998,,,2012,홍농읍 상하리,300,해주,3,25,25,59.88,,,55,46870,7
0,,1997,,,2012,영광읍 단주리,"5,500",사직스카이1차아파트,4,0,6,59.96,,,370-12,46870,5
1,,1997,,,2012,영광읍 단주리,"3,800",사직스카이1차아파트,4,0,9,39.96,,,370-12,46870,6
2,,1997,,,2012,영광읍 단주리,"5,000",사직스카이1차아파트,4,0,25,59.96,,,370-12,46870,15
3,,1997,,,2012,영광읍 단주리,"3,500",사직스카이1차아파트,4,0,30,39.96,,,370-12,46870,7
4,,1997,,,2012,영광읍 녹사리,"1,000",국제,4,25,16,39.54,,,19-2,46870,9
5,,1998,,,2012,홍농읍 상하리,"3,000",해주,4,0,12,59.88,,,55,46870,11
0,,2010,,,2012,영광읍 도동리,"1,362",도동휴먼시아,5,10,22,46.9,,,360,46870,10
1,,2010,,,2012,영광읍 도동리,"1,754",도동휴먼시아,5,13,25,51.93,,,360,46870,15
2,,2010,,,2012,영광읍 도동리,"1,362",도동휴먼시아,5,10,25,46.9,,,360,46870,3
3,,2010,,,2012,영광읍 도동리,"1,677",도동휴먼시아,5,13,25,51.93,,,360,46870,9
4,,2010,,,2012,영광읍 도동리,"1,677",도동휴먼시아,5,13,25,51.93,,,360,46870,6
5,,1999,,,2012,영광읍 단주리,500,사직스카이2차아파트,5,30,3,39.96,,,370-13,46870,8
6,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,5,15,4,39.96,,,370-13,46870,8
7,,1997,,,2012,영광읍 단주리,"1,500",사직스카이1차아파트,5,40,7,59.96,,,370-12,46870,7
8,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,5,15,11,39.96,,,370-13,46870,7
9,,1997,,,2012,영광읍 단주리,"2,800",사직스카이1차아파트,5,0,17,39.96,,,370-12,46870,16
10,,1997,,,2012,영광읍 단주리,"3,500",사직스카이1차아파트,5,0,26,39.96,,,370-12,46870,3
11,,1999,,,2012,영광읍 단주리,500,사직스카이2차아파트,5,30,29,39.96,,,370-13,46870,2
12,,1997,,,2012,영광읍 단주리,"4,500",사직스카이1차아파트,5,0,29,59.96,,,370-12,46870,17
13,,2004,,,2012,영광읍 녹사리,"1,000",영광녹사주공,5,30,9,51.88,,,38,46870,3
14,,2002,,,2012,영광읍 녹사리,"2,000",근형퍼스트빌,5,30,26,59.76,,,259-1,46870,6
0,,2010,,,2012,영광읍 도동리,838,도동휴먼시아,6,7,27,36.55,,,360,46870,8
1,,2010,,,2012,영광읍 도동리,838,도동휴먼시아,6,7,27,36.55,,,360,46870,14
2,,1999,,,2012,영광읍 단주리,500,사직스카이2차아파트,6,35,19,39.96,,,370-13,46870,4
3,,1997,,,2012,영광읍 단주리,"3,000",사직스카이1차아파트,6,0,28,59.96,,,370-12,46870,14
4,,1999,,,2012,영광읍 단주리,"1,000",사직스카이2차아파트,6,25,30,39.96,,,370-13,46870,4
5,,1997,,,2012,영광읍 녹사리,"2,000",국제,6,0,11,39.54,,,19-2,46870,9
6,,1998,,,2012,홍농읍 상하리,500,해주,6,35,12,59.88,,,55,46870,4
0,,2010,,,2012,영광읍 도동리,"1,677",도동휴먼시아,7,13,4,51.93,,,360,46870,3
1,,1999,,,2012,영광읍 단주리,"1,000",사직스카이2차아파트,7,25,6,39.96,,,370-13,46870,4
2,,1999,,,2012,영광읍 단주리,"2,000",사직스카이2차아파트,7,10,6,39.96,,,370-13,46870,7
3,,1999,,,2012,영광읍 단주리,"1,000",사직스카이2차아파트,7,25,11,39.96,,,370-13,46870,5
4,,1999,,,2012,영광읍 단주리,500,사직스카이2차아파트,7,30,18,39.96,,,370-13,46870,12
5,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,7,20,28,39.96,,,370-13,46870,6
6,,1997,,,2012,영광읍 녹사리,300,국제,7,30,31,39.54,,,19-2,46870,2
0,,1997,,,2012,영광읍 단주리,"2,000",사직스카이1차아파트,8,10,6,39.96,,,370-12,46870,7
1,,1997,,,2012,영광읍 단주리,"3,800",사직스카이1차아파트,8,0,14,39.96,,,370-12,46870,9
2,,1997,,,2012,영광읍 단주리,"2,000",사직스카이1차아파트,8,30,23,59.96,,,370-12,46870,17
3,,1997,,,2012,영광읍 단주리,"2,000",사직스카이1차아파트,8,10,27,39.96,,,370-12,46870,17
4,,1997,,,2012,영광읍 녹사리,"2,400",국제,8,0,24,39.54,,,19-2,46870,4
5,,1998,,,2012,홍농읍 상하리,"3,300",해주,8,0,6,59.88,,,55,46870,15
0,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,9,20,3,39.96,,,370-13,46870,4
1,,1997,,,2012,영광읍 단주리,"3,800",사직스카이1차아파트,9,0,4,39.96,,,370-12,46870,16
2,,1997,,,2012,영광읍 단주리,"5,000",영진파크맨션,9,0,6,59.86,,,621-4,46870,1
3,,1997,,,2012,영광읍 단주리,"5,000",영진파크맨션,9,0,11,59.86,,,621-4,46870,1
4,,1999,,,2012,영광읍 단주리,"3,000",사직스카이2차아파트,9,5,12,39.96,,,370-13,46870,7
5,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,9,20,12,39.96,,,370-13,46870,2
6,,1997,,,2012,영광읍 단주리,"3,000",사직스카이1차아파트,9,15,14,59.96,,,370-12,46870,17
7,,1997,,,2012,영광읍 단주리,"2,000",사직스카이1차아파트,9,15,18,39.96,,,370-12,46870,11
8,,1997,,,2012,영광읍 녹사리,"4,500",국제,9,0,7,59.85,,,19-2,46870,16
9,,1998,,,2012,홍농읍 상하리,"3,400",해주,9,0,3,59.88,,,55,46870,16
10,,1998,,,2012,홍농읍 상하리,"3,500",해주,9,0,29,59.88,,,55,46870,15
0,,2010,,,2012,영광읍 도동리,"1,362",도동휴먼시아,10,10,8,46.53,,,360,46870,13
1,,1999,,,2012,영광읍 단주리,500,사직스카이2차아파트,10,35,8,39.96,,,370-13,46870,4
2,,1999,,,2012,영광읍 단주리,"2,000",사직스카이2차아파트,10,10,16,39.96,,,370-13,46870,9
3,,1997,,,2012,영광읍 단주리,"4,000",사직스카이1차아파트,10,0,23,39.96,,,370-12,46870,8
4,,1997,,,2012,영광읍 단주리,"3,500",사직스카이1차아파트,10,0,26,39.96,,,370-12,46870,1
5,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,10,25,29,39.96,,,370-13,46870,12
6,,1998,,,2012,홍농읍 상하리,"3,500",해주,10,0,5,59.88,,,55,46870,15
7,,1998,,,2012,홍농읍 상하리,"3,500",해주,10,0,10,59.88,,,55,46870,15
0,,2010,,,2012,영광읍 도동리,"1,362",도동휴먼시아,11,10,23,46.9,,,360,46870,11
1,,1997,,,2012,영광읍 단주리,"3,800",사직스카이1차아파트,11,30,13,59.96,,,370-12,46870,13
2,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,11,25,15,39.96,,,370-13,46870,4
3,,1999,,,2012,영광읍 단주리,"2,000",사직스카이2차아파트,11,20,30,39.96,,,370-13,46870,4
4,,1997,,,2012,영광읍 녹사리,"4,000",국제,11,0,4,59.85,,,19-2,46870,14
0,,2010,,,2012,영광읍 도동리,838,도동휴먼시아,12,7,18,36.55,,,360,46870,11
1,,1999,,,2012,영광읍 단주리,"1,500",사직스카이2차아파트,12,15,14,39.96,,,370-13,46870,6
2,,1997,,,2012,영광읍 단주리,"3,800",사직스카이1차아파트,12,0,17,39.96,,,370-12,46870,1
3,,1997,,,2012,영광읍 녹사리,"2,500",국제,12,0,25,39.54,,,19-2,46870,9
4,,1997,,,2012,영광읍 녹사리,"2,100",국제,12,0,31,39.54,,,19-2,46870,2
0,,1997,,,2013,영광읍 단주리,"4,700",사직스카이1차아파트,1,0,20,59.96,,,370-12,46870,7
