,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2010,,,2012,임실읍 이도리,"3,000",신우,1,15,5,59.4,,,272,45750,4
1,,1992,,,2012,임실읍 이도리,"3,000",상원상아,1,0,5,59.975,,,182-2,45750,2
0,,1992,,,2012,임실읍 이도리,"3,500",상원상아,2,0,13,59.975,,,182-2,45750,4
1,,2010,,,2012,임실읍 이도리,"5,000",신우,2,0,15,59.4,,,272,45750,11
2,,1993,,,2012,임실읍 이도리,"1,000",아도훼밀리,2,20,20,58.32,,,212,45750,6
0,,2010,,,2012,임실읍 이도리,500,신우,4,30,4,40.32,,,272,45750,7
1,,2010,,,2012,임실읍 이도리,"5,000",신우,4,0,10,59.4,,,272,45750,3
0,,1993,,,2012,임실읍 이도리,"2,700",아도훼밀리,5,0,2,58.32,,,212,45750,5
1,,2006,,,2012,임실읍 이도리,"1,814",임실이도주공,5,10,18,59.88,,,958,45750,10
0,,1992,,,2012,임실읍 이도리,"4,000",상원상아,6,0,5,59.58,,,182-2,45750,2
0,,2010,,,2012,임실읍 이도리,"2,000",신우,7,25,2,59.4,,,272,45750,11
0,,2010,,,2012,임실읍 이도리,"1,500",신우,8,20,8,40.32,,,272,45750,6
0,,2006,,,2012,임실읍 이도리,"1,814",임실이도주공,10,10,12,59.88,,,958,45750,5
1,,1995,,,2012,오수면 오수리,"4,000",오수효성상가프라자,10,0,26,83.13,,,351-8,45750,7
0,,1993,,,2012,임실읍 이도리,"2,000",아도훼밀리,11,10,11,57.51,,,212,45750,5
1,,2010,,,2012,임실읍 이도리,"1,000",신우,11,35,19,59.4,,,272,45750,6
2,,2003,,,2012,운암면 마암리,"7,000",운암엘드호수가,11,0,15,84.5911,,,613-16,45750,6
0,,2006,,,2013,임실읍 이도리,"1,901",임실이도주공,1,11,18,59.88,,,958,45750,2
0,,2010,,,2013,임실읍 이도리,"3,000",신우,3,15,13,59.4,,,272,45750,10
1,,2010,,,2013,임실읍 이도리,"2,000",신우,3,30,22,59.4,,,272,45750,9
0,,2010,,,2013,임실읍 이도리,"2,000",신우,6,30,10,59.4,,,272,45750,9
1,,2006,,,2013,임실읍 이도리,"1,901",임실이도주공,6,11,21,51.93,,,958,45750,6
0,,2010,,,2013,임실읍 이도리,"2,000",신우,8,25,2,59.4,,,272,45750,1
1,,1991,,,2013,오수면 오수리,"2,000",훼미리,8,0,5,59.88,,,376-2,45750,5
0,,2010,,,2013,임실읍 이도리,"2,000",신우,10,20,16,59.4,,,272,45750,6
1,,2010,,,2013,임실읍 이도리,"5,500",신우,10,0,27,59.4,,,272,45750,5
2,,2010,,,2013,임실읍 이도리,"6,000",신우,10,0,30,59.4,,,272,45750,8
3,,1996,,,2013,오수면 오수리,"2,000",세원타워,10,0,8,59.4,,,387-27,45750,2
0,,2010,,,2013,임실읍 이도리,"5,000",신우,11,0,1,59.4,,,272,45750,7
1,,2010,,,2013,임실읍 이도리,"2,500",신우,11,20,11,59.4,,,272,45750,6
0,,2010,,,2013,임실읍 이도리,"4,000",신우,12,0,2,59.4,,,272,45750,5
1,,2010,,,2013,임실읍 이도리,500,신우,12,30,2,59.4,,,272,45750,2
0,,2010,,,2014,임실읍 이도리,500,신우,1,40,10,59.4,,,272,45750,3
1,,2006,,,2014,임실읍 이도리,"1,901",임실이도주공,1,11,24,59.88,,,958,45750,6
