,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2006,,,2012,전곡읍 전곡리,"9,000",석미모닝파크,1,0,1,74.87,,,685,41800,3
1,,1997,,,2012,전곡읍 전곡리,"3,000",강민,1,0,2,34.98,,,449-18,41800,3
2,,1991,,,2012,전곡읍 전곡리,"2,000",방림,1,0,4,35.04,,,324-43,41800,3
3,,2002,,,2012,전곡읍 전곡리,"6,000",전곡석미한아름,1,0,6,56.759,,,330-3,41800,11
4,,2006,,,2012,전곡읍 전곡리,"8,000",전곡예일세띠앙,1,0,6,66.604,,,684,41800,2
5,,1991,,,2012,전곡읍 전곡리,"3,000",방림,1,0,6,52.8,,,324-43,41800,4
6,,1992,,,2012,전곡읍 전곡리,"2,500",조흥,1,0,8,59.69,,,263,41800,5
7,,2006,,,2012,전곡읍 전곡리,"9,000",전곡예일세띠앙,1,0,12,66.604,,,684,41800,5
8,,2006,,,2012,전곡읍 전곡리,"10,000",석미모닝파크,1,0,12,74.87,,,685,41800,2
9,,2006,,,2012,전곡읍 전곡리,"7,000",전곡예일세띠앙,1,0,12,66.604,,,684,41800,4
10,,2002,,,2012,전곡읍 전곡리,"1,000",전곡석미한아름,1,30,14,56.759,,,330-3,41800,13
11,,2006,,,2012,전곡읍 전곡리,"8,000",전곡예일세띠앙,1,0,16,84.862,,,684,41800,1
12,,1999,,,2012,전곡읍 전곡리,"5,500",은서,1,0,17,71.46,,,324-8,41800,3
13,,2006,,,2012,전곡읍 전곡리,"8,000",전곡예일세띠앙,1,0,26,66.604,,,684,41800,8
14,,1995,,,2012,전곡읍 전곡리,"6,000",명정,1,0,27,74.74,,,411-3,41800,8
15,,2006,,,2012,전곡읍 전곡리,"8,000",석미모닝파크,1,0,27,74.87,,,685,41800,1
16,,2006,,,2012,전곡읍 전곡리,"6,000",전곡예일세띠앙,1,20,30,66.604,,,684,41800,6
17,,2006,,,2012,전곡읍 전곡리,"8,000",석미모닝파크,1,0,31,74.87,,,685,41800,2
18,,2006,,,2012,청산면 백의리,"1,000",백의리아느칸빌,1,30,10,59.3544,,,50-1,41800,1
19,,2006,,,2012,청산면 백의리,"1,000",백의리아느칸빌,1,35,17,59.3544,,,50-1,41800,4
0,,1996,,,2012,연천읍 옥산리,"2,900",조흥,2,0,6,42.48,,,459-1,41800,2
1,,1996,,,2012,연천읍 옥산리,"3,000",조흥,2,0,17,42.48,,,459-1,41800,6
2,,2009,,,2012,전곡읍 전곡리,"1,122",휴먼시아,2,9,2,46.6,,,704,41800,6
3,,1992,,,2012,전곡읍 전곡리,"5,000",동원,2,0,2,84.63,,,449-3,41800,2
4,,1993,,,2012,전곡읍 전곡리,"3,000",진상,2,0,3,46.065,,,267-6,41800,3
5,,1991,,,2012,전곡읍 전곡리,"1,000",세원2동,2,30,3,110.8,,,330-13,41800,5
6,,1999,,,2012,전곡읍 전곡리,"6,000",은서,2,0,3,71.46,,,324-8,41800,1
7,,2006,,,2012,전곡읍 전곡리,"6,000",전곡예일세띠앙,2,0,4,66.604,,,684,41800,4
8,,1997,,,2012,전곡읍 전곡리,500,강민,2,25,5,35.4,,,449-18,41800,1
9,,2009,,,2012,전곡읍 전곡리,"6,500",샤인,2,0,6,59.25,,,325-10,41800,5
10,,2009,,,2012,전곡읍 전곡리,"1,122",휴먼시아,2,9,7,46.9,,,704,41800,4
11,,2006,,,2012,전곡읍 전곡리,"8,000",석미모닝파크,2,0,8,74.87,,,685,41800,5
12,,1997,,,2012,전곡읍 전곡리,"3,500",강민,2,0,8,53.88,,,449-18,41800,8
13,,2006,,,2012,전곡읍 전곡리,"10,000",석미모닝파크,2,0,8,84.93,,,685,41800,7
14,,1999,,,2012,전곡읍 전곡리,500,육삼,2,30,10,58.1,,,381-7,41800,6
15,,1997,,,2012,전곡읍 전곡리,300,강민,2,30,10,34.98,,,449-18,41800,4
16,,1992,,,2012,전곡읍 전곡리,"3,500",청와,2,0,10,66.51,,,324-26,41800,1
17,,1992,,,2012,전곡읍 전곡리,"5,000",조흥,2,0,11,77.94,,,263,41800,1
18,,2006,,,2012,전곡읍 전곡리,"7,000",전곡예일세띠앙,2,0,11,66.604,,,684,41800,1
19,,1992,,,2012,전곡읍 전곡리,"3,000",조흥,2,0,11,59.495,,,263,41800,5
20,,2002,,,2012,전곡읍 전곡리,"3,000",전곡석미한아름,2,0,14,38.094,,,330-3,41800,14
21,,2002,,,2012,전곡읍 전곡리,"7,500",전곡석미한아름,2,0,14,56.759,,,330-3,41800,14
22,,2006,,,2012,전곡읍 전곡리,"8,000",전곡예일세띠앙,2,0,15,84.956,,,684,41800,11
23,,1991,,,2012,전곡읍 전곡리,"5,000",세원1동,2,0,16,74.07,,,330-11,41800,4
24,,1992,,,2012,전곡읍 전곡리,"4,500",조흥,2,0,16,72.91,,,263,41800,1
25,,2002,,,2012,전곡읍 전곡리,"4,000",전곡석미한아름,2,0,18,38.094,,,330-3,41800,11
26,,2002,,,2012,전곡읍 전곡리,"7,500",전곡석미한아름,2,0,18,56.759,,,330-3,41800,13
27,,2009,,,2012,전곡읍 전곡리,"1,382",휴먼시아,2,12,20,51.53,,,704,41800,4
28,,1995,,,2012,전곡읍 전곡리,"6,000",명정,2,0,21,59.99,,,411-3,41800,2
29,,2009,,,2012,전곡읍 전곡리,"7,000",샤인,2,0,22,59.25,,,325-10,41800,5
30,,2009,,,2012,전곡읍 전곡리,"1,122",휴먼시아,2,9,23,46.9,,,704,41800,1
31,,1992,,,2012,전곡읍 전곡리,"3,800",조흥,2,0,23,77.94,,,263,41800,3
32,,2009,,,2012,전곡읍 전곡리,"6,000",샤인,2,0,25,59.25,,,325-10,41800,1
33,,1995,,,2012,전곡읍 전곡리,"6,000",명정,2,0,25,59.99,,,411-3,41800,3
34,,2009,,,2012,전곡읍 전곡리,"7,000",샤인,2,0,27,59.25,,,325-10,41800,4
35,,1995,,,2012,전곡읍 전곡리,"4,000",유명,2,0,29,53.11,,,318-7,41800,6
36,,2006,,,2012,청산면 백의리,"1,000",백의리아느칸빌,2,30,23,59.3544,,,50-1,41800,3
0,,1992,,,2012,전곡읍 전곡리,"3,000",조흥,3,0,2,59.69,,,263,41800,5
1,,1992,,,2012,전곡읍 전곡리,"3,000",조흥,3,0,2,59.69,,,263,41800,1
2,,2002,,,2012,전곡읍 전곡리,"4,500",전곡석미한아름,3,0,5,38.094,,,330-3,41800,3
3,,1993,,,2012,전곡읍 전곡리,"3,000",진상,3,0,6,47.79,,,267-6,41800,4
4,,2009,,,2012,전곡읍 전곡리,"7,000",샤인,3,0,7,59.25,,,325-10,41800,9
5,,2006,,,2012,전곡읍 전곡리,"6,000",전곡예일세띠앙,3,0,7,66.604,,,684,41800,17
6,,2006,,,2012,전곡읍 전곡리,"7,000",전곡예일세띠앙,3,0,7,66.604,,,684,41800,19
7,,2002,,,2012,전곡읍 전곡리,"8,000",전곡석미한아름,3,0,9,84.622,,,330-3,41800,12
8,,1991,,,2012,전곡읍 전곡리,"3,000",영풍,3,0,12,53.14,,,325-4,41800,2
9,,1995,,,2012,전곡읍 전곡리,"10,000",명정,3,0,13,133.64,,,411-3,41800,3
