,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1986,,,2012,대가야읍 고아리,"2,500",고령국민주택,1,0,25,45.45,,,107-4,47830,2
1,,2001,,,2012,대가야읍 지산리,"1,300",덕경인터빌,1,0,16,26.6472,,,906-47,47830,10
2,,1997,,,2012,다산면 상곡리,"9,000",2차금류강남타운,1,0,3,84.99,,,150-1,47830,13
3,,1997,,,2012,다산면 상곡리,"5,500",2차금류강남타운,1,0,10,59.98,,,150-1,47830,3
4,,1997,,,2012,다산면 상곡리,500,2차금류강남타운,1,30,16,41.82,,,150-1,47830,19
5,,2007,,,2012,다산면 상곡리,"1,813",다산주공2단지,1,10,31,51.93,,,53,47830,5
6,,1996,,,2012,다산면 상곡리,"5,500",금류강남타운,1,0,31,59.85,,,358,47830,4
0,,2007,,,2012,대가야읍 쾌빈리,"2,500",해동디오팰리스,2,0,2,59.845,,,6-1,47830,2
1,,2001,,,2012,대가야읍 지산리,"2,000",덕경인터빌,2,13,1,41.9775,,,906-47,47830,8
2,,2001,,,2012,대가야읍 지산리,"2,400",덕경인터빌,2,0,13,41.9775,,,906-47,47830,2
3,,1996,,,2012,다산면 상곡리,"3,500",금류강남타운,2,22,18,59.85,,,358,47830,11
0,,1996,,,2012,대가야읍 쾌빈리,"1,000",궁전맨션,3,35,23,59.95,,,433-1,47830,3
1,,2001,,,2012,대가야읍 지산리,"1,500",덕경인터빌,3,15,23,41.9775,,,906-47,47830,1
2,,2001,,,2012,대가야읍 지산리,"1,500",덕경인터빌,3,10,23,41.9775,,,906-47,47830,10
3,,2001,,,2012,대가야읍 지산리,700,덕경인터빌,3,10,30,26.6472,,,906-47,47830,4
4,,2011,,,2012,다산면 곽촌리,"1,820",다산휴먼시아3단지,3,10,20,51.93,,,357,47830,9
5,,1997,,,2012,다산면 상곡리,500,2차금류강남타운,3,30,1,41.82,,,150-1,47830,17
6,,1996,,,2012,다산면 상곡리,"3,500",금류강남타운,3,5,2,59.85,,,358,47830,18
7,,1996,,,2012,다산면 상곡리,"2,000",금류강남타운,3,25,7,59.85,,,358,47830,20
8,,1997,,,2012,다산면 상곡리,"5,500",2차금류강남타운,3,0,10,59.98,,,150-1,47830,1
9,,1997,,,2012,다산면 상곡리,"1,000",2차금류강남타운,3,28,26,41.82,,,150-1,47830,9
10,,2006,,,2012,다산면 상곡리,"2,135",고령다산주공,3,7,28,51.66,,,162-7,47830,3
11,,2006,,,2012,다산면 상곡리,"2,135",고령다산주공,3,7,28,51.66,,,162-7,47830,4
12,,2006,,,2012,다산면 상곡리,"2,411",고령다산주공,3,9,28,51.66,,,162-7,47830,9
13,,2006,,,2012,다산면 상곡리,"1,935",고령다산주공,3,8,28,51.66,,,162-7,47830,1
14,,2006,,,2012,다산면 상곡리,"1,935",고령다산주공,3,8,28,51.66,,,162-7,47830,8
15,,2006,,,2012,다산면 상곡리,"1,935",고령다산주공,3,8,28,51.66,,,162-7,47830,6
16,,2007,,,2012,다산면 상곡리,748,다산주공2단지,3,6,29,36.66,,,53,47830,11
0,,2000,,,2012,대가야읍 쾌빈리,"4,500",토담주택,4,0,1,49.9269,,,590,47830,5
1,,2007,,,2012,대가야읍 쾌빈리,"4,600",해동디오팰리스,4,0,6,59.845,,,6-1,47830,1
2,,1990,,,2012,대가야읍 연조리,"3,500",수정1차,4,0,12,63.97,,,183,47830,1
3,,2001,,,2012,대가야읍 지산리,"1,400",덕경인터빌,4,0,20,26.6472,,,906-47,47830,1
4,,1997,,,2012,다산면 상곡리,"8,500",2차금류강남타운,4,0,2,84.99,,,150-1,47830,8
5,,2007,,,2012,다산면 상곡리,"1,813",다산주공2단지,4,10,19,51.93,,,53,47830,6
6,,2006,,,2012,다산면 상곡리,"3,080",고령다산주공,4,10,30,59.99,,,162-7,47830,10
0,,2007,,,2012,대가야읍 쾌빈리,"6,500",해동디오팰리스,5,0,28,84.88,,,6-1,47830,4
1,,2001,,,2012,대가야읍 지산리,"1,500",덕경인터빌,5,0,21,26.6472,,,906-47,47830,2
2,,1997,,,2012,다산면 상곡리,"2,000",2차금류강남타운,5,28,2,59.98,,,150-1,47830,19
3,,1997,,,2012,다산면 상곡리,"3,700",2차금류강남타운,5,0,8,41.82,,,150-1,47830,2
4,,1996,,,2012,다산면 상곡리,"5,000",금류강남타운,5,0,9,59.85,,,358,47830,13
5,,1997,,,2012,다산면 상곡리,"4,500",2차금류강남타운,5,0,12,59.98,,,150-1,47830,6
6,,1996,,,2012,다산면 상곡리,"2,000",금류강남타운,5,30,20,84.99,,,358,47830,20
