,°»½Å¿ä±¸±Ç»ç¿ë,°ÇÃà³âµµ,°è¾à±¸ºÐ,°è¾à±â°£,³â,¹ýÁ¤µ¿,º¸Áõ±Ý¾×,¾ÆÆÄÆ®,¿ù,¿ù¼¼±Ý¾×,ÀÏ,Àü¿ë¸éÀû,Á¾Àü°è¾àº¸Áõ±Ý,Á¾Àü°è¾à¿ù¼¼,Áö¹ø,Áö¿ªÄÚµå,Ãþ
3,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,2,69.878,,,1666,46830,14
4,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,2,59.9917,,,1742,46830,4
5,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,2,63.3071,,,1742,46830,14
6,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,2,59.9917,,,1742,46830,4
7,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,2,59.9917,,,1742,46830,8
8,,2002,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",ÇÑ¾çÆÄÅ©ºô1Â÷,3,0,3,84.92,,,405-4,46830,7
9,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,0,3,59.8044,,,390-1,46830,15
10,,1999,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"3,200",»ïÈ£ºô¶óÆ®101,3,0,3,39.84,,,166-4,46830,10
11,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,3,69.878,,,1666,46830,6
12,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,3,59.9917,,,1742,46830,14
13,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,140",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,3,63.3071,,,1742,46830,2
14,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,3,59.9917,,,1742,46830,9
15,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,4,59.9917,,,1742,46830,7
16,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,4,59.9917,,,1742,46830,8
17,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,5,59.9917,,,1742,46830,5
18,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,7,59.9917,,,1742,46830,8
19,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,8,59.9917,,,1742,46830,11
20,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,400",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,0,8,59.8044,,,390-1,46830,14
21,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,8,69.878,,,1666,46830,2
22,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,9,59.9917,,,1742,46830,9
23,,1998,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,800",±ÝÈ£Å¸¿î,3,0,9,59.96,,,1679-1,46830,10
24,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,12,9,46.9,,,1736,46830,6
25,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,10,59.9917,,,1742,46830,2
26,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,0,11,59.8044,,,390-1,46830,4
27,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,152",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,9,11,36.52,,,1736,46830,5
28,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,152",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,9,11,36.52,,,1736,46830,12
29,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,11,59.9917,,,1742,46830,6
30,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,11,59.9917,,,1742,46830,3
31,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,11,59.9917,,,1742,46830,2
32,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,140",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,11,63.3071,,,1742,46830,13
33,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,11,59.9917,,,1742,46830,3
34,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,11,69.878,,,1666,46830,4
35,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,11,69.878,,,1666,46830,2
36,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,14,59.9917,,,1742,46830,5
37,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,14,59.9917,,,1742,46830,9
38,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,14,59.9917,,,1742,46830,14
39,,1999,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,300,»ïÈ£ºô¶óÆ®101,3,25,15,39.84,,,166-4,46830,13
40,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,15,59.9917,,,1742,46830,12
41,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,15,59.9917,,,1742,46830,6
42,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,152",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,9,15,36.52,,,1736,46830,4
43,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,16,59.9917,,,1742,46830,13
44,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,152",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,9,16,36.52,,,1736,46830,7
45,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,152",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,9,16,36.52,,,1736,46830,2
46,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,16,59.9917,,,1742,46830,2
47,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,4
48,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,11
49,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,37,17,59.8044,,,390-1,46830,4
50,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,14
51,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,7
52,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,4
53,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,13
54,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,18,59.9917,,,1742,46830,6
55,,1998,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,700",±ÝÈ£Å¸¿î,3,3,18,59.96,,,1679-1,46830,2
56,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,32,18,59.8044,,,390-1,46830,7
57,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,18,59.9917,,,1742,46830,12
58,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,21,59.9917,,,1742,46830,4
59,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,21,59.9917,,,1742,46830,6
60,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,12,21,46.97,,,1736,46830,15
61,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,21,59.9917,,,1742,46830,8
62,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,21,59.9917,,,1742,46830,12
63,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,22,59.9917,,,1742,46830,4
64,,2002,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,300",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,3,0,22,59.8598,,,313-1,46830,9
65,,1998,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,800",±ÝÈ£Å¸¿î,3,0,22,59.96,,,1679-1,46830,7
66,,2002,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,3,0,22,59.8598,,,313-1,46830,1
67,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,22,69.878,,,1666,46830,2
68,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,12,24,46.56,,,1736,46830,6
69,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,24,59.9917,,,1742,46830,11
70,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,500",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,30,24,59.8044,,,390-1,46830,9
71,,2002,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,000",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,3,0,24,59.8598,,,313-1,46830,14
72,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,24,59.9917,,,1742,46830,3
73,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,24,59.9917,,,1742,46830,6
74,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,24,59.9917,,,1742,46830,9
75,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,25,59.9917,,,1742,46830,1
76,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,25,59.9917,,,1742,46830,8
77,,1998,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,600",±ÝÈ£Å¸¿î,3,0,26,59.96,,,1679-1,46830,12
78,,1998,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"5,700",±ÝÈ£Å¸¿î,3,0,26,59.96,,,1679-1,46830,4
79,,1998,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"5,300",±ÝÈ£Å¸¿î,3,0,28,59.92,,,1679-1,46830,10
80,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,29,59.9917,,,1742,46830,10
81,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,30,59.9917,,,1742,46830,4
82,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,30,59.9917,,,1742,46830,3
83,,1999,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"3,200",»ïÈ£ºô¶óÆ®101,3,0,30,39.84,,,166-4,46830,3
84,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,31,59.9917,,,1742,46830,7
85,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,31,59.9917,,,1742,46830,10
86,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,31,59.9917,,,1742,46830,2
87,,2012,,,2016,»ïÈ£À¾ ¿ë´ç¸®,"1,000",Èñ¸Á°¡,3,30,5,59.9456,,,2183,46830,7
88,,2012,,,2016,»ïÈ£À¾ ¿ë´ç¸®,"1,000",Èñ¸Á°¡,3,37,11,59.9456,,,2183,46830,7
89,,1996,,,2016,»ïÈ£À¾ ¿ë´ç¸®,500,Çö´ë»ïÈ£2Â÷¾ÆÆÄÆ®,3,17,28,50.93,,,2179-1,46830,10
0,,2013,,,2016,¿µ¾ÏÀ¾ ¿ª¸®,"2,000",Ã»¼Û2Â÷µå¸²ºô,4,30,23,84.9663,,,500,46830,1
1,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,4,12,1,46.9,,,1736,46830,1
2,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,0,1,59.8044,,,390-1,46830,8
3,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,0,2,59.8044,,,390-1,46830,9
4,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,4,12,4,46.56,,,1736,46830,12
5,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,4,59.9917,,,1742,46830,1
6,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,4,59.9917,,,1742,46830,8
7,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,700",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,5,69.878,,,1666,46830,20
8,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,5,59.9917,,,1742,46830,3
9,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,700",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,0,6,59.8044,,,390-1,46830,9
10,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,000",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,6,69.878,,,1666,46830,1
11,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,7,59.9917,,,1742,46830,1
12,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,7,36.74,,,1739,46830,12
13,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,7,69.878,,,1666,46830,3
14,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,7,69.878,,,1666,46830,9
15,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,152",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,4,9,7,36.52,,,1736,46830,8
16,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,7,59.9917,,,1742,46830,14
17,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,7,59.9917,,,1742,46830,3
18,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,8,59.9917,,,1742,46830,6
19,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,8,59.9917,,,1742,46830,3
20,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,680",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,37,9,69.878,,,1666,46830,3
21,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,788",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,0,11,46.46,,,1739,46830,12
22,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,11,59.9917,,,1742,46830,9
23,,1999,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"2,500",Á¾¿ø,4,0,12,36.63,,,222-9,46830,7
24,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,0,13,59.8044,,,390-1,46830,6
25,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,14,51.6,,,1739,46830,3
26,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,140",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,14,63.3071,,,1742,46830,5
27,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,14,36.74,,,1739,46830,2
28,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,15,59.9917,,,1742,46830,3
29,,1998,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",±ÝÈ£Å¸¿î,4,16,15,59.96,,,1679-1,46830,5
30,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,15,36.74,,,1739,46830,15
31,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,15,59.9917,,,1742,46830,3
32,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,4,12,15,46.97,,,1736,46830,8
33,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,000",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,16,69.878,,,1666,46830,1
34,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,0,17,59.8044,,,390-1,46830,7
35,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,18,36.74,,,1739,46830,6
36,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,18,36.74,,,1739,46830,6
37,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,18,36.74,,,1739,46830,15
38,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,18,36.74,,,1739,46830,12
39,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,18,36.74,,,1739,46830,12
40,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,18,69.878,,,1666,46830,3
41,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,17,19,59.8044,,,390-1,46830,15
42,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,110",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,8,19,36.74,,,1739,46830,13
43,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,19,59.9917,,,1742,46830,3
44,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,0,20,59.8044,,,390-1,46830,3
45,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,20,69.878,,,1666,46830,3
46,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,21,59.9917,,,1742,46830,4
47,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,21,59.9917,,,1742,46830,12
48,,2011,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,759",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,4,12,21,46.46,,,1739,46830,3
49,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,4,12,21,46.9,,,1736,46830,9
50,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,843",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,4,12,21,46.97,,,1736,46830,15
51,,2009,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"1,152",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,4,9,21,36.52,,,1736,46830,1
52,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,25,69.878,,,1666,46830,2
53,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,26,59.9917,,,1742,46830,3
54,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,26,59.9917,,,1742,46830,8
55,,2016,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"9,400",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,4,0,26,69.878,,,1666,46830,4
56,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,26,59.9917,,,1742,46830,4
57,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,28,59.9917,,,1742,46830,2
58,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,29,63.3071,,,1742,46830,15
59,,2014,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,825",¿µ¾Ï»ïÈ£·º½Ã¾È,4,0,29,59.9917,,,1742,46830,7
60,,2002,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô1Â÷,4,0,29,59.8598,,,313-1,46830,3
61,,2006,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"3,675",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,4,10,30,59.8044,,,390-1,46830,7
62,,2012,,,2016,»ïÈ£À¾ ¿ë´ç¸®,"2,000",Èñ¸Á°¡,4,25,1,59.9991,,,2183,46830,1
63,,2012,,,2016,»ïÈ£À¾ ¿ë´ç¸®,"5,000",Èñ¸Á°¡,4,0,4,59.9456,,,2183,46830,11
64,,2012,,,2016,»ïÈ£À¾ ¿ë´ç¸®,"2,500",Èñ¸Á°¡,4,18,10,59.9456,,,2183,46830,2
0,,1999,,,2016,»ïÈ£À¾ ¿ë¾Ó¸®,"6,200",Á¾¿ø,5,0,2,59.96,,,222-9,46830,13
