,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2009,,,2012,동송읍 이평리,758,철원동송주공(임대),1,6,9,39.56,,,1555,42780,1
1,,1995,,,2012,동송읍 이평리,"2,500",한국개나리,1,0,11,59.91,,,588-3,42780,11
0,,1992,,,2012,갈말읍 지포리,"4,000",삼호,2,0,2,83.6768,,,152-1,42780,3
1,,2008,,,2012,갈말읍 지포리,"7,000",명품ESA,2,0,2,84.8079,,,138,42780,7
2,,1992,,,2012,갈말읍 지포리,"3,000",삼호,2,0,20,84.096,,,152-1,42780,5
3,,1992,,,2012,갈말읍 지포리,"3,000",삼호,2,0,22,84.096,,,152-1,42780,1
4,,1997,,,2012,동송읍 이평리,"1,500",유명,2,0,2,36,,,572-4,42780,2
5,,1997,,,2012,동송읍 이평리,"3,000",금학,2,0,10,59.805,,,838-8,42780,3
6,,1997,,,2012,동송읍 이평리,"1,500",유명,2,0,15,36,,,572-4,42780,10
7,,2009,,,2012,동송읍 이평리,758,철원동송주공(임대),2,6,17,39.56,,,1555,42780,5
8,,1997,,,2012,동송읍 이평리,"1,300",유명,2,0,21,36,,,572-4,42780,10
9,,2008,,,2012,동송읍 이평리,"7,000",금강아미움,2,0,28,84.972,,,1554,42780,8
10,,1992,,,2012,동송읍 오덕리,"1,600",세륭,2,0,13,51.66,,,963-1,42780,3
0,,2003,,,2012,철원읍 화지리,"3,500",산호그린빌,3,0,19,59.85,,,71-2,42780,10
1,,1998,,,2012,갈말읍 지포리,"2,500",성화그린,3,0,26,58.14,,,135-2,42780,2
2,,1998,,,2012,갈말읍 군탄리,"1,500",유명,3,0,29,39.78,,,1028-97,42780,1
3,,1998,,,2012,갈말읍 군탄리,"2,000",유명,3,0,30,39.78,,,1028-97,42780,11
4,,1997,,,2012,동송읍 이평리,"1,500",유명,3,0,3,36,,,572-4,42780,4
5,,2009,,,2012,동송읍 이평리,758,철원동송주공(임대),3,6,5,39.56,,,1555,42780,8
0,,1998,,,2012,갈말읍 지포리,"3,000",성화그린,4,0,21,73.26,,,135-2,42780,5
1,,2008,,,2012,갈말읍 지포리,"7,000",명품ESA,4,0,22,84.8079,,,138,42780,14
2,,2008,,,2012,갈말읍 지포리,"8,500",명품ESA,4,0,28,84.8079,,,138,42780,5
3,,1998,,,2012,갈말읍 군탄리,"2,000",유명,4,0,16,39.78,,,1028-97,42780,7
4,,1998,,,2012,갈말읍 군탄리,"2,200",유명,4,0,26,39.78,,,1028-97,42780,2
5,,1992,,,2012,동송읍 오덕리,"3,200",세륭,4,0,7,73.26,,,963-1,42780,2
6,,1992,,,2012,동송읍 오덕리,500,세륭,4,20,27,46.62,,,963-1,42780,2
0,,2008,,,2012,갈말읍 지포리,"8,500",명품ESA,5,0,28,84.8079,,,138,42780,11
1,,1998,,,2012,갈말읍 군탄리,"2,000",유명,5,0,23,39.78,,,1028-97,42780,12
2,,1997,,,2012,동송읍 이평리,"3,700",금학,5,0,18,84.73,,,838-8,42780,4
0,,1992,,,2012,갈말읍 지포리,"3,000",삼호,6,0,4,77.976,,,152-1,42780,5
1,,2008,,,2012,갈말읍 지포리,"8,000",명품ESA,6,0,23,84.8079,,,138,42780,5
2,,2008,,,2012,갈말읍 지포리,"7,000",명품ESA,6,0,28,128.837,,,138,42780,2
3,,1997,,,2012,동송읍 이평리,"1,500",유명,6,0,9,36,,,572-4,42780,4
4,,1997,,,2012,동송읍 이평리,"2,500",금학,6,0,11,59.805,,,838-8,42780,5
5,,1997,,,2012,동송읍 이평리,"4,000",금학,6,0,13,84.73,,,838-8,42780,5
6,,1995,,,2012,동송읍 이평리,"3,000",한국개나리,6,0,18,59.91,,,588-3,42780,11
7,,2008,,,2012,동송읍 이평리,"9,000",금강아미움,6,0,27,122.846,,,1554,42780,8
8,,1992,,,2012,동송읍 오덕리,"1,800",세륭,6,0,14,46.62,,,963-1,42780,3
0,,2008,,,2012,갈말읍 지포리,"7,000",명품ESA,7,0,11,84.8079,,,138,42780,11
1,,1998,,,2012,갈말읍 지포리,"2,500",성화그린,7,0,26,58.14,,,135-2,42780,3
2,,1995,,,2012,동송읍 이평리,"3,500",한국개나리,7,0,13,84.87,,,588-3,42780,2
3,,1997,,,2012,동송읍 이평리,"1,500",유명,7,0,30,36,,,572-4,42780,4
4,,1995,,,2012,동송읍 이평리,"1,000",한국개나리,7,30,30,59.91,,,588-3,42780,2
5,,1997,,,2012,동송읍 이평리,"1,000",유명,7,0,31,36,,,572-4,42780,7
6,,1992,,,2012,동송읍 오덕리,"1,500",세륭,7,0,12,51.66,,,963-1,42780,1
7,,1992,,,2012,동송읍 오덕리,"1,500",세륭,7,0,25,46.62,,,963-1,42780,4
0,,1995,,,2012,동송읍 이평리,"1,000",한국개나리,8,30,8,59.91,,,588-3,42780,5
1,,1997,,,2012,동송읍 이평리,"3,000",금학,8,0,10,84.73,,,838-8,42780,3
2,,2009,,,2012,동송읍 이평리,"1,039",철원동송주공(임대),8,9,10,46.9,,,1555,42780,5
3,,2008,,,2012,동송읍 이평리,"5,000",금강아미움,8,0,31,84.972,,,1554,42780,1
4,,2008,,,2012,동송읍 이평리,"5,000",금강아미움,8,0,31,84.972,,,1554,42780,10
5,,2008,,,2012,동송읍 이평리,"5,000",금강아미움,8,0,31,84.972,,,1554,42780,9
6,,2008,,,2012,동송읍 이평리,"5,000",금강아미움,8,0,31,84.972,,,1554,42780,3
7,,1992,,,2012,동송읍 오덕리,"1,300",세륭,8,0,8,46.62,,,963-1,42780,4
0,,2008,,,2012,갈말읍 지포리,"1,000",명품ESA,9,50,9,84.8079,,,138,42780,1
1,,2008,,,2012,갈말읍 지포리,"6,500",명품ESA,9,0,21,84.8079,,,138,42780,6
2,,2009,,,2012,동송읍 이평리,"1,559",철원동송주공(임대),9,13,5,59.89,,,1555,42780,6
3,,1992,,,2012,동송읍 오덕리,"1,800",세륭,9,0,13,46.62,,,963-1,42780,1
4,,1992,,,2012,동송읍 오덕리,"2,000",세륭,9,0,13,51.66,,,963-1,42780,1
0,,1998,,,2012,갈말읍 지포리,"3,000",성화그린,10,0,3,73.26,,,135-2,42780,4
1,,2008,,,2012,갈말읍 지포리,"9,000",명품ESA,10,0,4,84.8079,,,138,42780,14
2,,2008,,,2012,갈말읍 지포리,"10,000",명품ESA,10,0,25,128.837,,,138,42780,9
3,,1997,,,2012,동송읍 이평리,"2,800",금학,10,0,5,59.52,,,838-8,42780,4
4,,1997,,,2012,동송읍 이평리,"1,500",유명,10,0,8,36,,,572-4,42780,9
5,,1995,,,2012,동송읍 이평리,"4,000",한국개나리,10,0,11,59.91,,,588-3,42780,2
6,,1997,,,2012,동송읍 이평리,"4,500",금학,10,0,13,118.11,,,838-8,42780,1
7,,1997,,,2012,동송읍 이평리,"1,300",유명,10,0,15,36,,,572-4,42780,2
8,,1997,,,2012,동송읍 이평리,"1,300",유명,10,0,24,36,,,572-4,42780,11
0,,2008,,,2012,갈말읍 지포리,"11,000",명품ESA,11,0,15,128.837,,,138,42780,4
1,,1997,,,2012,동송읍 이평리,"1,300",유명,11,0,4,36,,,572-4,42780,3
