,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1998,,,2012,영월읍 하송리,"3,000",주공3,1,0,2,49.96,,,403,42750,1
1,,1998,,,2012,영월읍 하송리,"4,300",주공3,1,0,2,49.96,,,403,42750,9
2,,1999,,,2012,영월읍 하송리,"5,000",주공4,1,0,23,59.8,,,394,42750,7
3,,1998,,,2012,영월읍 하송리,"3,700",주공3,1,0,27,49.96,,,403,42750,3
4,,1998,,,2012,영월읍 하송리,500,주공3,1,30,30,49.96,,,403,42750,5
5,,1994,,,2012,영월읍 덕포리,"3,500",금용,1,0,31,59.82,,,505-11,42750,3
0,,1989,,,2012,영월읍 영흥리,500,명보,2,27,28,53.535,,,726-2,42750,1
1,,1999,,,2012,영월읍 하송리,"2,000",주공4,2,20,6,49.96,,,394,42750,7
2,,1992,,,2012,영월읍 하송리,"3,500",주공2,2,0,7,46.98,,,389,42750,4
3,,1999,,,2012,영월읍 하송리,"1,000",주공4,2,30,7,59.8,,,394,42750,6
4,,1986,,,2012,영월읍 하송리,500,영월맨션,2,30,11,52.95,,,11-1,42750,5
5,,1998,,,2012,영월읍 하송리,"2,500",주공3,2,0,15,49.96,,,403,42750,9
6,,1983,,,2012,영월읍 하송리,"2,700",하송주공1차,2,0,15,39.38,,,189-2,42750,3
7,,2012,,,2012,영월읍 하송리,"10,000",드림채,2,0,17,84.938,,,363,42750,15
8,,1983,,,2012,영월읍 하송리,600,하송주공1차,2,20,22,38.57,,,189-2,42750,5
9,,1998,,,2012,영월읍 하송리,"4,000",주공3,2,0,23,49.96,,,403,42750,10
10,,1992,,,2012,영월읍 하송리,"2,500",주공2,2,0,29,46.98,,,389,42750,4
11,,1997,,,2012,영월읍 방절리,"2,400",신아,2,0,12,39.9,,,482-1,42750,5
0,,1997,,,2012,영월읍 방절리,300,신아,3,30,4,39.9,,,482-1,42750,5
1,,1994,,,2012,영월읍 덕포리,"4,000",금용,3,0,26,59.82,,,505-11,42750,1
2,,1994,,,2012,영월읍 덕포리,500,금용,3,25,30,51.48,,,505-11,42750,4
0,,1999,,,2012,영월읍 하송리,"1,000",주공4,4,30,12,59.8,,,394,42750,13
1,,1992,,,2012,영월읍 하송리,"2,400",주공2,4,0,19,47.31,,,389,42750,2
0,,2006,,,2012,영월읍 하송리,"8,000",대한리버타운,5,0,10,108.63,,,27-13,42750,8
1,,1999,,,2012,영월읍 하송리,"5,500",주공4,5,0,22,59.8,,,394,42750,4
2,,1998,,,2012,영월읍 하송리,"4,000",주공3,5,0,23,49.96,,,403,42750,3
0,,1990,,,2012,영월읍 영흥리,500,삼호,6,25,8,44.67,,,1049-16,42750,4
1,,1992,,,2012,영월읍 하송리,500,주공2,6,30,7,39.99,,,389,42750,5
0,,1992,,,2012,영월읍 하송리,"1,500",주공2,7,13,3,39.99,,,389,42750,2
1,,1983,,,2012,영월읍 하송리,"3,000",하송주공1차,7,0,6,38.57,,,189-2,42750,4
2,,1998,,,2012,영월읍 하송리,"4,000",주공3,7,0,21,49.96,,,403,42750,11
3,,1994,,,2012,영월읍 덕포리,"6,000",금용,7,0,16,84.93,,,505-11,42750,12
0,,2012,,,2012,영월읍 하송리,"10,000",드림채,8,0,8,74.4739,,,363,42750,11
1,,1998,,,2012,영월읍 하송리,"4,000",주공3,8,0,9,49.96,,,403,42750,15
2,,1992,,,2012,영월읍 하송리,"2,800",주공2,8,0,23,39.99,,,389,42750,3
0,,2012,,,2012,영월읍 하송리,"10,000",드림채,9,0,25,121.473,,,363,42750,10
1,,1998,,,2012,영월읍 하송리,"3,000",주공3,9,0,30,49.96,,,403,42750,1
0,,1990,,,2012,영월읍 영흥리,"3,000",장미,10,0,12,63,,,1037-2,42750,5
1,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,4,84.938,,,363,42750,7
2,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,5,84.938,,,363,42750,8
3,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,6,84.938,,,363,42750,5
4,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,6,121.473,,,363,42750,8
5,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,10,84.938,,,363,42750,5
6,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,12,84.938,,,363,42750,3
7,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,15,84.938,,,363,42750,7
8,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,16,84.938,,,363,42750,4
9,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,17,84.938,,,363,42750,5
10,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,19,84.938,,,363,42750,7
11,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,24,84.938,,,363,42750,9
12,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,29,84.938,,,363,42750,9
13,,1998,,,2012,영월읍 하송리,"4,000",주공3,10,0,31,49.96,,,403,42750,14
14,,1999,,,2012,영월읍 하송리,"4,000",주공4,10,0,31,49.96,,,394,42750,8
15,,2012,,,2012,영월읍 하송리,"8,000",드림채,10,0,31,84.938,,,363,42750,4
16,,1997,,,2012,영월읍 방절리,300,신아,10,30,18,39.9,,,482-1,42750,14
0,,1990,,,2012,영월읍 영흥리,"2,000",삼호,11,0,5,44.67,,,1049-16,42750,6
1,,2012,,,2012,영월읍 하송리,"8,000",드림채,11,0,3,84.938,,,363,42750,6
2,,2012,,,2012,영월읍 하송리,"10,000",드림채,11,0,7,121.473,,,363,42750,8
3,,2012,,,2012,영월읍 하송리,"8,000",드림채,11,0,12,84.938,,,363,42750,5
4,,2012,,,2012,영월읍 하송리,"8,000",드림채,11,0,12,84.938,,,363,42750,7
5,,2012,,,2012,영월읍 하송리,"8,000",드림채,11,0,13,84.938,,,363,42750,8
6,,2012,,,2012,영월읍 하송리,"8,000",드림채,11,0,19,84.938,,,363,42750,5
7,,1992,,,2012,영월읍 하송리,"3,200",주공2,11,0,23,39.99,,,389,42750,4
8,,2012,,,2012,영월읍 하송리,"8,000",드림채,11,0,23,84.938,,,363,42750,7
9,,1998,,,2012,영월읍 하송리,"3,500",주공3,11,0,27,49.96,,,403,42750,3
0,,2012,,,2012,영월읍 하송리,"8,000",드림채,12,0,10,84.938,,,363,42750,10
1,,2012,,,2012,영월읍 하송리,"8,000",드림채,12,0,10,84.938,,,363,42750,4
2,,2012,,,2012,영월읍 하송리,"8,000",드림채,12,0,10,84.938,,,363,42750,9
3,,2012,,,2012,영월읍 하송리,"8,000",드림채,12,0,13,84.938,,,363,42750,4
4,,1992,,,2012,영월읍 하송리,"2,500",주공2,12,0,27,39.99,,,389,42750,5
5,,1994,,,2012,영월읍 덕포리,"3,000",금용,12,0,29,59.82,,,505-11,42750,1
6,,2012,,,2012,주천면 주천리,"2,000",진성레빌,12,35,19,79.32,,,897-13,42750,4
0,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,7,84.938,,,363,42750,16
1,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,8,84.938,,,363,42750,15
2,,2012,,,2013,영월읍 하송리,"8,000",드림채,1,0,8,84.938,,,363,42750,2
3,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,9,84.938,,,363,42750,16
4,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,9,84.938,,,363,42750,17
5,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,10,84.938,,,363,42750,17
6,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,16,84.938,,,363,42750,15
7,,2012,,,2013,영월읍 하송리,"8,000",드림채,1,0,21,84.938,,,363,42750,2
8,,2012,,,2013,영월읍 하송리,"8,000",드림채,1,0,21,84.938,,,363,42750,2
9,,1992,,,2013,영월읍 하송리,"3,500",주공2,1,0,21,46.98,,,389,42750,2
10,,2012,,,2013,영월읍 하송리,"8,000",드림채,1,0,24,84.938,,,363,42750,3
11,,2012,,,2013,영월읍 하송리,"10,000",드림채,1,0,24,121.473,,,363,42750,2
12,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,28,84.938,,,363,42750,14
13,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,28,84.938,,,363,42750,13
14,,2012,,,2013,영월읍 하송리,"9,000",드림채,1,0,30,84.938,,,363,42750,12
0,,1990,,,2013,영월읍 영흥리,"3,000",삼호,2,0,4,59.97,,,1049-16,42750,4
1,,1990,,,2013,영월읍 영흥리,"1,000",삼호,2,20,8,59.97,,,1049-16,42750,3
2,,1983,,,2013,영월읍 하송리,500,하송주공1차,2,30,4,39.38,,,189-2,42750,1
3,,1992,,,2013,영월읍 하송리,500,주공2,2,30,8,46.98,,,389,42750,3
4,,1998,,,2013,영월읍 하송리,"4,000",주공3,2,0,12,49.96,,,403,42750,4
5,,2012,,,2013,영월읍 하송리,"10,000",드림채,2,0,14,121.473,,,363,42750,5
6,,2012,,,2013,영월읍 하송리,"10,000",드림채,2,0,20,121.473,,,363,42750,2
7,,2012,,,2013,영월읍 하송리,"9,000",드림채,2,0,21,84.938,,,363,42750,11
8,,2012,,,2013,영월읍 하송리,"8,000",드림채,2,0,21,84.938,,,363,42750,2
0,,2013,,,2013,영월읍 하송리,"7,000",레스트힐,3,0,1,59.73,,,53,42750,7
1,,1992,,,2013,영월읍 하송리,"3,300",주공2,3,0,4,47.31,,,389,42750,3
2,,1998,,,2013,영월읍 하송리,"4,000",주공3,3,0,6,49.96,,,403,42750,8
3,,1998,,,2013,영월읍 하송리,"3,500",주공3,3,0,6,49.96,,,403,42750,13
4,,2012,,,2013,영월읍 하송리,"11,000",드림채,3,0,11,121.473,,,363,42750,12
5,,1998,,,2013,영월읍 하송리,"4,500",주공3,3,0,12,49.96,,,403,42750,5
6,,1994,,,2013,영월읍 덕포리,"5,200",금용,3,0,4,73.58,,,505-11,42750,3
7,,1994,,,2013,영월읍 덕포리,500,금용,3,25,5,51.48,,,505-11,42750,8
8,,1994,,,2013,영월읍 덕포리,500,금용,3,40,27,59.82,,,505-11,42750,2
0,,1990,,,2013,영월읍 영흥리,"3,000",장미,4,0,23,63,,,1037-2,42750,5
1,,1986,,,2013,영월읍 하송리,"3,300",영월맨션,4,0,2,52.95,,,11-1,42750,3
2,,1998,,,2013,영월읍 하송리,"4,000",주공3,4,0,27,49.96,,,403,42750,5
3,,1994,,,2013,영월읍 덕포리,500,금용,4,40,15,59.82,,,505-11,42750,3
0,,1999,,,2013,영월읍 하송리,"4,000",주공4,5,0,6,49.96,,,394,42750,2
1,,1986,,,2013,영월읍 하송리,700,영월맨션,5,30,11,63.44,,,11-1,42750,3
2,,1999,,,2013,영월읍 하송리,"5,000",주공4,5,0,11,49.96,,,394,42750,14
3,,1999,,,2013,영월읍 하송리,"6,000",주공4,5,0,21,59.8,,,394,42750,14
4,,1999,,,2013,영월읍 하송리,"1,000",주공4,5,35,29,59.8,,,394,42750,10
0,,1983,,,2013,영월읍 하송리,500,하송주공1차,6,40,18,54.09,,,189-2,42750,4
1,,1998,,,2013,영월읍 하송리,"3,500",주공3,6,0,20,49.96,,,403,42750,1
0,,1999,,,2013,영월읍 하송리,"4,000",주공4,7,20,13,59.8,,,394,42750,12
0,,1998,,,2013,영월읍 하송리,"2,500",주공3,8,0,6,49.96,,,403,42750,9
1,,1983,,,2013,영월읍 하송리,300,하송주공1차,8,30,21,47.33,,,189-2,42750,3
2,,2012,,,2013,영월읍 하송리,"2,000",드림채,8,90,30,121.473,,,363,42750,15
3,,1994,,,2013,영월읍 덕포리,"2,600",금용,8,0,7,59.82,,,505-11,42750,5
0,,1999,,,2013,영월읍 하송리,"4,000",주공4,9,30,2,59.8,,,394,42750,2
1,,2012,,,2013,영월읍 하송리,"11,000",드림채,9,0,3,121.473,,,363,42750,16
2,,1992,,,2013,영월읍 하송리,"2,500",주공2,9,0,4,46.98,,,389,42750,5
0,,2012,,,2013,영월읍 하송리,"8,000",드림채,10,0,7,84.938,,,363,42750,2
1,,2013,,,2013,영월읍 하송리,"3,000",레스트힐,10,40,20,59.92,,,53,42750,6
2,,1992,,,2013,영월읍 하송리,"3,000",주공2,10,0,20,39.6,,,389,42750,1
3,,1999,,,2013,영월읍 하송리,"1,000",주공4,10,40,20,59.8,,,394,42750,15
4,,1983,,,2013,영월읍 하송리,"2,500",하송주공1차,10,0,30,39.38,,,189-2,42750,5
