,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1984,,,2012,영주동,"4,500",주공,1,0,12,49.22,,,470-220,47210,5
1,,2009,,,2012,하망동,"2,000",스카이타운,1,80,13,133.11,,,366-1,47210,9
2,,2011,,,2012,하망동,"12,500",엘리트빌,1,0,16,115.9,,,315-3,47210,7
3,,2009,,,2012,하망동,"3,000",스카이타운,1,80,20,133.11,,,366-1,47210,4
4,,1997,,,2012,휴천동,"7,400",현대동산,1,0,9,59.595,,,168,47210,12
5,,1980,,,2012,휴천동,"2,700",휴천주공,1,0,11,41.56,,,392,47210,3
6,,1997,,,2012,휴천동,"3,000",현대동산,1,30,20,59.595,,,168,47210,16
7,,2000,,,2012,가흥동,"6,000",화성리버빌1,1,0,3,55.8277,,,522-7,47210,3
8,,2000,,,2012,가흥동,500,화성리버빌1,1,30,4,42.2272,,,522-7,47210,11
9,,2000,,,2012,가흥동,"4,500",화성리버빌1,1,0,27,42.2272,,,522-7,47210,3
10,,1994,,,2012,풍기읍 동부리,"3,000",한양임대1차,1,0,9,52.35,,,305-5,47210,3
0,,1992,,,2012,하망동,"6,000",코오롱2차,2,0,3,84.9,,,276-23,47210,14
1,,2011,,,2012,하망동,"2,000",엘리트빌,2,50,23,115.9,,,315-3,47210,3
2,,2003,,,2012,하망동,"4,500",청구,2,25,27,59.9705,,,524-1,47210,1
3,,1994,,,2012,휴천동,"12,000",현대대영,2,0,2,84.95,,,419,47210,2
4,,1990,,,2012,휴천동,500,개나리2차맨션,2,40,15,71.73,,,411,47210,5
5,,1980,,,2012,휴천동,"1,200",휴천주공,2,0,20,42.12,,,392,47210,5
6,,2005,,,2012,휴천동,"14,000",화성라온빌,2,0,20,84.8995,,,1980,47210,4
7,,1998,,,2012,휴천동,"7,500",남산현대2,2,0,23,59.76,,,1777,47210,5
8,,2005,,,2012,휴천동,"15,000",영주석미모닝파크,2,0,27,84.23,,,706-3,47210,1
9,,2003,,,2012,가흥동,"4,500",영주가흥주공3단지,2,0,2,45.32,,,1488,47210,11
