,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1994,,,2012,금산읍 중도리,"1,800",금성근로자청소년,1,0,22,32.4,,,188-72,44710,6
1,,1994,,,2012,금산읍 중도리,"3,000",금성근로자청소년,1,0,31,46.17,,,188-72,44710,10
2,,2000,,,2012,금산읍 하옥리,"4,500",산마루,1,0,27,41.66,,,306,44710,10
3,,2000,,,2012,금산읍 상리,"8,500",주공1차,1,0,4,59.91,,,274,44710,5
4,,2000,,,2012,금산읍 상리,"4,500",주공1차,1,0,10,39.51,,,274,44710,11
5,,1990,,,2012,금산읍 상리,"7,500",삼일1,1,0,10,83.47,,,48-5,44710,1
6,,2007,,,2012,금산읍 상리,"7,000",앤이시티(175-3),1,0,13,70.97,,,175-3,44710,3
7,,2000,,,2012,금산읍 상리,"1,000",주공1차,1,30,16,39.51,,,274,44710,9
8,,2000,,,2012,금산읍 상리,"4,350",주공1차,1,0,30,39.51,,,274,44710,9
9,,2000,,,2012,금산읍 상리,"4,400",주공1차,1,0,30,39.51,,,274,44710,14
0,,1994,,,2012,금산읍 중도리,"3,000",금성근로자청소년,2,0,27,46.17,,,188-72,44710,10
1,,1994,,,2012,금산읍 중도리,"3,000",금성근로자청소년,2,0,27,46.17,,,188-72,44710,10
2,,2000,,,2012,금산읍 상리,"8,000",주공1차,2,0,1,59.91,,,274,44710,6
3,,2000,,,2012,금산읍 상리,"7,000",주공1차,2,0,8,49.34,,,274,44710,10
4,,2000,,,2012,금산읍 상리,"6,500",주공1차,2,0,19,49.34,,,274,44710,14
5,,1997,,,2012,금산읍 상리,"2,500",삼호,2,12,21,49.8,,,306-8,44710,13
6,,2000,,,2012,금산읍 상리,"3,500",주공1차,2,0,24,39.51,,,274,44710,15
7,,1993,,,2012,추부면 마전리,"3,000",스마트,2,0,10,34.46,,,705,44710,2
8,,1993,,,2012,추부면 마전리,"3,200",스마트,2,0,11,34.46,,,705,44710,4
9,,2000,,,2012,추부면 마전리,"3,000",나이스타운,2,0,16,36.54,,,712-8,44710,8
10,,1987,,,2012,추부면 마전리,"3,500",대한,2,0,18,65.25,,,391,44710,1
11,,2000,,,2012,추부면 마전리,"1,000",나이스타운,2,18,20,36.54,,,712-8,44710,8
12,,2000,,,2012,추부면 마전리,"3,000",나이스타운,2,0,21,36.54,,,712-8,44710,3
13,,1993,,,2012,추부면 마전리,"3,000",스마트,2,0,29,34.46,,,705,44710,5
0,,1999,,,2012,금산읍 중도리,"3,800",낙원아파트,3,0,14,49.6526,,,21-21,44710,4
1,,1999,,,2012,금산읍 중도리,"3,500",낙원2차,3,0,28,49.6526,,,21-21,44710,8
2,,2000,,,2012,금산읍 상리,"6,000",주공1차,3,0,6,49.71,,,274,44710,4
3,,1997,,,2012,금산읍 상리,"4,000",삼호,3,0,14,49.8,,,306-8,44710,11
4,,2000,,,2012,금산읍 상리,"9,000",주공1차,3,0,15,59.91,,,274,44710,12
