,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1995,,,2012,강진읍 서성리,"1,000",건우1,2,25,23,39.87,,,67,46810,4
1,,2004,,,2012,강진읍 평동리,"10,000",대송베스트빌,2,0,23,73.832,,,176-2,46810,6
0,,2001,,,2012,군동면 호계리,"4,700",중흥,3,0,1,59.5979,,,888-1,46810,7
0,,1993,,,2012,강진읍 서성리,"2,000",제일맨션,5,45,4,83.84,,,146-8,46810,2
1,,2001,,,2012,군동면 호계리,"9,000",중흥,5,0,22,84.8116,,,888-1,46810,2
0,,2007,,,2012,강진읍 서성리,"1,299",건우2차,7,11,31,59.94,,,95,46810,4
0,,2003,,,2012,강진읍 서성리,"6,000",후레쉬빌2차주거복합아파트,8,0,9,59.92,,,97,46810,8
0,,2012,,,2012,강진읍 남성리,"10,000",탑클래스빌,9,0,3,82.5683,,,26-4,46810,4
1,,2012,,,2012,강진읍 남성리,"10,000",탑클래스빌,9,0,14,82.5683,,,26-4,46810,3
0,,2012,,,2012,강진읍 남성리,"11,000",탑클래스빌,10,0,26,82.5683,,,26-4,46810,5
0,,2012,,,2012,강진읍 남성리,"10,000",탑클래스빌,11,0,7,82.5683,,,26-4,46810,2
1,,2001,,,2012,군동면 호계리,0,중흥,11,50,2,84.8116,,,888-1,46810,11
0,,2012,,,2013,강진읍 남성리,"11,000",탑클래스빌,1,0,8,82.5683,,,26-4,46810,4
1,,2012,,,2013,강진읍 남성리,"10,700",탑클래스빌,1,0,18,82.5683,,,26-4,46810,5
2,,2012,,,2013,강진읍 서성리,"8,000",대라수,1,0,1,59.9758,,,80-1,46810,8
3,,2012,,,2013,강진읍 서성리,"3,500",대라수,1,45,2,59.9758,,,80-1,46810,6
4,,2012,,,2013,강진읍 서성리,"3,000",대라수,1,40,7,59.6536,,,80-1,46810,9
5,,2012,,,2013,강진읍 서성리,"4,000",대라수,1,35,24,59.9758,,,80-1,46810,7
6,,2012,,,2013,군동면 호계리,"1,500",청자베스트빌,1,35,11,41.3777,,,1056-2,46810,3
7,,2012,,,2013,군동면 호계리,"1,000",청자베스트빌,1,30,26,41.3777,,,1056-2,46810,3
0,,2012,,,2013,강진읍 남성리,"10,700",탑클래스빌,2,0,9,82.5683,,,26-4,46810,6
