,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,1,10,17,38.85,,,664,42810,11
1,,2002,,,2012,북면 원통리,500,꿈의궁전아파트,1,25,31,38.85,,,664,42810,7
0,,2003,,,2012,인제읍 상동리,"5,000",내설악,2,0,23,59.46,,,43-1,42810,8
1,,2003,,,2012,인제읍 상동리,"3,200",내설악,2,0,27,59.46,,,43-1,42810,13
2,,2004,,,2012,인제읍 덕산리,"4,000",한양쉐르빌(101동),2,0,19,53.653,,,666,42810,2
3,,2002,,,2012,남면 신남리,"3,000",신남골든빌아파트,2,0,21,41.5268,,,308,42810,5
4,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,2,10,7,38.85,,,664,42810,11
5,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,2,10,20,38.85,,,664,42810,6
6,,1991,,,2012,북면 원통리,"4,000",미진원통아파트,2,0,22,80.91,,,604-3,42810,10
7,,2004,,,2012,서화면 천도리,"1,000",산호,2,20,26,46.66,,,684-3,42810,5
0,,2002,,,2012,북면 원통리,"3,000",대진,3,0,4,59.58,,,306-2,42810,1
1,,2002,,,2012,북면 원통리,"3,000",꿈의궁전아파트,3,0,5,38.85,,,664,42810,3
2,,2002,,,2012,북면 원통리,500,꿈의궁전아파트,3,25,28,38.85,,,664,42810,10
3,,2004,,,2012,기린면 현리,"4,500",한백내린천아파트,3,0,13,51.52,,,848,42810,6
0,,2003,,,2012,인제읍 상동리,"7,000",내설악,4,0,8,84.42,,,43-1,42810,1
1,,1992,,,2012,남면 신남리,"4,000",대삼아파트,4,0,3,59.94,,,380-2,42810,3
2,,2002,,,2012,북면 원통리,"1,000",꿈의궁전아파트,4,20,7,38.85,,,664,42810,5
3,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,4,10,13,38.85,,,664,42810,10
4,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,4,10,26,38.85,,,664,42810,11
5,,2002,,,2012,북면 원통리,"2,500",꿈의궁전아파트,4,0,30,38.85,,,664,42810,6
6,,2004,,,2012,기린면 현리,"4,500",한백내린천아파트,4,0,18,51.52,,,848,42810,3
0,,2004,,,2012,인제읍 덕산리,"3,530",한양쉐르빌(101동),5,0,21,53.653,,,666,42810,10
1,,1997,,,2012,북면 원통리,"3,000",혜진2차,5,0,5,59.03,,,755-11,42810,2
2,,2004,,,2012,기린면 현리,"6,000",한백내린천아파트,5,0,7,84.396,,,848,42810,4
0,,2004,,,2012,인제읍 덕산리,"3,500",한양쉐르빌(101동),6,0,18,53.653,,,666,42810,4
1,,1988,,,2012,북면 원통리,"2,600","성도아파트가,나,다동",6,0,9,55.98,,,666-1,42810,2
2,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,6,0,20,38.85,,,664,42810,10
3,,2002,,,2012,북면 원통리,"1,000",꿈의궁전아파트,6,20,20,38.85,,,664,42810,9
4,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,6,0,26,38.85,,,664,42810,7
0,,2004,,,2012,인제읍 덕산리,"4,500",한양쉐르빌(101동),7,0,6,53.653,,,666,42810,8
1,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,7,0,4,38.85,,,664,42810,11
2,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,7,0,6,38.85,,,664,42810,6
3,,2001,,,2012,북면 원통리,"3,500",운암,7,0,13,74.205,,,306-12,42810,3
4,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,7,10,26,38.85,,,664,42810,4
0,,2004,,,2012,인제읍 덕산리,"4,000",한양쉐르빌(101동),8,0,6,53.653,,,666,42810,4
1,,2004,,,2012,인제읍 덕산리,"1,000",한양쉐르빌(101동),8,30,10,53.653,,,666,42810,5
2,,1992,,,2012,남면 신남리,"3,000",대삼아파트,8,0,24,59.94,,,380-2,42810,2
3,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,8,0,1,38.85,,,664,42810,10
4,,2002,,,2012,북면 원통리,500,꿈의궁전아파트,8,25,6,38.85,,,664,42810,12
5,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,8,0,8,38.85,,,664,42810,12
6,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,8,0,10,38.85,,,664,42810,1
7,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,8,0,10,38.85,,,664,42810,1
8,,2002,,,2012,북면 원통리,500,꿈의궁전아파트,8,25,23,38.85,,,664,42810,13
9,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,8,0,24,38.85,,,664,42810,8
10,,2004,,,2012,서화면 천도리,500,산호,8,25,20,40.36,,,684-3,42810,5
0,,1988,,,2012,북면 원통리,200,"성도아파트가,나,다동",9,30,4,55.98,,,666-1,42810,4
1,,2001,,,2012,북면 원통리,"3,500",운암,9,0,7,74.205,,,306-12,42810,4
2,,2002,,,2012,북면 원통리,"1,000",꿈의궁전아파트,9,20,7,38.85,,,664,42810,1
3,,1991,,,2012,북면 원통리,"3,000",미진원통아파트,9,0,16,62.58,,,604-3,42810,8
4,,2001,,,2012,북면 원통리,"3,500",운암,9,0,17,74.205,,,306-12,42810,1
5,,2002,,,2012,북면 원통리,"1,000",꿈의궁전아파트,9,20,20,38.85,,,664,42810,3
6,,2004,,,2012,서화면 천도리,500,산호,9,30,13,40.36,,,684-3,42810,4
0,,2003,,,2012,인제읍 상동리,"4,000",내설악,10,0,29,84.42,,,43-1,42810,14
1,,2001,,,2012,북면 원통리,"1,500",신아아파트,10,0,15,29.13,,,546-7,42810,8
2,,2002,,,2012,북면 원통리,500,꿈의궁전아파트,10,25,15,38.85,,,664,42810,5
3,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,10,10,17,38.85,,,664,42810,12
4,,2002,,,2012,북면 원통리,500,대진,10,30,18,59.58,,,306-2,42810,3
0,,2003,,,2012,인제읍 상동리,"5,500",내설악,11,0,26,84.42,,,43-1,42810,15
1,,2004,,,2012,인제읍 덕산리,"4,000",한양쉐르빌(101동),11,0,17,53.653,,,666,42810,2
2,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,11,10,2,38.85,,,664,42810,7
3,,2002,,,2012,북면 원통리,500,꿈의궁전아파트,11,25,27,38.85,,,664,42810,4
4,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,11,10,27,38.85,,,664,42810,9
0,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,12,10,3,38.85,,,664,42810,4
1,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,12,0,4,38.85,,,664,42810,1
2,,2002,,,2012,북면 원통리,"2,000",꿈의궁전아파트,12,0,11,38.85,,,664,42810,3
3,,2002,,,2012,북면 원통리,"1,700",꿈의궁전아파트,12,10,31,38.85,,,664,42810,3
0,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,1,0,1,38.85,,,664,42810,6
1,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,1,10,19,38.85,,,664,42810,13
2,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,1,10,21,38.85,,,664,42810,12
0,,2012,,,2013,인제읍 남북리,"11,000",인제대희지센트,2,0,28,84.487,,,832,42810,4
1,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,2,10,12,38.85,,,664,42810,13
2,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,2,10,15,38.85,,,664,42810,1
3,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,2,10,24,38.85,,,664,42810,5
4,,2002,,,2013,북면 원통리,"3,500",대진,2,0,25,59.58,,,306-2,42810,3
5,,2002,,,2013,북면 원통리,"3,000",대진,2,0,26,59.58,,,306-2,42810,1
6,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,2,10,27,38.85,,,664,42810,8
7,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,2,10,28,38.85,,,664,42810,6
8,,2004,,,2013,서화면 천도리,"2,500",산호,2,0,23,46.66,,,684-3,42810,3
0,,1990,,,2013,인제읍 상동리,"4,000",낙원아파트,3,0,21,82.81,,,268-5,42810,6
1,,2012,,,2013,인제읍 남북리,"11,500",인제대희지센트,3,0,22,84.487,,,832,42810,5
2,,2004,,,2013,인제읍 덕산리,"4,000",한양쉐르빌(101동),3,0,3,53.653,,,666,42810,6
3,,2002,,,2013,북면 원통리,500,꿈의궁전아파트,3,25,1,38.85,,,664,42810,7
4,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,3,10,13,38.85,,,664,42810,5
0,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,4,10,22,38.85,,,664,42810,7
1,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,4,10,25,38.85,,,664,42810,11
2,,1991,,,2013,북면 원통리,"4,000",미진원통아파트,4,0,26,80.91,,,604-3,42810,10
0,,2002,,,2013,북면 원통리,500,꿈의궁전아파트,5,25,1,38.85,,,664,42810,13
1,,2002,,,2013,북면 원통리,500,꿈의궁전아파트,5,25,1,38.85,,,664,42810,10
2,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,5,10,13,38.85,,,664,42810,10
3,,2004,,,2013,기린면 현리,"6,500",한백내린천아파트,5,0,3,84.396,,,848,42810,4
4,,2004,,,2013,서화면 천도리,200,산호,5,30,1,46.66,,,684-3,42810,4
0,,2004,,,2013,인제읍 덕산리,"4,500",한양쉐르빌(101동),6,0,24,53.653,,,666,42810,9
1,,2004,,,2013,인제읍 덕산리,"3,400",한양쉐르빌(101동),6,0,30,53.653,,,666,42810,1
2,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,6,10,1,38.85,,,664,42810,14
3,,2002,,,2013,북면 원통리,500,꿈의궁전아파트,6,25,8,38.85,,,664,42810,2
4,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,6,10,25,38.85,,,664,42810,3
5,,2002,,,2013,북면 원통리,"2,200",꿈의궁전아파트,6,0,27,38.85,,,664,42810,5
6,,2004,,,2013,서화면 천도리,"2,500",산호,6,0,15,48.77,,,684-3,42810,2
0,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,7,10,1,38.85,,,664,42810,8
1,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,7,10,22,38.85,,,664,42810,7
0,,2012,,,2013,인제읍 남북리,"11,000",인제대희지센트,8,0,29,84.487,,,832,42810,4
1,,2004,,,2013,인제읍 덕산리,"4,000",한양쉐르빌(101동),8,0,24,53.653,,,666,42810,4
2,,2002,,,2013,북면 원통리,"2,000",꿈의궁전아파트,8,15,12,38.85,,,664,42810,14
3,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,8,10,20,38.85,,,664,42810,12
0,,2001,,,2013,북면 원통리,"3,500",신아아파트,9,0,4,52.39,,,546-7,42810,1
0,,2003,,,2013,인제읍 상동리,"3,200",내설악,10,0,12,59.46,,,43-1,42810,15
1,,2012,,,2013,인제읍 남북리,"7,000",인제대희지센트,10,20,2,84.487,,,832,42810,9
2,,2012,,,2013,인제읍 남북리,"6,000",인제대희지센트,10,50,8,84.487,,,832,42810,4
3,,1991,,,2013,북면 원통리,"3,000",미진원통아파트,10,0,12,62.58,,,604-3,42810,6
4,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,10,0,14,38.85,,,664,42810,12
5,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,10,10,14,38.85,,,664,42810,13
6,,2002,,,2013,북면 원통리,"2,500",꿈의궁전아파트,10,0,31,38.85,,,664,42810,7
0,,2012,,,2013,인제읍 남북리,"13,000",인제대희지센트,11,0,29,84.487,,,832,42810,6
1,,2001,,,2013,북면 원통리,"1,000",신아아파트,11,35,6,52.39,,,546-7,42810,12
2,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,11,10,8,38.85,,,664,42810,10
3,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,11,10,13,38.85,,,664,42810,9
4,,2002,,,2013,북면 원통리,"2,000",꿈의궁전아파트,11,0,25,38.85,,,664,42810,1
5,,2002,,,2013,북면 원통리,"2,000",꿈의궁전아파트,11,0,28,38.85,,,664,42810,5
0,,2002,,,2013,북면 원통리,"2,000",꿈의궁전아파트,12,0,4,38.85,,,664,42810,1
1,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,12,10,27,38.85,,,664,42810,12
2,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,12,10,30,38.85,,,664,42810,6
3,,2002,,,2013,북면 원통리,"1,700",꿈의궁전아파트,12,10,30,38.85,,,664,42810,4
4,,2004,,,2013,서화면 천도리,300,산호,12,25,2,40.36,,,684-3,42810,4
0,,2004,,,2014,인제읍 덕산리,"4,500",한양쉐르빌(101동),1,0,5,53.653,,,666,42810,1
1,,1988,,,2014,북면 원통리,"2,500","성도아파트가,나,다동",1,0,14,55.98,,,666-1,42810,3
2,,2002,,,2014,북면 원통리,"2,000",꿈의궁전아파트,1,0,20,38.85,,,664,42810,10
3,,2002,,,2014,북면 원통리,500,꿈의궁전아파트,1,25,30,38.85,,,664,42810,14
0,,2012,,,2014,인제읍 남북리,"11,000",인제대희지센트,2,0,19,84.487,,,832,42810,7
1,,2004,,,2014,인제읍 덕산리,"5,500",한양쉐르빌(101동),2,0,23,53.653,,,666,42810,1
2,,1992,,,2014,남면 신남리,"3,500",대삼아파트,2,0,18,59.94,,,380-2,42810,5
3,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,2,10,3,38.85,,,664,42810,4
4,,1988,,,2014,북면 원통리,"1,000","성도아파트가,나,다동",2,30,18,55.98,,,666-1,42810,1
5,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,2,10,24,38.85,,,664,42810,6
6,,2004,,,2014,기린면 현리,"1,000",한백내린천아파트,2,30,17,51.52,,,848,42810,1
7,,2004,,,2014,기린면 현리,"6,500",한백내린천아파트,2,0,28,84.396,,,848,42810,5
0,,2002,,,2014,북면 원통리,500,꿈의궁전아파트,3,25,1,38.85,,,664,42810,7
1,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,3,10,4,38.85,,,664,42810,11
2,,2002,,,2014,북면 원통리,"3,000",꿈의궁전아파트,3,0,5,38.85,,,664,42810,3
3,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,3,10,7,38.85,,,664,42810,3
4,,2002,,,2014,북면 원통리,"2,300",꿈의궁전아파트,3,0,18,38.85,,,664,42810,4
0,,2002,,,2014,남면 신남리,"3,000",신남골든빌아파트,4,0,28,41.5268,,,308,42810,3
1,,2002,,,2014,북면 원통리,500,꿈의궁전아파트,4,25,4,38.85,,,664,42810,2
2,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,4,0,15,38.85,,,664,42810,2
3,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,4,10,16,38.85,,,664,42810,4
4,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,4,10,22,38.85,,,664,42810,9
5,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,4,10,28,38.85,,,664,42810,4
6,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,4,10,29,38.85,,,664,42810,10
7,,2004,,,2014,서화면 천도리,"2,500",산호,4,0,20,46.66,,,684-3,42810,3
0,,2012,,,2014,인제읍 남북리,"3,000",인제대희지센트,5,70,22,84.487,,,832,42810,10
1,,2012,,,2014,인제읍 남북리,"11,000",인제대희지센트,5,0,28,84.487,,,832,42810,3
2,,2004,,,2014,인제읍 덕산리,500,한양쉐르빌(101동),5,38,5,53.653,,,666,42810,5
3,,2004,,,2014,인제읍 덕산리,"3,530",한양쉐르빌(101동),5,0,24,53.653,,,666,42810,10
4,,2002,,,2014,북면 원통리,"2,500",꿈의궁전아파트,5,0,1,38.85,,,664,42810,6
5,,2001,,,2014,북면 원통리,"4,500",신아아파트,5,0,14,56,,,546-7,42810,7
6,,2002,,,2014,북면 원통리,"2,000",꿈의궁전아파트,5,0,19,38.85,,,664,42810,8
7,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,5,10,19,38.85,,,664,42810,3
8,,2004,,,2014,서화면 천도리,0,산호,5,30,30,40.36,,,684-3,42810,2
0,,2004,,,2014,인제읍 덕산리,"4,000",한양쉐르빌(101동),6,0,30,53.653,,,666,42810,4
1,,2002,,,2014,북면 원통리,500,꿈의궁전아파트,6,25,7,38.85,,,664,42810,2
2,,1997,,,2014,북면 원통리,"3,000",혜진2차,6,0,10,59.03,,,755-11,42810,2
3,,2001,,,2014,북면 원통리,"4,500",신아아파트,6,0,11,52.39,,,546-7,42810,9
4,,2013,,,2014,북면 원통리,"6,500",넥슨아파트,6,0,12,84.84,,,681-1,42810,2
5,,2013,,,2014,북면 원통리,"6,500",넥슨아파트,6,0,12,84.84,,,681-1,42810,4
6,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,6,10,17,38.85,,,664,42810,5
0,,2012,,,2014,인제읍 남북리,"13,500",인제대희지센트,7,0,8,84.487,,,832,42810,13
1,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,7,10,21,38.85,,,664,42810,4
2,,2004,,,2014,기린면 현리,"4,000",한백내린천아파트,7,0,11,51.52,,,848,42810,2
0,,1992,,,2014,남면 신남리,"3,000",대삼아파트,8,0,19,59.94,,,380-2,42810,2
1,,2013,,,2014,북면 원통리,"6,500",넥슨아파트,8,0,22,84.84,,,681-1,42810,6
2,,2004,,,2014,기린면 현리,"6,500",한백내린천아파트,8,0,30,84.396,,,848,42810,4
0,,1991,,,2014,북면 원통리,"3,500",미진원통아파트,9,0,18,62.58,,,604-3,42810,8
1,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,9,10,22,38.85,,,664,42810,13
2,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,9,10,23,38.85,,,664,42810,1
3,,2004,,,2014,기린면 현리,"6,700",한백내린천아파트,9,0,12,84.396,,,848,42810,6
4,,2004,,,2014,서화면 천도리,500,산호,9,30,29,40.36,,,684-3,42810,4
0,,2002,,,2014,북면 원통리,"6,000",대진,10,0,17,59.58,,,306-2,42810,3
1,,2002,,,2014,북면 원통리,"2,500",꿈의궁전아파트,10,0,20,38.85,,,664,42810,3
2,,2002,,,2014,북면 원통리,"4,000",대진,10,0,24,59.58,,,306-2,42810,3
3,,2002,,,2014,북면 원통리,500,꿈의궁전아파트,10,25,25,38.85,,,664,42810,7
4,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,10,0,28,38.85,,,664,42810,9
5,,2001,,,2014,북면 원통리,"2,300",신아아파트,10,0,30,29.13,,,546-7,42810,10
0,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,11,10,1,38.85,,,664,42810,5
1,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,11,10,10,38.85,,,664,42810,1
2,,2004,,,2014,서화면 천도리,"3,000",산호,11,0,3,46.66,,,684-3,42810,4
0,,2002,,,2014,북면 원통리,"1,700",꿈의궁전아파트,12,10,2,38.85,,,664,42810,5
1,,2002,,,2014,북면 원통리,"2,000",꿈의궁전아파트,12,0,3,38.85,,,664,42810,1
2,,2002,,,2014,북면 원통리,"2,000",꿈의궁전아파트,12,0,29,38.85,,,664,42810,3
0,,2013,,,2015,북면 원통리,"6,000",넥슨아파트,1,0,7,84.84,,,681-1,42810,6
1,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,1,10,8,38.85,,,664,42810,13
2,,2002,,,2015,북면 원통리,500,꿈의궁전아파트,1,25,23,38.85,,,664,42810,14
0,,1992,,,2015,남면 신남리,400,대삼아파트,2,21,10,59.94,,,380-2,42810,1
1,,2013,,,2015,북면 원통리,"6,500",넥슨아파트,2,0,4,84.84,,,681-1,42810,9
2,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,2,10,9,38.85,,,664,42810,11
3,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,2,10,10,38.85,,,664,42810,12
4,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,2,0,24,38.85,,,664,42810,6
5,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,2,10,24,38.85,,,664,42810,5
6,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,2,10,25,38.85,,,664,42810,7
7,,2013,,,2015,북면 원통리,"7,000",넥슨아파트,2,0,25,84.84,,,681-1,42810,4
8,,1991,,,2015,북면 원통리,"4,000",미진원통아파트,2,0,28,80.91,,,604-3,42810,11
0,,2013,,,2015,북면 원통리,"7,000",넥슨아파트,3,0,1,84.84,,,681-1,42810,8
1,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,3,10,4,38.85,,,664,42810,6
2,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,3,10,9,38.85,,,664,42810,9
3,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,3,10,30,38.85,,,664,42810,7
0,,2002,,,2015,남면 신남리,"3,000",신남골든빌아파트,4,0,23,52.732,,,308,42810,3
1,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,4,10,2,38.85,,,664,42810,8
2,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,4,10,2,38.85,,,664,42810,3
3,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,4,10,20,38.85,,,664,42810,13
0,,2002,,,2015,북면 원통리,"1,000",꿈의궁전아파트,5,20,5,38.85,,,664,42810,6
1,,2001,,,2015,북면 원통리,"1,700",신아아파트,5,0,11,29.13,,,546-7,42810,1
2,,2002,,,2015,북면 원통리,500,꿈의궁전아파트,5,25,22,38.85,,,664,42810,10
3,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,5,10,27,38.85,,,664,42810,1
4,,2004,,,2015,서화면 천도리,500,산호,5,20,16,47.76,,,684-3,42810,4
0,,1990,,,2015,인제읍 상동리,"4,000",낙원아파트,6,0,1,82.81,,,268-5,42810,6
1,,2002,,,2015,북면 원통리,"2,000",꿈의궁전아파트,6,0,1,38.85,,,664,42810,1
2,,2002,,,2015,북면 원통리,"2,000",꿈의궁전아파트,6,0,30,38.85,,,664,42810,1
3,,2004,,,2015,서화면 천도리,"1,000",산호,6,20,8,40.36,,,684-3,42810,3
0,,2002,,,2015,북면 원통리,"2,000",꿈의궁전아파트,7,0,22,38.85,,,664,42810,12
1,,2004,,,2015,서화면 천도리,500,산호,7,30,19,46.66,,,684-3,42810,3
0,,2004,,,2015,인제읍 덕산리,"4,000",한양쉐르빌(101동),8,0,10,53.653,,,666,42810,4
1,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,8,10,7,38.85,,,664,42810,9
2,,2013,,,2015,북면 원통리,"6,800",넥슨아파트,8,0,14,84.84,,,681-1,42810,7
3,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,8,10,19,38.85,,,664,42810,13
4,,2013,,,2015,북면 원통리,"6,500",넥슨아파트,8,0,27,84.84,,,681-1,42810,4
0,,2002,,,2015,남면 신남리,"3,000",신남골든빌아파트,9,0,3,41.5268,,,308,42810,3
1,,1988,,,2015,북면 원통리,"1,000","성도아파트가,나,다동",9,30,6,55.98,,,666-1,42810,1
2,,2002,,,2015,북면 원통리,"1,700",꿈의궁전아파트,9,10,8,38.85,,,664,42810,1
3,,2013,,,2015,북면 원통리,"6,500",넥슨아파트,9,0,15,84.84,,,681-1,42810,9
4,,2013,,,2015,북면 원통리,"6,000",넥슨아파트,9,0,30,84.84,,,681-1,42810,3
0,,2012,,,2015,인제읍 남북리,"11,000",인제대희지센트,10,0,12,84.487,,,832,42810,11
1,,2002,,,2015,북면 원통리,"3,900",대진,10,0,21,59.58,,,306-2,42810,4
2,,2013,,,2015,북면 원통리,"6,500",넥슨아파트,10,0,23,84.84,,,681-1,42810,8
3,,2002,,,2015,북면 원통리,"2,000",꿈의궁전아파트,10,0,27,38.85,,,664,42810,1
4,,2013,,,2015,북면 원통리,"6,500",넥슨아파트,10,0,30,84.84,,,681-1,42810,8
