,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2007,,,2012,내이동,"18,000",롯데인벤스가,1,0,6,149.2127,,,1390,48270,3
1,,1996,,,2012,내이동,"1,800",신촌동보,1,25,17,58.93,,,275-5,48270,5
2,,1996,,,2012,내이동,"2,500",부민그린타워,1,10,30,39.75,,,437-1,48270,12
3,,1991,,,2012,교동,"2,500",교동맨션,1,8,6,59.85,,,858-3,48270,6
4,,1997,,,2012,교동,"1,000",밀양우신그린피아,1,25,7,59.81,,,1232,48270,14
5,,1994,,,2012,교동,"2,900",춘복타워맨션,1,7,9,59.94,,,1213,48270,11
6,,1997,,,2012,교동,"3,500",밀양우신그린피아,1,0,12,39.75,,,1232,48270,8
7,,2006,,,2012,교동,"8,000",아침해오름,1,0,16,84.0867,,,1225,48270,2
8,,1992,,,2012,교동,"6,000",교동타워맨션,1,0,26,59.86,,,936,48270,13
9,,1997,,,2012,교동,"1,000",밀양우신그린피아,1,40,28,59.81,,,1232,48270,3
10,,1994,,,2012,교동,"2,900",춘복타워맨션,1,7,30,59.94,,,1213,48270,16
11,,1994,,,2012,교동,"1,950",춘복타워맨션,1,7,30,39.91,,,1213,48270,14
12,,2009,,,2012,삼문동,"1,662",삼문휴먼시아,1,12,2,46.9,,,567,48270,12
13,,1994,,,2012,삼문동,"8,000",유성청구타운1,1,0,6,59.91,,,15-26,48270,12
14,,2008,,,2012,삼문동,"5,150",웰러스리버107동,1,0,10,84.9833,,,731,48270,9
15,,1993,,,2012,삼문동,"4,000",성조에이스,1,0,12,59.95,,,63-1,48270,10
16,,1989,,,2012,삼문동,"4,000",밀양삼문,1,0,14,39.69,,,523-9,48270,4
17,,1990,,,2012,삼문동,"5,500",제일훼미리타운,1,0,19,84.08,,,552-1,48270,12
18,,1989,,,2012,삼문동,"4,500",밀양삼문,1,0,26,39.69,,,523-9,48270,2
19,,1989,,,2012,삼문동,"5,500",밀양삼문,1,0,30,46.68,,,523-9,48270,3
20,,2009,,,2012,삼문동,"1,039",삼문휴먼시아,1,7,31,36.65,,,567,48270,12
21,,1990,,,2012,가곡동,"7,500",대원빌라,1,0,4,84.73,,,569-1,48270,15
22,,1991,,,2012,가곡동,"3,000",우영타워,1,0,5,49.77,,,745-8,48270,2
23,,1990,,,2012,가곡동,"7,000",경남,1,0,14,74.65,,,545-4,48270,3
24,,1995,,,2012,가곡동,800,밀양가곡주공2,1,35,15,42.9,,,455,48270,8
25,,1995,,,2012,가곡동,"5,000",밀양가곡주공2,1,0,20,49.44,,,455,48270,15
26,,1989,,,2012,가곡동,"3,400",밀주,1,0,27,49.77,,,593-5,48270,5
27,,1996,,,2012,하남읍 수산리,"2,000",동촌,1,12,18,39.2,,,489-14,48270,10
28,,1996,,,2012,하남읍 수산리,"2,500",동촌,1,7,24,39.2,,,489-14,48270,6
29,,1997,,,2012,상남면 예림리,"3,700",밀양예림대동타운,1,0,4,59.82,,,1326-1,48270,6
0,,1988,,,2012,내일동,"2,500",신화,2,0,19,49.98,,,431-330,48270,1
1,,1988,,,2012,내이동,"2,000",신촌,2,15,1,49.14,,,448-1,48270,5
2,,1997,,,2012,내이동,"4,000",내이현대,2,8,1,59.958,,,1515,48270,11
3,,2007,,,2012,내이동,"17,000",롯데인벤스가,2,0,17,149.2127,,,1390,48270,2
4,,1992,,,2012,교동,"6,000",교동타워맨션,2,0,6,59.86,,,936,48270,8
5,,1994,,,2012,교동,"2,900",춘복타워맨션,2,7,7,59.94,,,1213,48270,15
6,,1994,,,2012,교동,"5,000",한마음타운,2,0,7,59.41,,,1227,48270,11
7,,1994,,,2012,교동,"2,800",춘복타워맨션,2,7,8,59.94,,,1213,48270,4
8,,1997,,,2012,교동,"4,500",밀양우신그린피아,2,0,20,59.81,,,1232,48270,5
9,,1996,,,2012,교동,"2,900",목화타워맨션,2,7,22,59.94,,,1230,48270,5
10,,1994,,,2012,교동,"1,500",한마음타운,2,20,25,59.41,,,1227,48270,6
11,,2009,,,2012,삼문동,"1,039",삼문휴먼시아,2,7,1,36.65,,,567,48270,13
12,,2007,,,2012,삼문동,"13,500",밀양삼문푸르지오,2,0,1,84.9928,,,654,48270,17
13,,1997,,,2012,삼문동,"8,000",유성청구타운,2,0,8,59.98,,,15-26,48270,8
14,,2006,,,2012,삼문동,"7,000",코아루,2,0,13,77.3373,,,467,48270,11
15,,1993,,,2012,삼문동,"8,500",제일훼미리,2,0,14,59.88,,,556,48270,7
16,,2007,,,2012,삼문동,"18,000",밀양삼문푸르지오,2,0,17,153.8937,,,654,48270,5
17,,1989,,,2012,삼문동,"2,000",밀양삼문,2,5,20,39.3,,,523-9,48270,2
18,,1993,,,2012,삼문동,500,밀양삼문109동,2,30,20,46.98,,,523-10,48270,5
19,,2004,,,2012,삼문동,"5,150",Wellus109동,2,19,21,84.7281,,,733,48270,1
20,,1989,,,2012,삼문동,"4,500",밀양삼문,2,0,23,39.69,,,523-9,48270,3
21,,1993,,,2012,삼문동,"3,000",성조에이스,2,0,25,59.95,,,63-1,48270,10
22,,1999,,,2012,삼문동,"7,000",밀양대우,2,45,28,84.88,,,15-1,48270,5
23,,1994,,,2012,삼문동,"9,000",유성청구타운1,2,0,29,59.91,,,15-26,48270,14
24,,1995,,,2012,가곡동,500,밀양가곡주공2,2,30,13,42.9,,,455,48270,10
25,,1995,,,2012,가곡동,"5,000",밀양가곡주공2,2,0,20,42.9,,,455,48270,13
26,,1990,,,2012,가곡동,"4,000",대원빌라,2,30,22,84.73,,,569-1,48270,8
27,,1995,,,2012,가곡동,"2,900",밀양가곡주공2,2,0,25,42.9,,,455,48270,8
28,,2002,,,2012,가곡동,"2,000",대송파크,2,45,28,84.93,,,444-1,48270,9
29,,1996,,,2012,하남읍 수산리,"3,200",동촌,2,0,10,39.2,,,489-14,48270,1
0,,2007,,,2012,내이동,"12,000",롯데인벤스가,3,0,12,84.9995,,,1390,48270,6
1,,2007,,,2012,내이동,"7,000",롯데인벤스가,3,40,14,84.9948,,,1390,48270,15
2,,1997,,,2012,내이동,"10,000",내이현대,3,0,17,75.18,,,1515,48270,11
3,,1997,,,2012,내이동,"8,500",내이현대,3,0,26,84.96,,,1515,48270,15
4,,2007,,,2012,내이동,"13,000",롯데인벤스가,3,0,30,84.9995,,,1390,48270,19
5,,2006,,,2012,교동,"6,000",아침해오름,3,0,14,84.0867,,,1225,48270,8
6,,2006,,,2012,교동,"5,000",아침해오름,3,20,15,84.0867,,,1225,48270,3
7,,1994,,,2012,교동,"4,000",한마음타운,3,15,17,59.41,,,1227,48270,7
8,,1997,,,2012,교동,"2,000",밀양우신그린피아,3,10,23,39.75,,,1232,48270,12
