,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2009,,,2012,동인동4가,"18,000",동인동삼정그린코아,1,0,7,84.7349,,,220,27110,5
1,,2009,,,2012,동인동4가,"10,000",동인동삼정그린코아,1,45,21,84.7349,,,220,27110,7
2,,2006,,,2012,봉산동,"15,000",봉산뜨란채,1,0,7,84.6,,,110,27110,10
3,,2006,,,2012,봉산동,"14,000",봉산뜨란채,1,0,30,75.58,,,110,27110,4
4,,1986,,,2012,동산동,"5,000",동산맨션,1,0,4,47.17,,,357,27110,2
5,,2006,,,2012,대신동,"20,000",태왕아너스스카이,1,0,5,133.761,,,305-1,27110,9
6,,2006,,,2012,대신동,"25,000",태왕아너스스카이,1,0,17,191.3881,,,305-1,27110,6
7,,2006,,,2012,대신동,"2,000",태왕아너스스카이,1,120,21,133.761,,,305-1,27110,27
8,,2006,,,2012,대신동,"21,000",태왕아너스스카이,1,0,31,133.761,,,305-1,27110,25
9,,1993,,,2012,남산동,"1,000",보성황실타운,1,50,4,59.96,,,2466-1,27110,17
10,,1993,,,2012,남산동,"10,000",보성황실타운,1,0,8,59.96,,,2466-1,27110,9
11,,1992,,,2012,남산동,"6,000",까치,1,0,9,59.66,,,2482-1,27110,14
12,,1992,,,2012,남산동,500,까치,1,45,10,53.6,,,2482-1,27110,11
13,,1992,,,2012,남산동,"9,000",송림맨션,1,0,14,59.99,,,2434,27110,19
14,,2008,,,2012,남산동,"17,000",청라센트럴파크,1,0,14,76.99,,,2991,27110,2
15,,2007,,,2012,남산동,"20,000",반월당삼정그린코아,1,0,15,129.83,,,665,27110,10
16,,1992,,,2012,남산동,"6,000",까치,1,0,18,59.66,,,2482-1,27110,8
17,,2007,,,2012,남산동,"19,000",반월당삼정그린코아,1,0,19,102.64,,,665,27110,20
18,,2008,,,2012,남산동,"2,000",청라센트럴파크,1,80,20,84.99,,,2991,27110,2
19,,2007,,,2012,남산동,"22,000",반월당삼정그린코아,1,0,26,129.83,,,665,27110,10
20,,2006,,,2012,남산동,"19,000",허브스카이,1,0,26,130.91,,,654-1,27110,20
21,,2005,,,2012,남산동,"14,000",남산그린타운,1,0,26,69.2406,,,2937-1,27110,19
22,,2008,,,2012,남산동,"17,000",청라센트럴파크,1,0,27,108.63,,,2991,27110,1
23,,2007,,,2012,대봉동,"21,000",센트로팰리스,1,0,6,80.706,,,60-10,27110,26
24,,2006,,,2012,대봉동,"17,000",대봉화성파크드림,1,0,9,79.737,,,152-24,27110,12
25,,1978,,,2012,대봉동,"1,500",청구맨션,1,45,13,72.6,,,55-3,27110,11
26,,2007,,,2012,대봉동,"2,000",센트로팰리스,1,110,15,80.706,,,60-10,27110,15
27,,2007,,,2012,대봉동,"28,000",센트로팰리스,1,0,16,153.045,,,60-10,27110,28
28,,1986,,,2012,대봉동,"15,500",청운맨션,1,0,26,105.11,,,44-10,27110,3
29,,2006,,,2012,대봉동,"16,000",대봉화성파크드림,1,0,27,84.0484,,,152-24,27110,10
30,,2007,,,2012,대봉동,"2,000",센트로팰리스,1,170,28,153.045,,,60-10,27110,31
31,,2007,,,2012,대봉동,"16,500",센트로팰리스,1,0,31,80.736,,,60-10,27110,3
0,,2007,,,2012,계산동2가,"3,000",미소시티,2,120,6,124.15,,,100,27110,12
1,,2007,,,2012,계산동2가,"1,000",미소시티,2,140,21,138.16,,,100,27110,17
2,,2006,,,2012,대신동,"21,000",태왕아너스스카이,2,0,2,131.3415,,,305-1,27110,31
3,,2006,,,2012,대신동,"2,000",태왕아너스스카이,2,80,4,84.9293,,,305-1,27110,6
4,,2006,,,2012,대신동,"19,000",태왕아너스스카이,2,0,4,131.3415,,,305-1,27110,3
5,,2006,,,2012,대신동,"19,000",태왕아너스스카이,2,0,5,106.967,,,305-1,27110,13
6,,1979,,,2012,대신동,"1,000",광명,2,35,11,59.24,,,1535,27110,5
7,,1992,,,2012,남산동,"8,000",까치,2,0,1,53.6,,,2482-1,27110,11
8,,1992,,,2012,남산동,"6,000",송림맨션,2,20,6,59.99,,,2434,27110,19
9,,2008,,,2012,남산동,"6,000",청라센트럴파크,2,65,7,76.99,,,2991,27110,7
10,,2008,,,2012,남산동,"17,000",청라센트럴파크,2,0,7,84.99,,,2991,27110,14
11,,2005,,,2012,남산동,"2,000",남산그린타운,2,76,15,84.9597,,,2937-1,27110,19
