,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1991,,,2012,웅진동,500,시영,1,30,16,39.39,,,243,44150,2
1,,1993,,,2012,웅진동,"4,000",배원청실,1,0,17,59.26,,,242-2,44150,1
2,,1993,,,2012,웅진동,"5,000",배원청실,1,0,19,59.26,,,242-2,44150,7
3,,1993,,,2012,웅진동,"4,000",배원청실,1,0,19,59.26,,,242-2,44150,1
4,,1986,,,2012,옥룡동,0,금강빌라,1,30,1,84.66,,,5,44150,3
5,,1986,,,2012,옥룡동,"5,000",대웅맨션,1,0,12,77.49,,,56-5,44150,3
6,,1992,,,2012,옥룡동,"4,000",금강,1,0,16,84.89,,,8-2,44150,1
7,,1990,,,2012,금학동,"1,000","대일아파트1,2동(224-1)",1,35,16,75.07,,,224-1,44150,4
8,,2008,,,2012,금학동,"14,000",금학e-편한세상,1,0,17,84.7902,,,389,44150,14
9,,1990,,,2012,신관동,"2,600",주공3,1,0,2,39.3,,,24-64,44150,4
10,,1996,,,2012,신관동,"10,000",대아곰나루,1,0,4,84.98,,,5,44150,6
11,,2009,,,2012,신관동,"1,662",신관주공6차:휴먼시아,1,11,4,41.55,,,683,44150,7
12,,1990,,,2012,신관동,"3,500",주공3,1,0,4,39.69,,,24-64,44150,1
13,,1996,,,2012,신관동,"3,000",새뜸현대3차,1,50,5,84.7,,,1,44150,5
14,,1996,,,2012,신관동,"15,000",새뜸현대3차,1,0,5,122.52,,,1,44150,6
15,,2006,,,2012,신관동,"13,000",다숲1단지,1,0,6,84.97,,,180-5,44150,1
16,,2002,,,2012,신관동,"2,000",대아아이투빌,1,60,8,84.935,,,5-7,44150,10
17,,2002,,,2012,신관동,"11,000",대아아이투빌,1,0,8,84.9368,,,5-7,44150,4
18,,1988,,,2012,신관동,"2,600",주공2,1,0,10,39.72,,,268-3,44150,5
19,,1988,,,2012,신관동,500,주공2,1,35,10,51.02,,,268-3,44150,4
20,,1985,,,2012,신관동,"6,500",주공1,1,0,12,59.3,,,255-3,44150,1
21,,1988,,,2012,신관동,"5,000",주공2,1,0,12,51.02,,,268-3,44150,1
22,,1990,,,2012,신관동,"4,000",주공3,1,0,13,46.68,,,24-64,44150,1
23,,1990,,,2012,신관동,"1,000",주공3,1,25,14,39.69,,,24-64,44150,3
24,,1999,,,2012,신관동,"3,000",덕성그린시티빌,1,0,14,35.856,,,336-9,44150,14
25,,2002,,,2012,신관동,"12,000",대아아이투빌,1,0,14,84.9368,,,5-7,44150,3
26,,2006,,,2012,신관동,"5,000",현대힐스테이트5차,1,60,16,84.984,,,668,44150,7
27,,1990,,,2012,신관동,"3,300",주공3,1,0,16,39.3,,,24-64,44150,6
28,,1996,,,2012,신관동,"13,000",새뜸현대3차,1,0,16,122.52,,,1,44150,1
29,,2002,,,2012,신관동,"12,000",대아아이투빌,1,0,18,84.9368,,,5-7,44150,2
30,,1990,,,2012,신관동,"3,000",주공3,1,0,19,46.68,,,24-64,44150,4
31,,2002,,,2012,신관동,"8,000",대아아이투빌,1,0,19,84.9368,,,5-7,44150,20
32,,1990,,,2012,신관동,"3,400",주공3,1,0,25,46.68,,,24-64,44150,6
33,,1990,,,2012,신관동,"3,500",주공3,1,0,26,46.68,,,24-64,44150,6
34,,1990,,,2012,신관동,"2,000",주공3,1,0,26,39.69,,,24-64,44150,5
35,,1994,,,2012,신관동,"12,000",한빛,1,0,27,118.2,,,280-3,44150,12
36,,2003,,,2012,신관동,"6,000",이솔,1,0,27,59.0745,,,276-9,44150,13
37,,1990,,,2012,신관동,300,주공3,1,30,29,39.3,,,24-64,44150,4
38,,2009,,,2012,신관동,"2,868",신관주공6차:휴먼시아,1,15,30,46.9,,,683,44150,11
39,,2009,,,2012,신관동,"20,000",삼환나우빌,1,0,30,119.678,,,679,44150,3
40,,2009,,,2012,신관동,"25,000",삼환나우빌,1,0,30,143.737,,,679,44150,4
41,,1996,,,2012,신관동,"7,000",대아곰나루,1,0,30,59.67,,,5,44150,5
42,,2006,,,2012,신관동,"20,000",현대힐스테이트5차,1,0,31,116.677,,,668,44150,7
43,,2009,,,2012,신관동,"2,390",신관주공6차:휴먼시아,1,1,31,46.9,,,683,44150,4
44,,1999,,,2012,금흥동,"7,000",새뜸현대4,1,30,2,84.95,,,259,44150,13
45,,2010,,,2012,금흥동,"5,000",공주신금우남퍼스트빌,1,63,9,84.8806,,,602,44150,8
46,,1995,,,2012,유구읍 유구리,"1,000",동진비둘기,1,30,28,59.99,,,648-14,44150,1
47,,2000,,,2012,의당면 청룡리,500,세광엔리치빌,1,25,2,30.6438,,,641-5,44150,2
48,,2000,,,2012,의당면 청룡리,"2,500",세광엔리치빌,1,0,30,30.6438,,,641-5,44150,3
0,,1991,,,2012,웅진동,"2,500",경일,2,0,15,42.08,,,산32-10,44150,5
1,,1990,,,2012,웅진동,"2,500",경일,2,0,18,42.08,,,산32-10,44150,4
2,,1994,,,2012,옥룡동,"4,000",주공2,2,0,1,41.85,,,103,44150,12
3,,1994,,,2012,옥룡동,"6,500",주공2,2,0,4,59.97,,,103,44150,13
4,,1994,,,2012,옥룡동,"3,000",주공2,2,15,4,51.66,,,103,44150,7
5,,1994,,,2012,옥룡동,500,주공2,2,30,7,41.85,,,103,44150,6
6,,1994,,,2012,옥룡동,"4,000",주공2,2,0,13,41.85,,,103,44150,13
7,,1994,,,2012,옥룡동,"3,000",주공2,2,15,15,51.66,,,103,44150,7
8,,1994,,,2012,옥룡동,"4,000",주공2,2,0,15,41.85,,,103,44150,14
9,,1994,,,2012,옥룡동,"3,000",주공2,2,0,16,51.66,,,103,44150,4
10,,1994,,,2012,옥룡동,"3,000",주공2,2,0,19,41.85,,,103,44150,12
11,,1995,,,2012,옥룡동,"3,500",덕성그린타운,2,0,20,41.41,,,93,44150,2
12,,1995,,,2012,옥룡동,"1,000",덕성그린타운,2,25,23,41.41,,,93,44150,2
13,,1994,,,2012,옥룡동,"4,500",주공2,2,0,28,51.66,,,103,44150,15
14,,2008,,,2012,금학동,"14,000",금학e-편한세상,2,0,18,84.7902,,,389,44150,13
15,,2008,,,2012,금학동,"19,000",금학e-편한세상,2,0,21,128.3011,,,389,44150,13
16,,1990,,,2012,금학동,"6,000","대일아파트1,2동(224-1)",2,0,23,84.8,,,224-1,44150,4
17,,2006,,,2012,신관동,"17,000",현대힐스테이트5차,2,0,1,84.984,,,668,44150,3
18,,2009,,,2012,신관동,"29,000",삼환나우빌,2,0,2,143.737,,,679,44150,6
19,,1988,,,2012,신관동,500,주공2,2,35,2,39.72,,,268-3,44150,5
20,,1988,,,2012,신관동,"2,000",주공2,2,30,4,59.12,,,268-3,44150,5
21,,1992,,,2012,신관동,"10,000","현대아파트(1,2차)",2,0,5,72.5,,,177-1,44150,12
22,,1996,,,2012,신관동,"2,000",대아곰나루,2,40,6,59.67,,,5,44150,15
23,,1985,,,2012,신관동,"2,500",주공1,2,25,7,49.22,,,255-3,44150,4
24,,1999,,,2012,신관동,"3,000",덕성그린시티빌,2,0,9,35.856,,,336-9,44150,5
25,,2002,,,2012,신관동,"12,000",대아아이투빌,2,0,10,84.9368,,,5-7,44150,8
26,,1990,,,2012,신관동,300,주공3,2,0,10,39.3,,,24-64,44150,4
27,,1985,,,2012,신관동,"4,050",주공1,2,0,10,59.3,,,255-3,44150,2
28,,2006,,,2012,신관동,"13,000",현대힐스테이트5차,2,0,10,84.984,,,668,44150,3
29,,2002,,,2012,신관동,"12,500",대아아이투빌,2,0,10,84.935,,,5-7,44150,11
30,,1985,,,2012,신관동,"5,000",주공1,2,0,10,49.22,,,255-3,44150,4
31,,1985,,,2012,신관동,"4,000",주공1,2,0,13,59.3,,,255-3,44150,2
32,,1990,,,2012,신관동,"3,500",주공3,2,0,13,46.68,,,24-64,44150,6
33,,1992,,,2012,신관동,"7,000",덕성,2,0,14,59.85,,,340-10,44150,6
34,,1990,,,2012,신관동,"3,000",주공3,2,0,14,39.69,,,24-64,44150,2
35,,1996,,,2012,신관동,"8,000",새뜸현대3차,2,0,14,59.5,,,1,44150,1
36,,2005,,,2012,신관동,"11,000",주공5차,2,0,16,51.88,,,664,44150,7
37,,1998,,,2012,신관동,"2,000",주공4단지,2,40,16,59.99,,,19,44150,12
38,,1990,,,2012,신관동,500,주공3,2,35,16,46.68,,,24-64,44150,5
39,,1994,,,2012,신관동,"7,000",한빛,2,0,18,59.73,,,280-3,44150,11
40,,2006,,,2012,신관동,"21,000",현대힐스테이트5차,2,0,18,121.105,,,668,44150,8
41,,2005,,,2012,신관동,"9,500",주공5차,2,0,18,51.88,,,664,44150,13
42,,1988,,,2012,신관동,"6,000",주공2,2,0,20,59.12,,,268-3,44150,3
43,,1998,,,2012,신관동,"7,000",주공4단지,2,0,20,59.99,,,19,44150,18
44,,1994,,,2012,신관동,"8,000",한빛,2,0,21,84.82,,,280-3,44150,1
45,,1998,,,2012,신관동,"7,000",주공4단지,2,0,21,49.29,,,19,44150,2
46,,2002,,,2012,신관동,"5,000",대아아이투빌,2,40,21,81.7705,,,5-7,44150,13
47,,1996,,,2012,신관동,"7,000",새뜸현대3차,2,0,22,59.5,,,1,44150,4
48,,2002,,,2012,신관동,"12,000",대아아이투빌,2,0,22,84.9368,,,5-7,44150,11
49,,1988,,,2012,신관동,"6,000",주공2,2,0,23,51.02,,,268-3,44150,3
50,,1996,,,2012,신관동,"10,000",대아곰나루,2,0,23,84.98,,,5,44150,15
51,,2009,,,2012,신관동,"16,000",삼환나우빌,2,0,25,84.925,,,679,44150,2
52,,2006,,,2012,신관동,"16,000",현대힐스테이트5차,2,0,25,84.984,,,668,44150,7
53,,1990,,,2012,신관동,"4,500",주공3,2,0,26,47.01,,,24-64,44150,6
54,,2003,,,2012,신관동,"7,000",이솔,2,0,26,59.0745,,,276-9,44150,3
55,,1998,,,2012,신관동,"1,000",주공4단지,2,40,27,49.29,,,19,44150,17
56,,1996,,,2012,신관동,"2,700",새뜸현대3차,2,40,27,59.5,,,1,44150,6
57,,1990,,,2012,신관동,500,주공3,2,30,28,47.01,,,24-64,44150,4
58,,1990,,,2012,신관동,"4,000",주공3,2,0,29,39.3,,,24-64,44150,1
59,,1998,,,2012,의당면 청룡리,"1,500",신한2차,2,25,23,59.97,,,641-3,44150,3
0,,2000,,,2012,산성동,"10,000",덕성공원빌리지,3,0,1,172.101,,,158,44150,1
1,,1986,,,2012,교동,"1,000",대현맨션,3,25,16,47.76,,,70-1,44150,1
2,,1993,,,2012,웅진동,"3,000",배원청실,3,0,23,59.26,,,242-2,44150,8
3,,1991,,,2012,웅진동,"2,800",경일,3,0,27,47.44,,,산32-10,44150,2
4,,1991,,,2012,웅진동,"2,600",경일,3,0,28,42.08,,,산32-10,44150,5
5,,1991,,,2012,금성동,"4,000",비둘기,3,0,23,81.97,,,99-5,44150,1
6,,1995,,,2012,옥룡동,"7,000",덕성그린타운,3,0,1,84.965,,,93,44150,7
7,,1995,,,2012,옥룡동,"5,500",덕성그린타운,3,0,16,84.965,,,93,44150,17
8,,1994,,,2012,옥룡동,"4,000",주공2,3,0,17,41.85,,,103,44150,4
9,,1994,,,2012,옥룡동,"2,500",주공2,3,25,28,51.66,,,103,44150,13
10,,1995,,,2012,옥룡동,"7,000",덕성그린타운,3,0,30,84.965,,,93,44150,1
11,,2008,,,2012,금학동,"14,000",금학e-편한세상,3,0,10,84.6866,,,389,44150,5
12,,2008,,,2012,금학동,"15,000",금학e-편한세상,3,0,15,84.6866,,,389,44150,12
13,,1991,,,2012,금학동,"7,000",대일아파트3동,3,0,23,84.69,,,187,44150,8
14,,1989,,,2012,금학동,"5,000",덕성빌라,3,0,24,80.61,,,271-6,44150,2
15,,2008,,,2012,금학동,"15,000",금학e-편한세상,3,0,25,84.6866,,,389,44150,18
16,,2009,,,2012,신관동,"15,000",삼환나우빌,3,0,2,84.929,,,679,44150,12
17,,1990,,,2012,신관동,"1,800",주공3,3,0,3,39.69,,,24-64,44150,6
18,,1990,,,2012,신관동,"3,000",주공3,3,0,3,39.3,,,24-64,44150,2
19,,2005,,,2012,신관동,"11,000",주공5차,3,0,5,51.88,,,664,44150,13
20,,2006,,,2012,신관동,"13,000",현대힐스테이트5차,3,0,5,84.984,,,668,44150,6
21,,1990,,,2012,신관동,"3,500",주공3,3,0,6,39.69,,,24-64,44150,2
22,,1998,,,2012,신관동,"7,000",주공4단지,3,0,7,59.99,,,19,44150,7
23,,2006,,,2012,신관동,"15,000",현대힐스테이트5차,3,0,7,84.984,,,668,44150,4
24,,2006,,,2012,신관동,"14,000",현대힐스테이트5차,3,0,8,84.984,,,668,44150,1
25,,2005,,,2012,신관동,"3,000",주공5차,3,50,8,51.88,,,664,44150,5
26,,2002,,,2012,신관동,"10,000",대아아이투빌,3,0,9,84.935,,,5-7,44150,3
27,,2009,,,2012,신관동,"16,000",삼환나우빌,3,0,10,84.877,,,679,44150,14
28,,1988,,,2012,신관동,"1,500",주공2,3,35,10,51.02,,,268-3,44150,2
29,,1988,,,2012,신관동,"5,800",주공2,3,0,10,59.12,,,268-3,44150,4
30,,1996,,,2012,신관동,"6,500",대아곰나루,3,0,10,59.67,,,5,44150,4
31,,1996,,,2012,신관동,"9,000",대아곰나루,3,0,10,84.98,,,5,44150,14
32,,2009,,,2012,신관동,"18,000",삼환나우빌,3,0,10,84.963,,,679,44150,8
33,,2003,,,2012,신관동,"8,000",이솔,3,0,10,59.0745,,,276-9,44150,1
34,,1985,,,2012,신관동,"4,500",주공1,3,0,13,59.3,,,255-3,44150,5
35,,1990,,,2012,신관동,"1,000",주공3,3,25,14,39.69,,,24-64,44150,4
36,,1998,,,2012,신관동,"8,000",주공4단지,3,0,15,59.99,,,19,44150,18
37,,1996,,,2012,신관동,"11,000",새뜸현대3차,3,0,15,84.7,,,1,44150,8
38,,2003,,,2012,신관동,"9,000",이솔,3,0,16,59.1199,,,276-9,44150,10
39,,2002,,,2012,신관동,"11,000",대아아이투빌,3,0,16,84.9368,,,5-7,44150,15
40,,1996,,,2012,신관동,"3,000",대아곰나루,3,30,17,59.67,,,5,44150,1
41,,1996,,,2012,신관동,"8,000",새뜸현대3차,3,0,19,59.5,,,1,44150,5
42,,1985,,,2012,신관동,300,주공1,3,40,20,49.22,,,255-3,44150,5
43,,2005,,,2012,신관동,"11,500",주공5차,3,0,20,51.88,,,664,44150,4
44,,1992,,,2012,신관동,"1,000",덕성,3,50,21,59.85,,,340-10,44150,3
45,,2006,,,2012,신관동,"3,000",현대힐스테이트5차,3,70,23,84.984,,,668,44150,12
46,,1990,,,2012,신관동,"2,200",주공3,3,0,26,39.69,,,24-64,44150,2
47,,1989,,,2012,신관동,"6,000",신라,3,0,27,65.16,,,312-23,44150,5
48,,1998,,,2012,신관동,"2,000",주공4단지,3,45,28,59.99,,,19,44150,5
49,,1996,,,2012,신관동,"11,000",새뜸현대3차,3,0,29,84.7,,,1,44150,13
50,,1988,,,2012,신관동,500,주공2,3,25,30,39.72,,,268-3,44150,5
51,,2006,,,2012,신관동,"15,000",다숲2단지,3,0,30,84.97,,,191-3,44150,7
52,,1996,,,2012,신관동,"11,000",새뜸현대3차,3,0,31,84.7,,,1,44150,3
53,,2010,,,2012,금흥동,"14,400",공주신금우남퍼스트빌,3,0,10,84.8806,,,602,44150,2
54,,2010,,,2012,금흥동,"17,000",공주신금우남퍼스트빌,3,0,17,84.924,,,602,44150,13
55,,1999,,,2012,금흥동,"12,000",새뜸현대4,3,0,27,84.95,,,259,44150,5
56,,2010,,,2012,금흥동,"7,476",공주신금우남퍼스트빌,3,9,30,59.4107,,,602,44150,3
57,,1991,,,2012,유구읍 석남리,"4,000",근화,3,0,9,84.71,,,307-2,44150,3
58,,1995,,,2012,유구읍 유구리,"2,000",화신전원,3,0,19,54.89,,,453-1,44150,5
59,,1998,,,2012,의당면 청룡리,"2,000",신한2차,3,20,29,53.46,,,641-3,44150,7
60,,2000,,,2012,의당면 청룡리,300,세광엔리치빌,3,30,31,30.6438,,,641-5,44150,1
0,,1991,,,2012,웅진동,"2,000",시영,4,5,7,39.39,,,243,44150,5
1,,1993,,,2012,웅진동,"1,000",배원청실,4,40,11,59.26,,,242-2,44150,5
2,,1991,,,2012,웅진동,"2,500",경일,4,0,16,42.08,,,산32-10,44150,5
3,,1990,,,2012,웅진동,"2,000",경일,4,0,17,42.08,,,산32-10,44150,5
4,,1990,,,2012,웅진동,"2,700",경일,4,0,18,42.08,,,산32-10,44150,1
5,,1991,,,2012,금성동,"2,000",비둘기,4,60,23,94.63,,,99-5,44150,4
6,,1986,,,2012,옥룡동,"4,500",금강빌라,4,0,1,68.61,,,5,44150,5
7,,1994,,,2012,옥룡동,"6,500",주공2,4,0,8,58.65,,,103,44150,3
8,,1994,,,2012,옥룡동,"4,200",주공2,4,0,16,41.85,,,103,44150,7
9,,1995,,,2012,옥룡동,"3,000",덕성그린타운,4,0,23,41.41,,,93,44150,2
10,,1994,,,2012,옥룡동,500,주공2,4,30,23,41.85,,,103,44150,1
11,,2009,,,2012,신관동,"2,390",신관주공6차:휴먼시아,4,12,2,46.9,,,683,44150,10
12,,2009,,,2012,신관동,"15,000",삼환나우빌,4,0,2,84.929,,,679,44150,3
13,,1996,,,2012,신관동,"6,500",새뜸현대3차,4,0,3,59.5,,,1,44150,3
14,,1996,,,2012,신관동,"6,500",새뜸현대3차,4,0,3,59.5,,,1,44150,10
15,,2002,,,2012,신관동,"12,000",대아아이투빌,4,0,5,84.935,,,5-7,44150,7
16,,1990,,,2012,신관동,"3,500",주공3,4,0,7,46.68,,,24-64,44150,5
17,,2009,,,2012,신관동,"18,000",삼환나우빌,4,0,9,119.678,,,679,44150,13
18,,1988,,,2012,신관동,"6,000",주공2,4,0,10,59.12,,,268-3,44150,2
19,,1996,,,2012,신관동,"8,000",대아곰나루,4,0,11,73.94,,,5,44150,4
20,,1985,,,2012,신관동,"7,000",주공1,4,0,14,68.87,,,255-3,44150,4
21,,1985,,,2012,신관동,"6,500",주공1,4,0,15,68.87,,,255-3,44150,4
22,,1996,,,2012,신관동,"5,000",새뜸현대3차,4,25,16,59.5,,,1,44150,4
23,,2005,,,2012,신관동,"11,000",주공5차,4,0,16,59.45,,,664,44150,6
24,,1996,,,2012,신관동,"7,500",새뜸현대3차,4,0,18,59.5,,,1,44150,8
25,,1990,,,2012,신관동,"4,200",주공3,4,0,20,47.01,,,24-64,44150,5
26,,2006,,,2012,신관동,"16,000",현대힐스테이트5차,4,0,24,84.984,,,668,44150,7
27,,2002,,,2012,신관동,"12,000",대아아이투빌,4,0,28,84.9368,,,5-7,44150,9
28,,2010,,,2012,금흥동,"7,476",공주신금우남퍼스트빌,4,9,18,59.4107,,,602,44150,14
29,,1998,,,2012,의당면 청룡리,"4,800",청룡신한1차임대,4,0,2,56.04,,,640-1,44150,2
30,,1998,,,2012,의당면 청룡리,500,청룡신한1차임대,4,30,10,42.54,,,640-1,44150,3
31,,1998,,,2012,의당면 청룡리,"5,000",신한2차,4,0,13,59.97,,,641-3,44150,3
32,,2000,,,2012,의당면 청룡리,"2,000",세광엔리치빌,4,8,24,30.6438,,,641-5,44150,2
33,,1998,,,2012,의당면 청룡리,"1,000",청룡신한1차임대,4,20,26,32.96,,,640-1,44150,6
34,,1998,,,2012,의당면 청룡리,"5,000",청룡신한1차임대,4,0,28,56.04,,,640-1,44150,1
35,,1998,,,2012,의당면 청룡리,500,청룡신한1차임대,4,30,28,42.54,,,640-1,44150,4
36,,1993,,,2012,정안면 광정리,"2,300",정안빌라,4,0,11,59.97,,,117-1,44150,1
0,,1991,,,2012,웅진동,"3,800",경일,5,0,27,47.44,,,산32-10,44150,4
1,,1994,,,2012,옥룡동,500,주공2,5,35,1,41.85,,,103,44150,10
2,,1994,,,2012,옥룡동,"1,000",주공2,5,30,9,41.85,,,103,44150,13
3,,1992,,,2012,옥룡동,"5,000",금강,5,20,11,84.89,,,8-2,44150,1
4,,1994,,,2012,옥룡동,"3,500",주공2,5,0,29,41.85,,,103,44150,5
5,,2008,,,2012,금학동,"15,000",금학e-편한세상,5,0,14,84.6866,,,389,44150,6
6,,2008,,,2012,금학동,"8,000",금학e-편한세상,5,0,29,84.6866,,,389,44150,12
7,,2006,,,2012,신관동,"14,000",다숲2단지,5,0,1,84.97,,,191-3,44150,9
8,,1990,,,2012,신관동,"1,000",주공3,5,25,2,39.69,,,24-64,44150,4
9,,1998,,,2012,신관동,"5,000",주공4단지,5,25,4,59.99,,,19,44150,16
10,,1990,,,2012,신관동,"3,500",주공3,5,0,4,47.01,,,24-64,44150,6
11,,2009,,,2012,신관동,"15,000",삼환나우빌,5,0,5,84.925,,,679,44150,5
12,,1988,,,2012,신관동,"5,000",주공2,5,0,7,51.02,,,268-3,44150,3
13,,1990,,,2012,신관동,"4,000",주공3,5,0,7,46.68,,,24-64,44150,5
14,,2005,,,2012,신관동,"10,000",주공5차,5,0,8,51.88,,,664,44150,6
15,,2009,,,2012,신관동,"16,000",삼환나우빌,5,0,14,84.963,,,679,44150,12
