,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1995,,,2012,청도읍 고수리,"1,500",성조타운(101동),1,10,18,38.76,,,656,47820,5
0,,1990,,,2012,화양읍 범곡리,"3,100",청우,3,0,28,72.9,,,474-4,47820,5
1,,2001,,,2012,청도읍 고수리,"1,000",삼우타워,3,15,22,39.849,,,571-6,47820,8
0,,2010,,,2012,화양읍 범곡리,943,청도범곡휴먼시아,4,7,26,39.48,,,422,47820,4
1,,1995,,,2012,청도읍 고수리,"1,000",성조타운(101동),4,35,18,59.79,,,656,47820,6
0,,1995,,,2012,청도읍 원정리,"3,000",정방원정,5,5,16,58.65,,,503,47820,5
0,,2010,,,2012,화양읍 범곡리,"1,991",청도범곡휴먼시아,6,15,25,59.89,,,422,47820,4
1,,2010,,,2012,화양읍 범곡리,943,청도범곡휴먼시아,6,7,25,39.48,,,422,47820,13
2,,1995,,,2012,청도읍 고수리,"1,000",성조타운(102동),6,10,17,52.38,,,630,47820,6
3,,1995,,,2012,청도읍 고수리,300,성조타운(102동),6,27,19,38.76,,,630,47820,8
0,,2010,,,2012,화양읍 범곡리,"2,491",청도범곡휴먼시아,7,0,27,59.89,,,422,47820,1
1,,2010,,,2012,화양읍 범곡리,"1,310",청도범곡휴먼시아,7,9,27,46.9,,,422,47820,2
0,,2004,,,2012,화양읍 범곡리,"5,000",로얄베르빌,8,0,1,84.932,,,638,47820,1
0,,2010,,,2012,화양읍 범곡리,807,청도범곡휴먼시아,11,6,22,36.89,,,422,47820,5
1,,2005,,,2012,이서면 학산리,"4,500",청도웰그린,11,0,16,59.292,,,517,47820,1
0,,1995,,,2013,청도읍 고수리,500,성조타운(101동),3,30,11,59.79,,,656,47820,13
1,,1995,,,2013,청도읍 원정리,"4,000",정방원정,3,0,14,82.86,,,503,47820,5
2,,1995,,,2013,청도읍 원정리,"3,000",정방원정,3,5,18,58.65,,,503,47820,5
3,,1995,,,2013,청도읍 원정리,"3,000",정방원정,3,15,27,82.86,,,503,47820,5
0,,1990,,,2013,화양읍 범곡리,"1,000",청우,4,25,30,72.9,,,474-4,47820,4
1,,1994,,,2013,청도읍 고수리,"6,000",청산,4,0,8,139.44,,,790-1,47820,5
2,,1995,,,2013,청도읍 원정리,"3,600",정방원정,4,0,29,58.65,,,503,47820,5
0,,1995,,,2013,청도읍 고수리,500,성조타운(102동),5,30,21,59.79,,,630,47820,9
0,,1995,,,2013,청도읍 고수리,"3,000",성조타운(102동),7,0,19,59.79,,,630,47820,11
0,,2003,,,2013,청도읍 고수리,"2,000",대안(C동D동),8,0,1,41.68,,,1033-3,47820,4
1,,2005,,,2013,이서면 학산리,"2,000",청도웰그린,8,25,22,59.292,,,517,47820,1
0,,2003,,,2013,청도읍 고수리,800,대안(C동D동),10,20,8,46.63,,,1033-3,47820,6
1,,1995,,,2013,청도읍 고수리,"4,000",성조타운(101동),10,0,26,59.79,,,656,47820,14
0,,1992,,,2013,청도읍 고수리,"2,300",부민주택(1차),11,0,5,59.16,,,246-1,47820,5
1,,1992,,,2013,청도읍 고수리,"2,400",부민주택(1차),11,0,6,59.16,,,246-1,47820,5
2,,1995,,,2013,청도읍 원정리,"2,500",정방원정,11,12,7,58.65,,,503,47820,1
3,,2005,,,2013,이서면 학산리,"2,000",청도웰그린,11,28,12,59.292,,,517,47820,3
0,,1995,,,2013,청도읍 고수리,"2,500",성조타운(101동),12,0,9,59.01,,,656,47820,9
0,,2005,,,2014,이서면 학산리,"1,000",청도웰그린,1,35,15,59.292,,,517,47820,12
0,,1995,,,2014,청도읍 원정리,"1,100",정방원정,2,20,5,58.65,,,503,47820,4
0,,1992,,,2014,청도읍 고수리,"3,500",부민주택(1차),3,0,19,59.16,,,246-1,47820,2
0,,2003,,,2014,청도읍 고수리,"2,000",대안(C동D동),4,5,24,46.63,,,1033-3,47820,2
1,,2001,,,2014,청도읍 고수리,500,삼우타워,4,40,30,59.512,,,571-6,47820,5
2,,1995,,,2014,청도읍 원정리,"3,000",정방원정,4,10,23,82.86,,,503,47820,2
3,,2005,,,2014,이서면 학산리,500,청도웰그린,4,35,25,59.292,,,517,47820,5
0,,1992,,,2014,화양읍 범곡리,"3,000",정방동백,5,0,1,84.96,,,484,47820,3
1,,2013,,,2014,청도읍 고수리,"13,000",BS에코파크,5,0,13,84.7025,,,97-6,47820,7
2,,2005,,,2014,이서면 학산리,"1,500",청도웰그린,5,30,1,59.292,,,517,47820,12
0,,2010,,,2014,화양읍 범곡리,"1,373",청도범곡휴먼시아,6,10,25,46.7,,,422,47820,13
1,,1992,,,2014,청도읍 고수리,"4,000",부민주택(1차),6,0,4,54.06,,,246-1,47820,4
2,,1995,,,2014,청도읍 고수리,"1,000",성조타운(102동),6,20,6,38.76,,,630,47820,1
0,,2010,,,2014,화양읍 범곡리,"1,373",청도범곡휴먼시아,7,10,31,46.9,,,422,47820,2
0,,2010,,,2014,화양읍 범곡리,846,청도범곡휴먼시아,8,7,26,36.89,,,422,47820,11
1,,2003,,,2014,청도읍 고수리,"2,000",대안(C동D동),8,0,30,46.63,,,1033-3,47820,6
0,,2010,,,2014,화양읍 범곡리,"2,087",청도범곡휴먼시아,9,15,12,59.89,,,422,47820,3
1,,2003,,,2014,청도읍 고수리,"2,000",대안(C동D동),9,0,18,44.34,,,1033-3,47820,4
2,,1990,,,2014,청도읍 고수리,"1,000",신진맨션,9,30,24,77.1,,,633-8,47820,3
0,,2005,,,2014,이서면 학산리,"5,000",청도웰그린,11,0,29,59.292,,,517,47820,11
0,,2013,,,2014,청도읍 고수리,"2,000",BS에코파크,12,0,1,59.6903,,,97-6,47820,6
0,,1995,,,2015,청도읍 고수리,800,성조타운(101동),2,30,13,59.79,,,656,47820,13
0,,1992,,,2015,화양읍 범곡리,"6,000",정방동백,3,0,19,83.62,,,484,47820,5
0,,2003,,,2015,청도읍 고수리,500,대안(C동D동),4,25,20,46.63,,,1033-3,47820,2
0,,2010,,,2015,화양읍 범곡리,846,청도범곡휴먼시아,5,7,27,36.89,,,422,47820,8
1,,2012,,,2015,청도읍 고수리,"8,000",월성위너타운,5,0,11,84.62,,,154-60,47820,3
0,,1995,,,2015,청도읍 고수리,"1,800",성조타운(101동),6,0,17,38.76,,,656,47820,1
0,,1995,,,2015,청도읍 고수리,300,성조타운(101동),7,23,13,38.76,,,656,47820,3
1,,1995,,,2015,청도읍 고수리,350,성조타운(101동),7,30,18,59.014,,,656,47820,12
0,,2010,,,2015,화양읍 범곡리,846,청도범곡휴먼시아,8,7,26,36.89,,,422,47820,9
1,,1995,,,2015,청도읍 고수리,500,성조타운(102동),8,35,20,59.01,,,630,47820,13
0,,1992,,,2015,화양읍 범곡리,"6,000",정방동백,10,0,12,84.96,,,484,47820,5
1,,1995,,,2015,청도읍 고수리,"2,500",성조타운(101동),10,0,1,59.01,,,656,47820,9
0,,1995,,,2015,청도읍 고수리,300,성조타운(101동),11,23,1,38.76,,,656,47820,2
1,,1995,,,2015,청도읍 고수리,"4,000",성조타운(101동),11,0,2,59.79,,,656,47820,13
0,,1995,,,2015,청도읍 고수리,500,성조타운(101동),12,30,30,52.38,,,656,47820,2
0,,2013,,,2016,청도읍 고수리,"2,000",BS에코파크,1,50,2,59.6903,,,97-6,47820,13
0,,1990,,,2016,화양읍 범곡리,500,청우,3,15,10,72.9,,,474-4,47820,1
1,,1995,,,2016,청도읍 원정리,"2,000",정방원정,3,0,9,58.65,,,503,47820,5
0,,1995,,,2016,청도읍 고수리,700,성조타운(101동),5,30,26,38.76,,,656,47820,10
0,,2010,,,2016,화양읍 범곡리,"2,087",청도범곡휴먼시아,6,15,30,59.89,,,422,47820,4
1,,1995,,,2016,청도읍 고수리,500,성조타운(102동),6,30,9,59.79,,,630,47820,3
2,,2016,,,2016,청도읍 고수리,"16,000",청도센트럴파크1차,6,0,16,84.7975,,,78-17,47820,9
3,,1995,,,2016,청도읍 고수리,300,성조타운(101동),6,25,20,38.76,,,656,47820,7
0,,2010,,,2016,화양읍 범곡리,"2,087",청도범곡휴먼시아,7,0,1,59.89,,,422,47820,5
1,,1997,,,2016,청도읍 고수리,"1,000",동보맨션,7,35,14,84.18,,,1033-4,47820,1
0,,2010,,,2016,화양읍 범곡리,"1,440",청도범곡휴먼시아,8,10,16,46.9,,,422,47820,2
1,,2005,,,2016,이서면 학산리,"6,000",청도웰그린,8,0,27,59.292,,,517,47820,7
