,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2000,,,2012,수성동,"7,000",부영1차,1,0,3,59.933,,,952-1,45180,1
1,,1996,,,2012,수성동,"7,000",수성주공3단지,1,0,3,59.98,,,917,45180,5
2,,1996,,,2012,수성동,200,수성주공3단지,1,30,12,39.99,,,917,45180,12
3,,1995,,,2012,수성동,"7,500",제일타운,1,0,13,84.96,,,918-4,45180,5
4,,2000,,,2012,수성동,"1,500",부영2차,1,35,16,48.866,,,1027,45180,2
5,,1996,,,2012,수성동,"7,000",수성주공3단지,1,0,19,59.98,,,917,45180,13
6,,1995,,,2012,수성동,500,수성주공2단지,1,40,19,58.14,,,918-1,45180,4
7,,2000,,,2012,수성동,"7,000",부영1차,1,0,19,59.933,,,952-1,45180,2
8,,2000,,,2012,수성동,"6,000",부영2차,1,0,20,48.866,,,1027,45180,5
9,,2000,,,2012,수성동,"7,300",부영1차,1,0,30,59.933,,,952-1,45180,10
10,,2000,,,2012,수성동,"2,000",부영2차,1,30,30,48.866,,,1027,45180,11
11,,1996,,,2012,수성동,"6,500",수성주공3단지,1,0,30,59.98,,,917,45180,1
12,,2009,,,2012,상동,"15,000",신성정읍미소지움,1,0,7,84.9608,,,966,45180,2
13,,1991,,,2012,상동,"8,000",현대,1,0,9,84.945,,,110,45180,4
14,,1994,,,2012,상동,"8,000",현대2차,1,0,10,59.78,,,253-8,45180,2
15,,1997,,,2012,상동,"7,500",우미타운,1,0,10,59.88,,,82,45180,14
16,,1991,,,2012,상동,"8,800",현대,1,0,11,84.945,,,110,45180,5
17,,1997,,,2012,상동,"6,500",엘지,1,0,13,59.73,,,319-15,45180,7
18,,2009,,,2012,상동,"1,048",상동휴먼시아3단지,1,8,16,39.63,,,968,45180,10
19,,1995,,,2012,상동,"7,500",현대3차,1,0,17,59.445,,,146-1,45180,19
20,,2009,,,2012,상동,"1,048",상동휴먼시아3단지,1,8,18,39.63,,,968,45180,1
21,,1994,,,2012,상동,"8,000",현대2차,1,0,31,84.985,,,253-8,45180,1
22,,1996,,,2012,시기동,"10,000",삼화그린,1,0,19,84.6,,,194-7,45180,13
23,,1985,,,2012,연지동,"3,000",연지,1,0,17,52.37,,,37-7,45180,1
24,,1994,,,2012,상평동,"4,700",신흥장미2,1,0,30,55.39,,,97-4,45180,14
25,,2008,,,2012,금붕동,"3,950",내장산실버,1,0,25,32.8633,,,906-8,45180,5
26,,1996,,,2012,구룡동,"1,800",영창파크타운,1,20,30,59.85,,,648,45180,9
27,,1991,,,2012,공평동,"2,500",목련(111-3),1,0,6,59.49,,,111-3,45180,5
28,,2001,,,2012,태인면 태창리,300,샘들내,1,20,7,49.915,,,792-46,45180,6
0,,1995,,,2012,수성동,"7,200",수성주공2단지,2,0,3,58.14,,,918-1,45180,7
1,,1995,,,2012,수성동,"7,300",수성주공2단지,2,0,4,58.14,,,918-1,45180,11
2,,2000,,,2012,수성동,"7,500",부영1차,2,0,5,59.933,,,952-1,45180,9
3,,2000,,,2012,수성동,"7,500",부영1차,2,0,10,59.933,,,952-1,45180,13
4,,2000,,,2012,수성동,"2,000",부영1차,2,30,13,49.896,,,952-1,45180,1
5,,2000,,,2012,수성동,"5,500",부영2차,2,0,16,48.866,,,1027,45180,3
6,,1995,,,2012,수성동,"7,000",수성주공2단지,2,0,20,58.14,,,918-1,45180,11
7,,1995,,,2012,수성동,500,수성주공2단지,2,35,20,58.14,,,918-1,45180,8
8,,2000,,,2012,수성동,"6,500",부영2차,2,0,22,48.866,,,1027,45180,4
9,,1995,,,2012,수성동,"2,000",수성주공2단지,2,40,25,58.14,,,918-1,45180,4
10,,2000,,,2012,수성동,"4,800",부영1차,2,0,25,59.933,,,952-1,45180,9
11,,2007,,,2012,상동,"15,000",엘드수목토,2,0,1,84.5874,,,65-1,45180,12
12,,1995,,,2012,상동,"6,000",현대3차,2,0,1,59.445,,,146-1,45180,4
13,,1997,,,2012,상동,"1,000",우미타운,2,25,2,39.06,,,82,45180,9
14,,1997,,,2012,상동,"2,000",우미타운,2,28,7,49.77,,,82,45180,1
15,,1991,,,2012,상동,"7,000",현대,2,0,7,84.945,,,110,45180,11
16,,1997,,,2012,상동,"10,000",엘지,2,0,11,84.808,,,319-15,45180,5
17,,1995,,,2012,상동,"2,000",현대3차,2,35,15,59.445,,,146-1,45180,11
