,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1989,,,2012,강화읍 관청리,500,용진1,1,30,17,49.68,,,623,28710,2
1,,1990,,,2012,강화읍 갑곳리,"1,000",유성1,1,30,18,52.38,,,423,28710,5
2,,1990,,,2012,강화읍 갑곳리,"4,000",설호,1,0,27,75.71,,,83-1,28710,2
3,,2004,,,2012,선원면 창리,"8,000",강화2차세광엔리치빌,1,0,6,68.203,,,619,28710,12
4,,2001,,,2012,선원면 창리,"7,800",세광엔리치빌1차,1,0,13,84.9942,,,663,28710,1
5,,2001,,,2012,선원면 창리,"8,000",세광엔리치빌1차,1,0,13,84.9942,,,663,28710,4
6,,2001,,,2012,선원면 창리,"7,500",세광엔리치빌1차,1,0,13,84.9942,,,663,28710,11
7,,2004,,,2012,선원면 창리,"12,000",강화2차세광엔리치빌,1,0,13,104.2886,,,619,28710,6
8,,2001,,,2012,선원면 창리,"8,000",세광엔리치빌1차,1,0,19,84.9942,,,663,28710,2
9,,2004,,,2012,선원면 창리,"12,000",강화2차세광엔리치빌,1,0,20,104.2886,,,619,28710,11
10,,2001,,,2012,선원면 창리,"7,500",세광엔리치빌1차,1,0,26,84.9942,,,663,28710,5
11,,2004,,,2012,선원면 창리,"7,500",강화2차세광엔리치빌,1,0,31,68.203,,,619,28710,15
0,,1989,,,2012,강화읍 관청리,"2,200",용진1,2,0,18,44.64,,,623,28710,5
1,,2011,,,2012,강화읍 남산리,"13,000",이지미래지향,2,0,3,84.8364,,,599,28710,4
2,,2001,,,2012,강화읍 갑곳리,"8,000",그랑드빌,2,0,6,84.89,,,165-1,28710,2
3,,1994,,,2012,강화읍 갑곳리,"7,500",현대,2,0,11,59.99,,,667,28710,1
4,,1990,,,2012,강화읍 갑곳리,500,유성1,2,30,16,52.38,,,423,28710,5
5,,1994,,,2012,강화읍 갑곳리,"8,500",현대,2,0,17,84.89,,,667,28710,5
6,,1990,,,2012,강화읍 갑곳리,"5,000",유성1,2,0,21,52.05,,,423,28710,3
7,,2004,,,2012,선원면 창리,"7,000",강화2차세광엔리치빌,2,0,3,68.203,,,619,28710,9
8,,2004,,,2012,선원면 창리,"8,000",강화2차세광엔리치빌,2,0,4,68.203,,,619,28710,5
9,,2001,,,2012,선원면 창리,"8,000",세광엔리치빌1차,2,0,9,84.9942,,,663,28710,14
10,,2004,,,2012,선원면 창리,"7,000",강화2차세광엔리치빌,2,0,10,68.203,,,619,28710,1
11,,2001,,,2012,선원면 창리,"8,000",세광엔리치빌1차,2,0,17,84.9942,,,663,28710,3
12,,2001,,,2012,선원면 창리,"8,000",세광엔리치빌1차,2,0,21,84.9942,,,663,28710,4
13,,2004,,,2012,선원면 창리,"5,000",강화2차세광엔리치빌,2,0,23,68.203,,,619,28710,15
14,,2001,,,2012,선원면 창리,"7,500",세광엔리치빌1차,2,0,25,84.9942,,,663,28710,5
