,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2005,,,2012,부안읍 서외리,"6,700",서해단풍마을,1,0,9,79.98,,,446-3,45800,2
1,,1997,,,2012,부안읍 선은리,"5,000",대림낭주골,1,0,16,59.925,,,258-1,45800,14
2,,1998,,,2012,부안읍 봉덕리,"2,000",봉덕주공,1,20,10,39.74,,,873,45800,11
3,,1995,,,2012,부안읍 봉덕리,"6,000",부안현대,1,0,12,59.815,,,626-4,45800,5
4,,1998,,,2012,부안읍 봉덕리,"2,500",봉덕주공,1,0,17,49.62,,,873,45800,1
5,,2000,,,2012,변산면 지서리,"2,500",변산송림,1,0,26,45.954,,,408,45800,11
0,,1998,,,2012,부안읍 봉덕리,"2,000",봉덕주공,2,25,2,49.62,,,873,45800,6
1,,1993,,,2012,부안읍 봉덕리,"6,000",부안진성,2,0,15,59.88,,,793-4,45800,10
2,,2003,,,2012,부안읍 봉덕리,"5,500",봉덕주공2단지,2,0,20,51.49,,,909,45800,4
3,,1998,,,2012,부안읍 봉덕리,"5,000",봉덕주공,2,0,23,49.62,,,873,45800,9
4,,2005,,,2012,부안읍 봉덕리,"13,000",하이안,2,0,27,84.9234,,,910,45800,8
0,,1993,,,2012,부안읍 동중리,"5,500",상원,3,0,15,59.94,,,106,45800,4
1,,1993,,,2012,부안읍 동중리,"3,500",상원,3,0,24,59.94,,,106,45800,11
2,,2005,,,2012,부안읍 서외리,"6,800",서해단풍마을,3,0,29,79.74,,,446-3,45800,1
3,,1997,,,2012,부안읍 선은리,"5,000",대림낭주골,3,0,8,59.925,,,258-1,45800,1
4,,1997,,,2012,부안읍 선은리,"1,000",대림낭주골,3,40,15,59.925,,,258-1,45800,6
5,,1998,,,2012,부안읍 봉덕리,"2,000",봉덕주공,3,18,1,39.74,,,873,45800,4
6,,1998,,,2012,부안읍 봉덕리,"6,000",봉덕주공,3,0,5,49.62,,,873,45800,12
7,,1998,,,2012,부안읍 봉덕리,"3,700",봉덕주공,3,0,7,39.74,,,873,45800,12
8,,2003,,,2012,부안읍 봉덕리,"5,300",봉덕주공2단지,3,0,15,51.74,,,909,45800,13
9,,2003,,,2012,부안읍 봉덕리,"2,000",봉덕주공2단지,3,40,24,51.74,,,909,45800,9
10,,1991,,,2012,부안읍 봉덕리,"2,000",동영파크맨션(2),3,0,27,52.44,,,626-8,45800,6
11,,1998,,,2012,부안읍 봉덕리,"4,000",봉덕주공,3,0,28,39.74,,,873,45800,5
12,,1998,,,2012,부안읍 봉덕리,"2,000",봉덕주공,3,0,29,49.62,,,873,45800,6
13,,1995,,,2012,부안읍 봉덕리,"9,500",부안현대,3,0,30,103.98,,,626-4,45800,9
0,,1998,,,2012,부안읍 봉덕리,"2,000",봉덕주공,4,0,6,39.74,,,873,45800,12
1,,1991,,,2012,부안읍 봉덕리,"1,000",동영파크맨션(2),4,30,9,76.47,,,626-8,45800,3
2,,2005,,,2012,부안읍 봉덕리,"10,000",하이안,4,0,10,84.9234,,,910,45800,12
3,,1998,,,2012,부안읍 봉덕리,"4,300",봉덕주공,4,0,23,39.74,,,873,45800,6
4,,2005,,,2012,부안읍 봉덕리,"11,000",하이안,4,0,23,84.9234,,,910,45800,3
5,,1998,,,2012,부안읍 봉덕리,"2,000",봉덕주공,4,0,23,49.62,,,873,45800,9
0,,2005,,,2012,부안읍 서외리,"6,900",서해단풍마을,5,0,29,79.74,,,446-3,45800,3
1,,2005,,,2012,부안읍 서외리,"7,200",서해단풍마을,5,0,29,79.98,,,446-3,45800,7
2,,1997,,,2012,부안읍 선은리,"4,500",대림낭주골,5,0,14,59.925,,,258-1,45800,6
3,,1998,,,2012,부안읍 봉덕리,"2,000",봉덕주공,5,30,9,49.62,,,873,45800,1
4,,1998,,,2012,부안읍 봉덕리,"4,500",봉덕주공,5,0,19,39.74,,,873,45800,4
5,,2000,,,2012,변산면 지서리,"3,300",변산송림,5,0,11,45.954,,,408,45800,4
6,,2000,,,2012,변산면 지서리,"2,000",변산송림,5,0,21,45.954,,,408,45800,8
0,,1993,,,2012,부안읍 동중리,"5,500",상원,6,0,4,59.94,,,106,45800,10
1,,1997,,,2012,부안읍 선은리,"3,000",대림낭주골,6,0,22,59.925,,,258-1,45800,1
2,,1998,,,2012,부안읍 봉덕리,"6,000",봉덕주공,6,0,4,49.62,,,873,45800,13
3,,1998,,,2012,부안읍 봉덕리,"5,000",봉덕주공,6,0,7,49.62,,,873,45800,4
4,,2003,,,2012,부안읍 봉덕리,"6,500",봉덕주공2단지,6,0,7,51.74,,,909,45800,5
5,,1998,,,2012,부안읍 봉덕리,"5,500",봉덕주공,6,0,21,49.62,,,873,45800,1
0,,1993,,,2012,부안읍 동중리,"4,000",상원,7,0,27,59.94,,,106,45800,5
1,,1997,,,2012,부안읍 선은리,"5,000",대림낭주골,7,0,27,59.925,,,258-1,45800,9
