,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2003,,,2012,하동읍 읍내리,"9,000",송보파인빌,1,0,5,84.9886,,,970,48850,13
1,,1991,,,2012,하동읍 읍내리,"3,500",미도빌라,1,5,30,94.5,,,1494-21,48850,1
2,,2002,,,2012,진교면 고룡리,"3,939",미진스위트빌,1,10,12,84.869,,,3,48850,14
3,,2002,,,2012,진교면 고룡리,"3,671",미진스위트빌,1,0,31,59.6544,,,3,48850,14
4,,2011,,,2012,금성면 갈사리,500,하동해양파크빌,1,35,17,57.925,,,628,48850,1
0,,1991,,,2012,하동읍 읍내리,"3,500",미도빌라,2,0,1,76.24,,,1494-21,48850,5
1,,1992,,,2012,진교면 진교리,"4,500",진교맨션,2,0,9,38.16,,,298,48850,2
2,,2003,,,2012,진교면 진교리,"3,200",금오아이빌,2,0,20,59.86,,,420-5,48850,8
3,,2002,,,2012,진교면 고룡리,"2,671",미진스위트빌,2,10,17,59.9628,,,3,48850,4
4,,2011,,,2012,금성면 갈사리,500,하동해양파크빌,2,50,29,82.829,,,628,48850,3
0,,2002,,,2012,진교면 고룡리,"2,171",미진스위트빌,3,15,7,59.9628,,,3,48850,7
1,,2002,,,2012,진교면 고룡리,"2,671",미진스위트빌,3,10,9,59.6544,,,3,48850,6
2,,2002,,,2012,진교면 고룡리,"2,671",미진스위트빌,3,10,22,59.6544,,,3,48850,2
3,,2002,,,2012,진교면 고룡리,"4,000",미진스위트빌,3,9,29,84.869,,,3,48850,15
4,,2011,,,2012,금성면 갈사리,"6,500",하동해양파크빌,3,0,3,57.925,,,628,48850,2
5,,2011,,,2012,금성면 갈사리,"3,500",하동해양파크빌,3,0,6,38.477,,,628,48850,4
0,,2002,,,2012,진교면 고룡리,"3,939",미진스위트빌,4,10,13,84.869,,,3,48850,8
1,,2011,,,2012,금성면 갈사리,"2,000",하동해양파크빌,4,30,23,57.925,,,628,48850,2
0,,1992,,,2012,진교면 진교리,"3,500",진교맨션,5,0,16,53.47,,,298,48850,8
1,,2002,,,2012,진교면 고룡리,"1,500",미진스위트빌,5,22,9,59.6544,,,3,48850,4
2,,2002,,,2012,진교면 고룡리,"4,000",미진스위트빌,5,9,10,84.869,,,3,48850,12
3,,2002,,,2012,진교면 고룡리,"1,000",미진스위트빌,5,27,15,59.6544,,,3,48850,1
4,,2002,,,2012,진교면 고룡리,"2,671",미진스위트빌,5,10,21,59.9628,,,3,48850,1
5,,2002,,,2012,진교면 고룡리,"2,675",미진스위트빌,5,10,31,59.9628,,,3,48850,7
6,,2002,,,2012,진교면 고룡리,"2,600",미진스위트빌,5,11,31,59.9628,,,3,48850,1
7,,2011,,,2012,금성면 갈사리,"2,000",하동해양파크빌,5,30,13,57.925,,,628,48850,3
0,,1992,,,2012,하동읍 광평리,"5,000",대경송림타운,6,0,1,59.85,,,428,48850,15
1,,1992,,,2012,하동읍 광평리,"11,000",대경송림타운,6,0,25,84.83,,,428,48850,13
0,,2003,,,2012,진교면 진교리,"3,200",금오아이빌,7,0,16,59.86,,,420-5,48850,2
1,,2002,,,2012,진교면 고룡리,"2,671",미진스위트빌,7,10,2,59.9628,,,3,48850,1
2,,2002,,,2012,진교면 고룡리,"3,939",미진스위트빌,7,10,11,84.869,,,3,48850,4
3,,2002,,,2012,진교면 고룡리,"3,939",미진스위트빌,7,10,20,84.869,,,3,48850,7
4,,2002,,,2012,진교면 고룡리,"2,208",미진스위트빌,7,10,26,49.9537,,,3,48850,4
5,,2002,,,2012,진교면 고룡리,"1,000",미진스위트빌,7,22,27,49.9537,,,3,48850,5
6,,2011,,,2012,금성면 갈사리,500,하동해양파크빌,7,30,25,38.477,,,628,48850,4
0,,2009,,,2012,하동읍 비파리,"10,000",녹차마을,8,0,16,84.566,,,411,48850,4
1,,2003,,,2012,진교면 진교리,"3,200",금오아이빌,8,0,29,59.86,,,420-5,48850,4
2,,2011,,,2012,금성면 갈사리,"1,000",하동해양파크빌,8,33,11,57.925,,,628,48850,5
0,,1992,,,2012,하동읍 두곡리,"3,000",대망파크맨션,9,0,6,62.82,,,507-3,48850,6
1,,2003,,,2012,진교면 진교리,"2,200",금오아이빌,9,11,3,59.86,,,420-5,48850,4
2,,2002,,,2012,진교면 고룡리,"2,208",미진스위트빌,9,10,7,49.9537,,,3,48850,10
3,,2002,,,2012,진교면 고룡리,"2,671",미진스위트빌,9,10,15,59.6544,,,3,48850,5
4,,2002,,,2012,진교면 고룡리,"2,671",미진스위트빌,9,10,25,59.9628,,,3,48850,2
5,,2011,,,2012,금성면 갈사리,500,하동해양파크빌,9,40,8,57.925,,,628,48850,3
6,,2011,,,2012,금성면 갈사리,"2,000",하동해양파크빌,9,30,25,57.925,,,628,48850,3
0,,2002,,,2012,진교면 고룡리,"1,000",미진스위트빌,10,22,4,49.9537,,,3,48850,7
1,,2002,,,2012,진교면 고룡리,"3,500",미진스위트빌,10,0,11,49.9537,,,3,48850,9
2,,2011,,,2012,금성면 갈사리,"1,000",하동해양파크빌,10,50,9,82.829,,,628,48850,4
3,,2011,,,2012,금성면 갈사리,"1,000",하동해양파크빌,10,50,9,82.829,,,628,48850,2
