,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2009,,,2012,서천읍 사곡리,"8,500",천산스카이빌,2,0,17,84.9977,,,386,44770,15
0,,1995,,,2012,장항읍 화천리,"3,000",신흥,3,0,14,59.69,,,303-7,44770,2
1,,1995,,,2012,장항읍 화천리,"2,500",신흥,3,0,30,59.69,,,303-7,44770,3
2,,2004,,,2012,서천읍 사곡리,"4,000",신영골든빌,3,0,9,58.882,,,304-156,44770,9
3,,2010,,,2012,서천읍 사곡리,"1,520",휴먼시아,3,13,27,46.9,,,387,44770,1
4,,2010,,,2012,서천읍 사곡리,"1,258",휴먼시아,3,10,27,39.57,,,387,44770,12
5,,2010,,,2012,서천읍 사곡리,"3,270",휴먼시아,3,16,27,59.89,,,387,44770,11
6,,2010,,,2012,서천읍 사곡리,"1,515",휴먼시아,3,9,28,39.57,,,387,44770,7
7,,2010,,,2012,서천읍 사곡리,"1,258",휴먼시아,3,10,29,39.57,,,387,44770,14
0,,2010,,,2012,서천읍 사곡리,"2,096",휴먼시아,4,15,27,51.88,,,387,44770,12
0,,2009,,,2012,서천읍 사곡리,"10,000",천산스카이빌,5,0,23,125.0019,,,386,44770,7
0,,2010,,,2012,장항읍 원수리,"1,362",휴먼시아,6,12,29,46.9,,,907,44770,9
1,,2004,,,2012,서천읍 사곡리,"7,000",신영골든빌,6,15,20,83.625,,,304-156,44770,1
0,,2004,,,2012,서천읍 사곡리,"4,000",신영골든빌,7,0,20,58.882,,,304-156,44770,3
1,,2010,,,2012,서천읍 사곡리,"1,520",휴먼시아,7,13,26,46.9,,,387,44770,5
0,,2010,,,2012,장항읍 원수리,"1,782",휴먼시아,8,14,31,51.93,,,907,44770,7
0,,1998,,,2012,장항읍 원수리,300,임해,9,20,26,43.27,,,207,44770,5
0,,2010,,,2012,장항읍 원수리,"1,362",휴먼시아,10,12,29,46.9,,,907,44770,7
1,,2009,,,2012,서천읍 사곡리,"12,000",천산스카이빌,10,0,6,125.0019,,,386,44770,9
0,,2003,,,2012,서천읍 군사리,"3,500",삼성,11,0,17,65.21,,,705-29,44770,2
1,,2010,,,2012,서천읍 사곡리,"1,258",휴먼시아,11,10,29,39.57,,,387,44770,13
2,,2001,,,2012,마서면 덕암리,"3,000",천산,11,8,14,59.706,,,314-4,44770,12
3,,2001,,,2012,마서면 덕암리,"3,000",천산,11,8,14,59.706,,,314-4,44770,3
4,,2001,,,2012,마서면 덕암리,"3,000",천산,11,8,14,59.706,,,314-4,44770,10
0,,2010,,,2012,서천읍 사곡리,"1,258",휴먼시아,12,10,7,39.57,,,387,44770,4
1,,2009,,,2012,서천읍 사곡리,"13,000",천산스카이빌,12,0,11,125.0019,,,386,44770,13
2,,2004,,,2012,서천읍 사곡리,"7,000",신영골든빌,12,0,28,58.882,,,304-156,44770,1
3,,2001,,,2012,마서면 덕암리,"2,700",천산,12,8,26,59.706,,,314-4,44770,10
0,,2009,,,2013,서천읍 사곡리,"12,000",서천클래시움,1,0,5,121.666,,,385,44770,13
1,,2010,,,2013,서천읍 사곡리,"9,500",천산스카이빌(201동),1,0,25,84.7708,,,389,44770,11
2,,2001,,,2013,마서면 덕암리,"2,700",천산,1,11,15,59.706,,,314-4,44770,12
0,,2003,,,2013,장항읍 창선2리,"4,000",행복아파트,2,0,13,88.04,,,419,44770,6
1,,2009,,,2013,서천읍 사곡리,"8,000",천산스카이빌,2,0,8,125.0019,,,386,44770,6
2,,2009,,,2013,서천읍 사곡리,"12,000",서천클래시움,2,0,28,84.941,,,385,44770,11
3,,2001,,,2013,마서면 덕암리,"2,700",천산,2,11,4,59.706,,,314-4,44770,13
4,,2001,,,2013,마서면 덕암리,"1,000",천산,2,31,5,59.706,,,314-4,44770,2
